DateTime,平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color,x,y
2018-01-02,68.53000000000002,13.2,7.1000000000000005,6.7,6.4,9.4,4.9,4.9,3.4,4.6000000000000005,3.1,6.4,19.2,6.3,5.7,11.1,"rgb(104,218,151)",37,151
2018-01-03,87.85999999999999,11.0,6.0,5.9,7.0,7.9,7.5,5.1,2.7,3.9,4.1,6.4,15.7,7.9,5.5,7.6,"rgb(107,218,148)",37,148
2018-01-04,67.24285714285715,9.9,7.399999999999999,8.4,8.799999999999997,5.799999999999999,4.7,5.6000000000000005,1.9,5.700000000000001,6.6000000000000005,6.6000000000000005,13.3,7.299999999999999,3.8,5.9,"rgb(104,216,151)",39,151
2018-01-05,64.48,7.1000000000000005,7.8,8.200000000000001,6.7,10.0,11.0,10.5,1.6,7.6,4.9,7.1000000000000005,21.9,8.4,5.8,11.6,"rgb(103,214,152)",41,152
2018-01-06,62.73333333333334,7.7,5.3,7.8,5.8,11.5,7.3,5.3,1.9,3.6,5.8,4.8,19.6,8.0,3.6,4.3,"rgb(79,206,176)",49,176
2018-01-07,69.96666666666667,14.300000000000002,10.6,8.9,7.0,12.1,0.0,11.6,1.5,7.7,8.7,9.9,16.4,11.699999999999998,6.7,8.9,"rgb(76,206,179)",49,179
2018-01-08,19.2,10.4,9.3,12.8,12.5,10.9,8.2,8.8,4.7,8.8,8.6,12.9,12.7,11.9,5.5,11.9,"rgb(75,207,180)",48,180
2018-01-09,59.16666666666666,8.799999999999997,10.3,17.8,16.599999999999998,8.200000000000001,7.5,9.0,2.4,10.1,9.8,15.7,17.5,10.0,6.1000000000000005,11.2,"rgb(80,214,175)",41,175
2018-01-10,72.12,22.6,11.9,11.8,10.6,10.6,10.2,12.0,1.9,8.5,4.5,10.4,18.0,9.2,4.3,6.1,"rgb(106,229,149)",26,149
2018-01-11,87.23999999999998,11.0,12.8,12.4,10.5,11.2,11.0,13.7,1.9,9.0,4.1,10.0,20.6,7.2,4.5,6.9,"rgb(108,229,147)",26,147
2018-01-12,96.03833333333334,12.1,10.4,12.9,9.8,11.3,16.2,13.2,4.4,8.4,3.8,10.6,21.2,10.1,6.4,11.0,"rgb(109,229,146)",26,146
2018-01-13,93.88333333333333,9.9,6.5,6.9,7.0,12.5,0.0,9.6,4.7,5.6000000000000005,4.2,5.3,22.4,7.3,6.2,10.1,"rgb(109,228,146)",27,146
2018-01-14,73.36500000000002,25.9,7.7,7.3,8.3,8.9,8.2,7.1,3.5,5.7,4.2,6.5,17.3,5.3,4.6,8.3,"rgb(107,227,148)",28,148
2018-01-15,32.1,11.0,6.7,8.2,6.3,7.3,6.4,7.1,3.1,4.1,4.2,5.9,16.5,4.8,5.1,6.9,"rgb(77,245,178)",10,178
2018-01-16,79.86666666666666,11.0,4.2,7.899999999999999,6.5,5.8,5.2,4.1000000000000005,3.8,3.3000000000000003,4.1000000000000005,7.0,9.9,4.6000000000000005,5.8,5.8,"rgb(105,214,150)",41,150
2018-01-17,75.73333333333333,7.7,5.8,5.9,5.2,10.2,6.4,8.5,3.1,5.3,4.0,6.3,13.4,8.4,4.2,8.9,"rgb(104,212,151)",43,151
2018-01-18,78.05,6.6000000000000005,5.4,7.3,4.8,9.7,6.3,6.6000000000000005,3.3000000000000003,4.5,3.1,5.7,17.2,5.7,4.4,5.5,"rgb(87,202,168)",53,168
2018-01-19,68.75666666666667,6.6000000000000005,6.8,7.7,6.6000000000000005,9.8,9.1,9.3,1.5,6.2,3.2,6.2,16.400000000000002,3.8,6.2,10.8,"rgb(99,211,156)",44,156
2018-01-20,72.15833333333333,6.6000000000000005,5.2,6.3,6.8,10.3,6.4,7.3,3.2,5.4,3.6,5.5,15.4,4.9,5.7,9.8,"rgb(102,212,153)",43,153
2018-01-21,58.182,5.5,5.2,5.9,5.4,8.4,8.1,5.8,3.0,4.2,3.9,6.3,14.1,5.3,6.6,8.6,"rgb(96,210,159)",45,159
2018-01-22,18.2,9.9,8.0,9.3,9.5,11.7,0.0,10.2,2.7,6.3,5.9,9.0,19.3,11.6,5.9,11.1,"rgb(42,248,213)",7,213
2018-01-23,59.92166666666667,9.9,8.700000000000001,7.899999999999999,6.4,0.0,0.0,8.700000000000001,3.4,7.0,5.3,8.9,16.8,9.8,3.9,7.2,"rgb(101,215,154)",40,154
2018-01-24,57.3,7.7,6.0,7.6,8.0,12.2,9.4,8.1,3.1,5.6,4.2,6.5,23.5,7.6,6.4,11.4,"rgb(91,206,164)",49,164
2018-01-25,53.03333333333333,7.7,7.0,9.3,6.2,10.7,0.0,9.4,3.1,7.5,4.9,8.1,21.3,6.3,6.6000000000000005,9.2,"rgb(94,212,161)",43,161
