DateTime,平均價,新北市_風速,臺中市_風速,臺南市_風速,高雄市_風速,桃園市_風速,新竹縣_風速,苗栗縣_風速,南投縣_風速,彰化縣_風速,雲林縣_風速,嘉義市_風速,屏東縣_風速,宜蘭縣_風速,花蓮縣_風速,臺東縣_風速,color,x,y
2019-01-01,39.98333333333333,2.3000000000000003,1.3,3.4,1.7,3.5,2.6,2.5,0.3,2.6,2.2,1.7,9.1,2.2,1.2,2.1,"rgb(99,247,156)",8,156
2019-01-02,37.4,2.2,1.0,3.0,2.0,3.0,1.4,1.6999999999999995,0.3,2.1,1.3,1.6,8.1,1.6999999999999995,0.7000000000000001,1.1,"rgb(99,246,156)",9,156
2019-01-03,35.31428571428571,1.6999999999999995,1.1,3.5,2.1,2.8999999999999995,1.0,1.6,0.3,2.3000000000000003,1.8000000000000005,1.8000000000000005,4.2,1.8000000000000005,0.6,1.3,"rgb(96,247,159)",8,159
2019-01-04,28.156,0.9,0.8,1.7,1.8,1.4,0.3,1.0,0.4,1.6,1.8,1.5,3.0,1.4,0.6,0.8,"rgb(84,254,171)",1,171
2019-01-05,35.43333333333333,0.7999999999999999,0.7999999999999999,2.2,1.4,1.3,0.5,1.0,0.4,1.8,1.8,1.6,1.7,1.7,0.6,1.0,"rgb(81,248,174)",7,174
2019-01-06,27.14,1.3,1.8,3.9,2.3,3.0,0.9,2.2,0.5,3.1,1.5,2.4,4.4,2.0,0.9,2.2,"rgb(96,240,159)",15,159
2019-01-07,30.0,1.1,1.1,2.9,2.1,1.4,0.6,0.8,0.4,2.4,1.6,1.6,4.2,0.9,0.5,1.7,"rgb(87,249,168)",6,168
2019-01-08,35.085,1.6,1.6,3.7,2.3000000000000003,3.0,1.6,2.6,0.5,2.8000000000000003,1.4,2.4,2.7,2.9,0.9,2.2,"rgb(86,245,169)",10,169
2019-01-09,32.916666666666664,2.3000000000000003,1.3,3.3000000000000003,2.4,3.0,0.6,1.8,0.4,2.8000000000000003,1.5,1.9,7.399999999999999,1.6,1.3,2.2,"rgb(97,247,158)",8,158
2019-01-10,32.92857142857143,0.7000000000000001,1.0,2.8000000000000003,2.0,0.7000000000000001,0.0,1.2,0.5,2.2,1.5,1.6,2.2,1.4,0.6,1.1,"rgb(81,252,174)",3,174
2019-01-11,31.16666666666667,0.2,0.7999999999999999,2.2,1.8,0.7999999999999999,1.0,0.7999999999999999,0.4,1.7,1.7,1.2,1.8,1.5,0.6,1.0,"rgb(77,247,178)",8,178
2019-01-12,37.05,1.2,1.1,2.6,1.9,1.9,1.1,1.6,0.4,2.5,1.7,1.6,1.5,2.4,0.7999999999999999,1.5,"rgb(78,241,177)",14,177
2019-01-13,28.54,1.9,1.9,3.8,2.2,3.1,1.0,2.6,0.5,3.1,1.5,2.3,4.1,1.1,1.0,1.8,"rgb(84,243,171)",12,171
2019-01-14,10.0,2.1,1.3,3.1,2.1,2.1,0.7,1.7,0.4,2.6,1.4,1.7,4.7,1.3,0.9,1.9,"rgb(83,244,172)",11,172
2019-01-15,34.9,0.9000000000000001,1.9,3.5,1.9,2.2,0.6,2.2,0.4,3.1000000000000005,2.0,2.4,2.3000000000000003,2.2,0.3,0.9000000000000001,"rgb(79,240,176)",15,176
2019-01-16,36.016666666666666,2.0,1.9,4.1000000000000005,2.9,3.5,2.1,2.9,0.5,3.1,1.4,2.5,4.2,2.3000000000000003,1.0,1.3,"rgb(94,238,161)",17,161
2019-01-17,32.542857142857144,1.1,2.7,4.8,3.3999999999999995,3.7,1.3,3.3000000000000003,0.5,3.3000000000000003,2.4,3.5,6.799999999999999,1.6,1.0,1.6,"rgb(94,241,161)",14,161
2019-01-18,38.44000000000001,2.5,0.9,2.3,2.2,2.9,0.6,1.1,0.3,1.8,1.4,1.3,6.2,2.0,1.0,1.9,"rgb(91,246,164)",9,164
2019-01-19,33.800000000000004,0.9,0.7999999999999999,2.6,2.1,1.1,0.1,1.0,0.3,2.0,1.7,1.5,3.1,2.2,0.3,0.9,"rgb(85,252,170)",3,170
2019-01-20,27.525,1.6,1.6,2.8,2.4,2.7,0.7,2.3,0.4,2.6,1.9,1.7,3.2,2.2,0.8,1.5,"rgb(87,244,168)",11,168
2019-01-21,16.6,1.2,2.6,4.9,3.3,3.2,2.1,3.2,0.4,3.8,2.0,3.3,6.5,1.2,0.7,1.5,"rgb(93,244,162)",11,162
2019-01-22,35.11666666666667,0.6,2.3000000000000003,5.0,4.0,2.6,1.6,2.6,0.4,3.1,2.1,3.2,3.4,1.9,0.9,2.3000000000000003,"rgb(93,246,162)",9,162
2019-01-23,26.914285714285718,1.5,0.9000000000000001,3.0,2.4,2.1,1.0,1.2,0.4,2.7,1.8000000000000005,1.4,5.6000000000000005,1.6999999999999995,0.4,1.8000000000000005,"rgb(91,247,164)",8,164
2019-01-24,29.514285714285712,1.6999999999999995,0.7999999999999999,2.7,2.2,2.2,1.1,1.0,0.4,2.1,1.6,1.1,4.0,1.1,0.7000000000000001,1.8000000000000005,"rgb(89,251,166)",4,166
2019-01-25,33.85,1.3,1.0,3.2,2.6,2.0,1.0,1.5,0.5,2.3000000000000003,1.8,1.3,1.6,2.3000000000000003,0.5,1.2,"rgb(88,255,167)",0,167
2019-01-26,33.38333333333333,1.3,2.9,4.4,2.4,3.5,2.8000000000000003,3.5,0.5,3.6,1.7,2.3000000000000003,7.1000000000000005,2.5,0.7000000000000001,1.9,"rgb(93,244,162)",11,162
2019-01-27,34.75,0.9,1.8,3.2,2.1,2.3,0.6,2.2,0.3,2.7,1.6,1.8,6.4,1.9,0.7,1.3,"rgb(93,246,162)",9,162
2019-01-28,35.4,1.6,0.8,2.2,1.8,1.2,0.0,0.9,0.3,1.6,1.7,0.9,1.8,2.0,0.5,1.3,"rgb(88,253,167)",2,167
2019-01-29,38.86666666666667,1.2,0.7000000000000001,2.4,2.0,1.7,0.0,0.9,0.3,2.0,1.3,1.1,3.3000000000000003,1.5,0.7999999999999999,1.8,"rgb(88,252,167)",3,167
2019-01-30,37.23333333333333,0.5,0.7000000000000001,2.1,1.9,1.3,1.2,0.7999999999999999,0.4,1.5,1.9,1.6,3.8,1.5,0.6,1.3,"rgb(86,252,169)",3,169
2019-01-31,36.642857142857146,1.3,1.1,2.5,2.8000000000000003,2.6,1.6999999999999995,1.6,0.4,1.9,2.5,1.6999999999999995,1.6999999999999995,3.1000000000000005,0.9000000000000001,1.4,"rgb(81,243,174)",12,174
2019-02-01,49.88333333333333,1.7,2.2,4.1000000000000005,2.2,2.8000000000000003,1.9,2.3000000000000003,0.4,3.2,1.9,2.4,6.9,1.5,1.0,1.7,"rgb(91,244,164)",11,164
2019-02-02,57.6,1.4,1.0,2.1,1.6,0.7999999999999999,1.0,1.0,0.4,1.6,2.0,1.3,5.1000000000000005,1.8,0.4,1.1,"rgb(82,226,173)",29,173
2019-02-03,53.15714285714285,0.5,0.6,2.7,2.0,1.4,1.5,0.6,0.4,1.5,2.7,2.3000000000000003,2.4,1.6999999999999995,0.7000000000000001,1.8000000000000005,"rgb(77,228,178)",27,178
2019-02-04,58.6,1.4,1.3,2.6,1.6,3.3,1.4,2.1,0.4,2.6,1.7,1.4,1.8,1.4,0.9,1.7,"rgb(80,227,175)",28,175
2019-02-08,36.3,1.8,1.8,3.6,2.4,2.5,1.4,2.1,0.5,2.9,2.2,2.4,2.3,1.6,1.1,1.9,"rgb(80,239,175)",16,175
2019-02-09,40.0,1.2,1.5,3.1,2.5,2.3,1.3,1.8,0.5,2.7,1.7,2.0,2.0,2.0,0.9,1.6,"rgb(84,239,171)",16,171
2019-02-10,44.8,2.3,1.5,3.8,2.4,2.9,1.3,2.2,0.5,2.7,1.4,2.1,3.6,1.5,0.9,1.8,"rgb(88,246,167)",9,167
2019-02-11,39.32,2.5,2.0,4.4,2.7,3.4,1.5,2.6,0.5,3.3,1.9,2.6,4.0,1.6,1.1,2.0,"rgb(91,245,164)",10,164
2019-02-12,40.66,1.4,1.3,3.4,2.4,1.8,0.5,1.4,0.5,2.3,1.7,2.0,3.3,1.4,0.6,1.5,"rgb(88,248,167)",7,167
2019-02-13,28.0,1.4,1.4,3.3,2.2,2.0,0.0,1.9,0.5,2.7,1.7,2.0,1.9,2.0,0.8,1.8,"rgb(83,250,172)",5,172
2019-02-14,41.72000000000001,1.3,1.5,3.5,2.4,1.7,0.0,1.9,0.6,2.8,1.5,2.2,1.7,1.6,0.7,1.3,"rgb(84,246,171)",9,171
2019-02-15,41.62,0.4,0.8,2.4,2.1,0.5,0.0,0.9,0.5,1.6,1.7,1.2,1.5,1.8,0.8,1.1,"rgb(79,243,176)",12,176
2019-02-16,41.02,2.1,1.3,2.7,2.2,0.0,0.0,1.8,0.5,2.6,1.9,1.6,1.3,1.9,0.9,1.9,"rgb(77,241,178)",14,178
2019-02-17,40.14,2.6,1.7,4.3,3.5,0.1,0.0,2.2,0.6,3.0,1.6,2.2,4.4,1.7,1.2,2.1,"rgb(88,238,167)",17,167
2019-02-18,41.6,0.3,0.9,3.1,2.7000000000000006,0.6999999999999998,0.3,1.2,0.5,1.9,2.5,1.3,2.6,1.3999999999999997,1.0,1.3,"rgb(72,234,183)",21,183
2019-02-19,44.6,0.9,0.6999999999999998,2.1,1.3999999999999997,0.8000000000000002,0.9,1.0,0.5,1.3999999999999997,2.9,1.2,1.2,1.7,0.6,1.7,"rgb(77,240,178)",15,178
2019-02-21,33.6,1.6,1.3,2.5,2.1,1.3,1.5,0.9,0.4,2.2,1.4,1.4,1.8,1.2,0.9,1.3,"rgb(77,242,178)",13,178
2019-02-22,37.26000000000001,1.3,1.8,3.8,3.5,2.1,1.3,1.9,0.7,3.0,1.8,2.4,1.8,2.4,1.0,2.7,"rgb(78,239,177)",16,177
2019-02-23,37.86,2.0,2.0,3.9,2.5,2.9,1.6,2.4,0.4,3.0,2.0,2.4,5.0,2.4,1.1,2.5,"rgb(88,238,167)",17,167
