DateTime,平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color,x,y
2017-01-01,44.025,12.099999999999998,6.0,5.5,6.6000000000000005,9.9,6.4,7.700000000000001,2.4,4.1000000000000005,4.1000000000000005,6.700000000000001,16.8,6.5,4.9,9.8,"rgb(176,96,79)",159,79
2017-01-02,42.0,5.5,7.6,7.1,6.8,7.4,8.6,8.2,2.5,5.0,5.9,7.1,15.9,6.8,6.0,6.6,"rgb(174,91,81)",164,81
2017-01-03,48.541111111111114,6.6000000000000005,5.799999999999999,5.799999999999999,6.4,11.599999999999998,10.6,8.299999999999999,3.1000000000000005,4.7,4.0,6.799999999999999,12.2,9.8,5.9,6.200000000000001,"rgb(174,91,81)",164,81
2017-01-04,45.367777777777775,9.9,5.1000000000000005,6.200000000000001,5.4,9.9,4.8,4.5,1.6999999999999995,5.799999999999999,4.0,5.9,11.5,6.0,3.7,6.200000000000001,"rgb(176,79,79)",176,79
2017-01-05,43.82888888888889,9.9,6.1000000000000005,8.0,7.5,5.4,4.9,6.6000000000000005,1.6,4.5,3.5,6.200000000000001,8.9,6.299999999999999,4.6000000000000005,3.3000000000000003,"rgb(178,72,77)",183,77
2017-01-06,47.62777777777778,6.6000000000000005,6.5,8.1,6.200000000000001,9.5,7.399999999999999,7.5,2.5,4.6000000000000005,4.1000000000000005,7.899999999999999,10.3,7.1000000000000005,6.5,4.1000000000000005,"rgb(188,66,67)",189,67
2017-01-07,47.282857142857154,3.5,4.8,8.1,5.799999999999999,5.1000000000000005,4.7,4.2,2.5,3.5,3.8,5.700000000000001,9.6,6.1000000000000005,4.0,4.9,"rgb(189,53,66)",202,66
2017-01-08,46.95888888888889,7.700000000000001,8.0,9.3,7.700000000000001,9.9,8.299999999999999,7.399999999999999,3.1000000000000005,5.5,5.1000000000000005,8.299999999999999,11.2,10.900000000000002,7.299999999999999,8.200000000000001,"rgb(188,58,67)",197,67
2017-01-09,50.0,7.1,8.0,8.1,6.4,12.4,12.7,10.9,3.2,6.7,4.1,8.2,18.1,6.7,5.8,10.8,"rgb(196,100,59)",155,59
2017-01-10,46.244444444444454,8.200000000000001,6.200000000000001,6.4,6.700000000000001,10.0,8.0,8.200000000000001,3.1000000000000005,5.6000000000000005,5.5,5.5,18.4,4.8,5.5,9.9,"rgb(187,101,68)",154,68
