DateTime,平均價,新北市_風速,臺中市_風速,臺南市_風速,高雄市_風速,桃園市_風速,新竹縣_風速,苗栗縣_風速,南投縣_風速,彰化縣_風速,雲林縣_風速,嘉義市_風速,屏東縣_風速,宜蘭縣_風速,花蓮縣_風速,臺東縣_風速,color,x,y
2015-01-01,48.90833333333333,1.5,1.8,2.6,2.0,4.4,4.4,3.0,0.4,0.7999999999999999,0.7999999999999999,1.9,7.2,4.2,0.9,2.6,"rgb(23,6,232)",249,232
2015-01-02,46.23833333333334,2.0,0.7999999999999999,2.2,1.7,3.5,2.3000000000000003,1.7,0.3,0.5,0.7000000000000001,1.3,7.399999999999999,1.7,0.4,2.3000000000000003,"rgb(27,11,228)",244,228
2015-01-03,48.76666666666666,1.5,0.5,1.5,2.1,1.8,1.1,0.6,0.3,0.3,1.1,0.9,5.3,1.5,0.5,1.8,"rgb(24,19,231)",236,231
2015-01-04,55.04600000000001,0.3,0.6,2.1,2.0,1.3,1.5,0.9,0.4,0.3,1.2,1.0,3.4,1.9,0.6,1.6,"rgb(30,51,225)",204,225
2015-01-05,36.7,0.7,0.6,1.4,1.5,1.2,1.3,0.8,0.4,0.3,1.3,0.9,2.6,1.6,0.3,1.0,"rgb(15,76,240)",179,240
2015-01-06,49.82833333333333,1.3,1.1,2.5,1.9,2.3000000000000003,1.8,1.5,0.4,0.5,1.1,1.7,2.2,2.4,0.6,1.1,"rgb(34,67,221)",188,221
2015-01-07,47.73666666666666,1.8,2.5,4.7,2.4,4.2,3.1,3.4,0.5,1.0,1.1,2.8000000000000003,4.7,2.7,1.3,1.8,"rgb(29,36,226)",219,226
2015-01-08,45.01499999999999,0.7999999999999999,2.3000000000000003,4.6000000000000005,1.9,4.2,3.8,3.2,0.6,1.0,0.7999999999999999,2.8000000000000003,7.3,2.8000000000000003,0.9,2.3000000000000003,"rgb(22,6,233)",249,233
2015-01-09,43.06833333333333,2.0,1.3,2.6,1.9,3.8,1.8,1.8,0.5,0.7000000000000001,0.9,2.0,5.6000000000000005,1.6,0.5,2.0,"rgb(28,11,227)",244,227
2015-01-10,38.53666666666667,1.9,1.0,2.6,2.2,3.0,1.7,1.3,0.4,0.6,1.0,1.0,5.1000000000000005,1.3,0.6,2.0,"rgb(25,15,230)",240,230
