DateTime,平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color,x,y
2014-01-01,78.24,6.8,5.7,6.1,4.9,0.0,5.9,4.4,4.0,3.4,3.6,6.2,13.8,5.3,4.9,9.1,"rgb(57,224,198)",31,198
2014-01-02,78.1,10.7,4.6,6.1,5.4,0.0,5.9,3.7,4.5,3.2,6.5,5.9,15.0,5.8,3.7,7.3,"rgb(59,222,196)",33,196
2014-01-03,77.67999999999998,5.2,6.2,7.6,7.3,0.0,5.5,3.9,4.5,3.8,5.5,7.3,9.6,8.0,3.9,9.3,"rgb(62,214,193)",41,193
2014-01-04,77.22,6.3,8.4,10.6,7.4,11.8,14.4,10.2,3.4,5.1,3.7,9.0,16.3,5.4,5.4,8.2,"rgb(63,230,192)",25,192
2014-01-05,76.64,7.4,6.0,7.3,7.2,11.8,14.2,7.6,3.6,6.5,4.0,5.3,20.6,7.6,6.4,10.2,"rgb(59,235,196)",20,196
2014-01-06,83.4,8.2,6.3,7.8,6.0,10.5,7.0,3.7,2.6,5.1,5.0,7.0,18.5,5.3,3.4,7.7,"rgb(56,229,199)",26,199
2014-01-07,77.34,9.3,6.9,5.6,6.4,5.6,6.6,5.0,3.2,4.0,4.1,5.8,15.3,6.2,4.6,7.7,"rgb(59,224,196)",31,196
2014-01-08,76.125,8.5,9.1,11.0,10.5,12.7,15.7,11.1,4.3,6.3,5.6,9.7,11.1,9.8,6.6,11.2,"rgb(64,233,191)",22,191
2014-01-09,75.67999999999998,6.0,12.1,11.7,7.6,0.0,17.3,11.8,3.4,7.5,4.0,10.0,20.3,8.2,6.1,11.0,"rgb(57,251,198)",4,198
2014-01-10,75.14,7.1,8.9,9.2,8.2,0.0,13.5,6.7,3.3,5.8,4.2,7.8,19.6,4.0,6.7,11.3,"rgb(50,245,205)",10,205
2014-01-11,76.2,9.9,8.0,7.2,5.7,5.9,6.8,5.3,3.3,4.6,5.1,7.6,11.9,7.1,4.8,8.8,"rgb(49,239,206)",16,206
2014-01-12,73.75,5.7,11.7,11.6,8.5,13.0,13.8,10.9,4.1,7.9,6.6,10.9,8.7,9.6,5.0,8.1,"rgb(49,243,206)",12,206
2014-01-13,83.4,6.8,11.1,11.3,8.1,13.4,15.6,11.5,3.4,8.7,4.8,11.6,20.8,6.8,7.7,12.4,"rgb(63,247,192)",8,192
2014-01-14,76.74,8.2,12.8,14.9,9.7,12.8,16.7,11.6,4.0,8.6,6.5,12.5,28.4,5.6,8.5,15.9,"rgb(66,250,189)",5,189
2014-01-15,80.76,8.0,8.0,11.5,6.9,12.1,23.0,16.5,3.1,6.7,4.4,9.2,25.8,7.2,6.3,16.3,"rgb(57,255,198)",0,198
2014-01-16,81.61999999999998,6.0,5.7,8.2,7.2,12.3,13.1,4.7,3.7,5.2,5.6,8.0,16.1,6.4,7.2,9.6,"rgb(51,242,204)",13,204
2014-01-17,82.52,7.7,7.2,8.9,7.2,12.2,12.1,7.6,4.8,5.8,6.0,8.2,16.1,10.5,4.8,9.0,"rgb(51,240,204)",15,204
2014-01-18,84.52,8.0,13.2,14.5,9.3,9.7,19.1,14.8,4.0,11.2,4.4,13.8,22.0,11.5,8.1,12.6,"rgb(55,253,200)",2,200
2014-01-19,84.02,12.6,6.8,8.4,7.7,13.7,18.7,6.4,3.4,7.3,3.5,11.0,19.2,13.1,6.8,12.2,"rgb(51,252,204)",3,204
2014-01-20,83.4,9.1,9.0,10.8,10.2,0.0,12.7,7.4,4.1,7.4,3.9,9.7,8.9,11.4,4.7,8.2,"rgb(50,240,205)",15,205
2014-01-21,82.9,9.1,11.0,16.1,8.2,12.4,17.3,13.5,2.8,7.8,3.6,12.8,22.6,7.8,5.9,7.5,"rgb(55,253,200)",2,200
