DateTime,平均價,新北市_風速,臺中市_風速,臺南市_風速,高雄市_風速,桃園市_風速,新竹縣_風速,苗栗縣_風速,南投縣_風速,彰化縣_風速,雲林縣_風速,嘉義市_風速,屏東縣_風速,宜蘭縣_風速,花蓮縣_風速,臺東縣_風速,color,x,y
2014-01-01,78.24,1.2,0.5,2.2,1.6,0.0,1.4,0.8,0.4,0.4,1.0,1.1,3.8,1.4,0.5,2.3,"rgb(57,224,198)",31,198
2014-01-02,78.1,0.6,0.7,1.5,1.5,0.0,1.3,0.9,0.4,0.4,1.6,1.1,3.2,1.5,0.3,1.4,"rgb(59,222,196)",33,196
2014-01-03,77.67999999999998,0.5,0.9,2.5,2.1,0.0,0.9,0.8,0.5,0.4,1.1,1.8,1.6,1.5,0.6,1.6,"rgb(62,214,193)",41,193
2014-01-04,77.22,0.7,1.9,3.9,2.3,0.0,4.6,2.1,0.5,0.7,1.1,2.2,5.3,1.3,0.4,2.0,"rgb(63,230,192)",25,192
2014-01-05,76.64,1.7,1.1,2.7,1.6,0.0,4.4,2.0,0.4,0.7,1.7,1.4,7.0,1.7,0.6,2.5,"rgb(59,235,196)",20,196
2014-01-06,83.4,1.5,0.8,2.2,1.4,0.0,1.6,0.7,0.5,0.5,1.6,1.5,5.7,1.0,0.5,2.2,"rgb(56,229,199)",26,199
2014-01-07,77.34,1.3,0.6,1.2,1.8,0.0,1.0,0.9,0.5,0.4,1.3,0.9,4.7,1.3,0.6,1.4,"rgb(59,224,196)",31,196
2014-01-08,76.125,0.9,1.6,3.7,2.5,0.0,2.8,1.6,0.7,0.7,1.5,2.7,2.1,2.3,0.6,1.6,"rgb(64,233,191)",22,191
2014-01-09,75.67999999999998,0.6,2.9,5.2,2.3,0.0,6.3,3.2,0.6,1.1,1.3,3.6,7.7,1.0,0.9,2.2,"rgb(57,251,198)",4,198
2014-01-10,75.14,2.4,1.3,3.1,2.3,0.0,4.0,1.8,0.5,0.6,1.5,2.0,6.5,0.9,0.8,2.4,"rgb(50,245,205)",10,205
