平均價,新北市_降水量,臺中市_降水量,臺南市_降水量,高雄市_降水量,桃園市_降水量,新竹縣_降水量,苗栗縣_降水量,南投縣_降水量,彰化縣_降水量,雲林縣_降水量,嘉義市_降水量,屏東縣_降水量,宜蘭縣_降水量,花蓮縣_降水量,臺東縣_降水量,color
70.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,"rgb(70,125,185)"
71.59727272727272,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,"rgb(74,107,181)"
69.18727272727273,0.0,0.0,0.0,0.0,2.5,2.0,0.0,3.0,0.0,1.0,0.0,0.5,1.8000000000000005,0.5,0.4,"rgb(70,122,185)"
71.404,2.0,0.0,0.0,0.0,4.0,3.5,0.5,0.5,0.0,0.0,0.0,1.5,0.0,7.0,9.5,"rgb(74,119,181)"
66.9890909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"rgb(72,120,183)"
72.58000000000001,14.0,0.5,0.0,0.0,20.5,24.5,8.0,0.0,0.5,0.0,0.0,0.0,2.3000000000000003,3.0,0.0,"rgb(56,102,199)"
73.93999999999998,15.5,11.0,1.0,0.0,7.0,16.5,13.0,12.5,8.5,21.0,7.0,0.0,11.599999999999998,7.5,2.7,"rgb(53,108,202)"
71.24333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(88,100,167)"
71.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(87,105,168)"
71.27600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,"rgb(85,111,170)"
74.19999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,"rgb(82,116,173)"
71.32636363636362,19.0,4.5,0.0,0.0,43.5,22.5,22.0,1.0,3.0,2.5,0.0,0.4,5.0,0.5,0.0,"rgb(54,102,201)"
70.8881818181818,14.5,5.5,1.5,4.5,13.0,12.0,10.0,11.5,5.5,12.0,5.0,5.5,6.799999999999998,11.0,7.6,"rgb(55,107,200)"
66.77272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(86,99,169)"
74.46111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(87,103,168)"
79.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(85,106,170)"
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(76,121,179)"
70.73222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(68,128,187)"
64.82900000000001,0.5,1.5,0.0,0.0,1.0,1.5,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,"rgb(60,131,195)"
66.25833333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,"rgb(56,133,199)"
69.72399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(56,136,199)"
72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(55,137,200)"
69.63909090909091,3.0,27.5,0.5,0.0,34.0,28.0,15.5,4.0,27.0,9.5,9.5,0.0,2.2,3.0,0.29999999999999993,"rgb(51,104,204)"
64.96363636363637,20.0,14.0,34.5,52.0,14.5,52.5,31.0,24.0,22.0,34.5,30.5,0.0,23.5,2.5,21.5,"rgb(45,108,210)"
67.38181818181819,10.0,12.5,6.0,11.5,2.0,14.0,10.5,19.0,11.0,22.5,9.0,0.0,9.599999999999998,3.0,2.2,"rgb(49,108,206)"
64.37615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(64,128,191)"
66.93666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,"rgb(59,130,196)"
67.259,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.5,"rgb(57,131,198)"
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(55,136,200)"
65.06833333333334,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,"rgb(54,136,201)"
65.73818181818181,9.5,0.0,0.0,7.5,0.0,0.0,0.0,19.5,0.0,10.5,24.5,0.0,6.6,0.0,8.900000000000002,"rgb(51,132,204)"
63.62416666666667,5.0,0.29999999999999993,0.0,0.0,0.5,21.5,7.0,0.5,0.0,1.0,0.1,0.0,2.5,0.0,0.0,"rgb(54,135,201)"
62.50090909090908,66.5,2.5,1.5,0.0,24.0,21.5,39.5,5.5,10.5,20.5,2.0,0.0,40.2,0.0,0.0,"rgb(50,104,205)"
63.324,20.5,19.5,12.5,35.5,9.5,8.5,6.0,26.5,11.5,17.0,10.0,13.5,23.5,15.5,21.5,"rgb(48,109,207)"
63.49499999999999,0.5,0.0,1.0,2.5,0.0,0.0,1.5,1.5,0.0,4.0,0.0,0.0,0.29999999999999993,1.0,1.6999999999999995,"rgb(68,123,187)"
59.0,0.0,0.5,0.0,0.0,0.0,2.0,1.5,1.0,0.5,2.0,0.0,0.0,0.3,0.5,0.0,"rgb(64,128,191)"
61.43818181818181,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,"rgb(60,130,195)"
61.31454545454546,26.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,3.5,0.1,0.0,16.0,0.0,0.0,"rgb(50,130,205)"
60.32545454545455,21.0,15.0,0.5,0.0,15.5,25.5,23.0,38.0,19.5,30.0,15.0,0.5,19.800000000000004,8.0,8.0,"rgb(47,107,208)"
59.54818181818182,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,2.0,3.600000000000001,"rgb(69,122,186)"
61.92333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(66,125,189)"
59.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(62,129,193)"
61.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(58,130,197)"
59.48545454545454,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(55,132,200)"
58.4275,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,"rgb(52,132,203)"
57.26499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,"rgb(53,132,202)"
58.685,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,18.5,0.0,1.5,8.0,10.5,10.5,"rgb(30,120,225)"
58.17363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,"rgb(58,128,197)"
58.17666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,"rgb(54,131,201)"
58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,"rgb(52,134,203)"
57.35750000000001,0.0,0.0,0.0,0.0,5.0,0.5,6.5,0.0,0.0,3.0,0.0,0.0,0.7000000000000001,0.0,0.0,"rgb(52,134,203)"
57.18846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(53,130,202)"
57.979000000000006,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,8.700000000000001,"rgb(54,130,201)"
53.51083333333333,23.5,16.5,34.5,12.5,39.5,58.5,69.0,33.5,24.0,14.5,18.5,18.5,12.5,14.0,10.0,"rgb(42,107,213)"
43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,5.2,1.3,10.0,2.5,"rgb(30,128,225)"
45.68818181818181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,1.8000000000000005,"rgb(29,132,226)"
43.97090909090909,5.0,14.0,2.0,20.5,27.0,13.0,3.5,10.5,2.0,30.5,2.5,0.5,14.400000000000004,3.5,2.0,"rgb(24,128,231)"
44.06333333333333,3.5,4.5,6.0,73.5,2.0,3.5,5.5,3.5,1.0,35.5,16.5,6.5,0.0,3.0,16.599999999999998,"rgb(17,123,238)"
43.36333333333334,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.0,0.0,4.5,0.0,3.0,3.8,8.0,4.5,"rgb(31,131,224)"
43.36181818181819,17.5,0.0,0.0,0.0,0.0,4.5,0.0,4.0,0.0,12.5,0.0,0.0,17.599999999999994,9.5,3.0,"rgb(31,130,224)"
43.05545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,30.0,15.5,4.0,"rgb(29,130,226)"
44.18636363636365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,0.0,14.5,20.5,0.5,"rgb(30,131,225)"
42.493,9.0,38.5,31.5,7.5,0.0,0.5,0.0,65.0,24.0,43.0,27.5,8.5,8.900000000000002,7.0,6.299999999999999,"rgb(29,114,226)"
38.55666666666667,0.0,40.0,13.5,20.0,0.0,0.0,0.0,25.5,20.0,45.5,16.0,1.0,0.0,0.0,0.5,"rgb(20,119,235)"
41.07454545454546,136.0,36.0,2.0,0.5,132.0,51.5,84.0,98.5,32.0,307.0,75.5,0.0,46.399999999999984,11.0,1.5,"rgb(36,110,219)"
39.830909090909095,72.0,171.5,19.5,3.5,125.5,113.0,41.0,352.0,184.0,538.0,28.5,11.5,57.0,66.0,92.5,"rgb(35,110,220)"
40.48181818181818,40.0,57.5,44.0,77.0,37.0,23.0,59.5,114.0,64.0,88.5,67.0,4.5,4.299999999999999,16.5,29.0,"rgb(34,107,221)"
36.8,0.0,3.0,0.5,0.0,1.0,2.0,10.5,0.0,4.0,7.5,1.5,0.0,13.0,0.0,0.0,"rgb(24,131,231)"
37.87636363636364,3.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,14.0,0.0,0.0,25.0,0.0,0.0,"rgb(25,130,230)"
38.74272727272728,35.5,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.4,2.0,10.0,"rgb(29,119,226)"
40.625454545454545,24.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,20.9,22.5,2.3000000000000003,"rgb(30,130,225)"
38.85833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.5,5.0,57.0,0.0,"rgb(29,131,226)"
37.51545454545454,0.0,0.5,0.0,0.0,0.0,0.0,0.0,41.5,0.0,0.5,3.5,0.7000000000000001,0.0,0.5,0.0,"rgb(27,119,228)"
38.909000000000006,12.0,23.0,0.0,0.0,0.0,5.5,9.0,77.0,5.5,8.0,0.0,0.0,0.7000000000000001,0.0,0.2,"rgb(28,117,227)"
40.0,90.5,62.0,7.0,2.5,1.5,9.5,19.0,37.5,0.0,2.5,4.5,2.5,13.6,0.0,0.0,"rgb(34,116,221)"
35.29333333333333,10.5,3.0,2.0,3.5,0.0,0.0,0.0,3.0,3.0,1.5,11.5,0.0,0.0,0.0,0.0,"rgb(12,133,243)"
33.69454545454545,43.5,119.5,21.5,11.5,173.0,152.0,151.0,104.0,117.5,108.5,88.0,5.0,28.6,3.0,7.200000000000002,"rgb(37,108,218)"
31.985454545454544,42.0,72.0,63.0,44.0,59.5,67.0,112.0,67.5,109.5,46.0,63.0,46.0,31.0,9.0,4.700000000000001,"rgb(37,107,218)"
29.09363636363637,17.5,65.0,27.5,5.5,58.5,45.5,52.0,37.0,62.5,21.0,19.0,0.5,6.5,0.5,0.5,"rgb(38,108,217)"
27.481818181818177,45.0,123.5,50.0,16.5,61.0,89.5,56.0,168.0,112.5,115.0,110.0,5.0,20.9,11.5,7.0,"rgb(35,107,220)"
28.01727272727273,23.5,53.5,23.5,7.0,51.5,27.0,42.0,31.0,134.0,14.5,53.0,1.0,11.0,0.0,0.0,"rgb(38,108,217)"
35.0,0.5,0.0,2.0,0.0,7.5,4.5,3.5,0.5,0.5,0.0,0.5,2.8,0.0,0.0,0.0,"rgb(14,132,241)"
27.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,"rgb(12,132,243)"
27.10833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,"rgb(12,133,243)"
25.715454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(11,133,244)"
27.13666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.7999999999999999,0.0,0.0,"rgb(13,129,242)"
26.259166666666665,14.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.5,0.0,3.0,0.0,0.0,0.0,"rgb(12,130,243)"
26.617000000000008,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"rgb(11,133,244)"
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"rgb(12,132,243)"
25.74230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,"rgb(20,131,235)"
24.75181818181818,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(0,118,255)"
23.949090909090916,0.0,0.0,3.0,61.0,0.0,0.0,0.0,18.0,0.0,2.5,1.0,4.5,0.0,6.5,0.0,"rgb(14,121,241)"
23.92750000000001,0.0,64.0,0.0,0.0,1.0,18.5,5.5,80.0,44.5,27.0,35.5,4.5,0.0,5.5,15.0,"rgb(28,114,227)"
21.14583333333333,88.0,2.5,0.0,0.0,29.0,27.0,4.0,59.5,1.5,68.5,0.0,0.0,9.099999999999998,0.0,0.2,"rgb(32,115,223)"
21.76,0.0,31.0,23.5,0.0,0.0,22.0,17.5,18.5,2.5,47.0,54.5,0.0,0.1,0.0,0.0,"rgb(20,116,235)"
20.0,3.5,0.5,0.0,0.0,0.0,0.0,1.5,58.5,1.0,0.0,6.0,0.0,0.4,18.5,0.8,"rgb(27,117,228)"
