平均價,交易量,DateTime
26.883333333333336,33035.0,2012-06-08
25.6,35138.0,2012-06-09
25.08333333333333,37901.0,2012-06-10
22.0,1600.0,2012-06-11
23.95714285714286,38453.0,2012-06-12
24.314285714285713,30042.0,2012-06-13
25.166666666666668,31491.0,2012-06-14
30.5,14773.0,2012-06-15
37.5,24988.0,2012-06-16
35.65,40386.0,2012-06-17
23.95,2634.0,2012-06-18
34.63333333333333,44106.0,2012-06-19
33.26,32025.0,2012-06-20
33.160000000000004,34661.0,2012-06-21
31.919999999999998,23342.0,2012-06-22
26.933333333333334,39115.0,2012-06-23
28.620000000000005,23297.0,2012-06-26
25.86666666666667,19108.0,2012-06-27
27.36666666666667,23808.0,2012-06-28
25.360000000000003,14230.5,2012-06-29
29.133333333333336,27286.5,2012-06-30
31.74,21289.0,2012-07-01
33.43333333333334,35253.0,2012-07-03
37.99999999999999,9237.0,2012-07-04
34.92,10105.0,2012-07-05
34.61666666666667,16621.0,2012-07-06
37.2,29898.0,2012-07-07
37.7,13542.0,2012-07-08
32.62,20096.0,2012-07-10
34.4,11312.0,2012-07-11
27.283333333333335,21139.0,2012-07-12
36.06,9140.0,2012-07-13
36.06666666666667,21284.0,2012-07-14
34.08571428571429,20114.0,2012-07-15
48.0,1600.0,2012-07-16
38.76666666666667,17560.0,2012-07-17
36.18,13144.0,2012-07-18
44.13333333333333,9866.0,2012-07-19
39.583333333333336,15352.0,2012-07-20
36.53333333333334,9562.0,2012-07-21
37.55714285714286,22169.0,2012-07-22
45.0,1750.0,2012-07-23
38.800000000000004,26567.0,2012-07-24
33.9,17085.0,2012-07-25
35.34285714285714,19428.0,2012-07-26
34.48571428571428,18871.0,2012-07-27
30.771428571428576,21534.0,2012-07-28
32.128571428571426,22948.0,2012-07-29
40.0,1550.0,2012-07-30
33.114285714285714,37880.0,2012-07-31
32.7,31674.0,2012-08-01
29.2,25059.0,2012-08-02
20.8,159.0,2012-08-03
28.857142857142858,28082.0,2012-08-04
25.32,27377.0,2012-08-05
34.0,2100.0,2012-08-06
27.933333333333334,32464.0,2012-08-07
26.6375,33574.0,2012-08-08
27.071428571428573,34248.0,2012-08-09
25.757142857142856,31454.0,2012-08-10
24.78333333333333,37163.0,2012-08-11
23.233333333333334,27081.0,2012-08-12
22.0,4200.0,2012-08-13
21.857142857142858,36705.0,2012-08-14
26.674999999999997,31151.0,2012-08-15
25.428571428571427,29379.0,2012-08-16
27.714285714285715,33689.0,2012-08-17
30.28333333333333,15145.0,2012-08-18
26.933333333333334,19328.0,2012-08-19
25.0,2700.0,2012-08-20
28.685714285714287,30822.0,2012-08-21
31.828571428571422,21535.0,2012-08-22
30.414285714285715,26596.0,2012-08-23
32.97142857142857,22154.0,2012-08-24
30.419999999999998,15765.0,2012-08-25
31.066666666666666,19102.0,2012-08-26
25.0,1300.0,2012-08-27
33.042857142857144,24864.0,2012-08-28
38.81666666666667,19818.0,2012-08-29
40.93333333333333,20456.0,2012-08-30
37.18571428571429,18082.0,2012-08-31
64.26666666666667,4363.0,2012-09-01
42.675,8720.0,2012-09-02
26.25,2540.0,2012-09-03
35.35,2544.0,2012-09-04
40.51666666666667,21784.0,2012-09-05
39.6,11197.0,2012-09-06
35.18571428571428,23941.0,2012-09-07
39.050000000000004,12954.0,2012-09-08
35.55714285714286,17441.0,2012-09-09
26.0,1700.0,2012-09-10
38.57142857142857,12675.0,2012-09-11
34.43333333333333,8554.0,2012-09-12
36.67142857142857,16161.0,2012-09-13
38.940000000000005,7453.0,2012-09-14
35.042857142857144,17915.0,2012-09-15
39.23333333333333,11268.0,2012-09-16
35.93333333333333,19598.0,2012-09-18
36.9,9795.0,2012-09-19
38.5,14731.0,2012-09-20
36.8,10735.0,2012-09-21
32.4,23265.0,2012-09-22
35.0,9673.0,2012-09-23
25.0,1800.0,2012-09-24
33.214285714285715,22525.0,2012-09-25
28.316666666666666,13046.0,2012-09-26
30.942857142857143,19591.0,2012-09-27
31.3,18348.0,2012-09-28
32.480000000000004,15586.0,2012-09-29
32.199999999999996,18272.0,2012-09-30
31.0,2200.0,2012-10-02
30.75714285714286,30386.0,2012-10-03
30.349999999999998,20653.0,2012-10-04
25.712500000000002,23057.0,2012-10-05
29.483333333333338,19566.0,2012-10-06
25.0375,33617.0,2012-10-07
30.0,3600.0,2012-10-08
28.11666666666667,32720.0,2012-10-09
27.61428571428571,23650.0,2012-10-10
30.78333333333333,41111.0,2012-10-11
31.27142857142857,41058.0,2012-10-12
30.77142857142857,41797.0,2012-10-13
30.771428571428572,42704.0,2012-10-14
25.0,1300.0,2012-10-15
32.64,36570.0,2012-10-16
32.050000000000004,14917.0,2012-10-17
30.933333333333334,24307.0,2012-10-18
33.46666666666667,19252.0,2012-10-19
32.18333333333333,21878.0,2012-10-20
32.266666666666666,30958.0,2012-10-21
35.35,39374.0,2012-10-23
35.13333333333333,28612.0,2012-10-24
41.88,29277.0,2012-10-25
42.92,34000.0,2012-10-26
40.04999999999999,38565.0,2012-10-27
43.583333333333336,40155.0,2012-10-28
40.31666666666666,68465.0,2012-10-30
39.17999999999999,26256.0,2012-10-31
35.08333333333333,33580.0,2012-11-01
37.14,29733.0,2012-11-02
35.79999999999999,33247.0,2012-11-03
35.18,29012.0,2012-11-04
30.766666666666666,58647.0,2012-11-06
32.56666666666666,42258.0,2012-11-07
32.980000000000004,32712.0,2012-11-08
34.160000000000004,34808.0,2012-11-09
33.18333333333333,61205.0,2012-11-10
33.099999999999994,63089.0,2012-11-11
33.85,84886.0,2012-11-13
33.46666666666666,48652.0,2012-11-14
33.93333333333334,33842.0,2012-11-15
32.08333333333333,24704.0,2012-11-16
33.459999999999994,31402.0,2012-11-17
28.08333333333334,31214.0,2012-11-18
30.266666666666666,45580.0,2012-11-20
31.683333333333337,38937.0,2012-11-21
31.71666666666667,41643.0,2012-11-22
31.339999999999996,22550.0,2012-11-23
31.28333333333333,34135.0,2012-11-24
32.38333333333333,45672.0,2012-11-25
35.0,1200.0,2012-11-26
34.285714285714285,93188.0,2012-11-27
33.1,56175.0,2012-11-28
32.46666666666666,32993.0,2012-11-29
28.087500000000002,24549.0,2012-11-30
27.500000000000004,40737.0,2012-12-01
25.5375,33592.0,2012-12-02
29.74285714285714,44869.0,2012-12-04
31.400000000000002,27068.0,2012-12-05
27.214285714285715,26949.0,2012-12-06
30.857142857142854,41915.0,2012-12-07
33.357142857142854,49240.0,2012-12-08
31.014285714285712,50877.0,2012-12-09
21.0,1300.0,2012-12-10
32.01428571428572,82389.0,2012-12-11
29.925,81236.0,2012-12-12
34.72857142857143,62835.0,2012-12-13
32.68333333333334,39134.0,2012-12-14
29.775000000000002,36313.0,2012-12-15
28.275,28570.0,2012-12-16
24.0,1800.0,2012-12-17
28.4,67582.0,2012-12-18
27.814285714285717,58646.0,2012-12-19
28.699999999999996,33922.0,2012-12-20
28.342857142857145,43850.0,2012-12-21
29.75,30636.0,2012-12-22
27.2,41948.0,2012-12-23
22.0,1800.0,2012-12-24
30.157142857142855,63171.0,2012-12-25
29.714285714285715,55991.0,2012-12-26
31.285714285714285,41319.0,2012-12-27
39.0,16644.0,2012-12-28
35.4,19776.0,2012-12-29
33.32,34960.0,2012-12-30
27.0,1400.0,2012-12-31
35.614285714285714,23710.0,2013-01-01
38.25714285714285,30763.0,2013-01-02
41.857142857142854,20579.0,2013-01-03
38.74285714285714,20348.0,2013-01-04
35.0,24334.0,2013-01-05
35.32,18985.0,2013-01-06
39.31666666666666,23514.0,2013-01-08
39.2,26029.0,2013-01-09
36.016666666666666,31397.0,2013-01-10
39.46666666666666,29709.0,2013-01-11
37.833333333333336,18275.0,2013-01-12
40.72,26669.0,2013-01-13
39.9,15910.0,2013-01-15
44.425,12517.0,2013-01-16
41.67999999999999,16896.0,2013-01-17
34.349999999999994,14732.0,2013-01-18
37.85,29700.0,2013-01-19
37.516666666666666,24997.0,2013-01-20
42.17999999999999,14034.0,2013-01-22
34.6625,33444.0,2013-01-23
38.6,41134.0,2013-01-24
46.93333333333334,24174.0,2013-01-25
44.23333333333333,16279.0,2013-01-26
52.82000000000001,9451.0,2013-01-27
47.0,1600.0,2013-01-28
46.7,8198.0,2013-01-29
50.1,3415.0,2013-01-30
47.449999999999996,15914.0,2013-01-31
47.416666666666664,17090.0,2013-02-01
48.08571428571428,24868.0,2013-02-02
39.114285714285714,25163.0,2013-02-03
50.0,1800.0,2013-02-04
49.166666666666664,22894.0,2013-02-05
47.97142857142857,31902.0,2013-02-06
53.18571428571429,36064.0,2013-02-07
57.24285714285714,23771.0,2013-02-08
69.475,1148.0,2013-02-09
52.86666666666667,4894.0,2013-02-15
68.55,12374.0,2013-02-16
65.65,6405.0,2013-02-17
37.35,4983.0,2013-02-19
31.05,7480.0,2013-02-20
39.05,10115.0,2013-02-21
53.08,11750.0,2013-02-22
48.61666666666667,16378.0,2013-02-23
33.199999999999996,1719.0,2013-02-24
58.0,700.0,2013-02-26
31.96666666666667,11713.0,2013-02-27
37.8,10091.0,2013-02-28
44.4,10993.0,2013-03-01
59.65,6839.0,2013-03-02
53.333333333333336,13399.0,2013-03-03
50.0,1800.0,2013-03-04
46.06666666666666,18613.0,2013-03-05
42.53333333333333,15657.0,2013-03-06
51.16,10035.0,2013-03-07
53.86666666666667,17096.0,2013-03-08
44.185714285714276,34380.0,2013-03-09
49.300000000000004,24334.0,2013-03-10
38.4,2827.0,2013-03-11
45.7,32336.0,2013-03-12
52.650000000000006,11827.0,2013-03-13
49.17999999999999,13636.0,2013-03-14
40.714285714285715,31462.0,2013-03-15
36.65,18400.0,2013-03-16
37.983333333333334,23704.0,2013-03-17
40.0,4200.0,2013-03-18
39.46666666666667,28618.0,2013-03-19
31.87142857142857,32244.0,2013-03-20
29.3125,43366.0,2013-03-21
29.900000000000002,35896.0,2013-03-22
32.45,54142.0,2013-03-23
28.55,65600.0,2013-03-24
33.55,6425.0,2013-03-25
28.875,82030.0,2013-03-26
28.38571428571429,58868.0,2013-03-27
29.45714285714286,32749.0,2013-03-28
28.3625,53804.0,2013-03-29
29.742857142857144,53726.0,2013-03-30
26.787499999999998,74370.0,2013-03-31
30.65,11747.0,2013-04-01
28.17142857142857,83770.0,2013-04-02
27.800000000000004,69743.0,2013-04-03
25.0,1800.0,2013-04-05
29.814285714285713,47700.0,2013-04-06
30.914285714285715,53401.0,2013-04-07
28.0,6800.0,2013-04-08
32.6875,114305.0,2013-04-09
31.814285714285713,107602.0,2013-04-10
26.771428571428572,68044.0,2013-04-11
25.75,57865.0,2013-04-12
22.287499999999998,63307.0,2013-04-13
23.887500000000003,51446.0,2013-04-14
20.0,9200.0,2013-04-15
22.9,80180.0,2013-04-16
20.557142857142857,63742.0,2013-04-17
20.1375,78199.0,2013-04-18
18.185714285714283,53633.0,2013-04-19
19.4875,86401.0,2013-04-20
19.6,68444.0,2013-04-21
19.0,8200.0,2013-04-22
20.349999999999998,141123.0,2013-04-23
22.075000000000003,90725.0,2013-04-24
21.25714285714286,69391.0,2013-04-25
20.28333333333333,44955.0,2013-04-26
23.65,55272.0,2013-04-27
22.15,55712.0,2013-04-28
19.0,4500.0,2013-04-29
25.812499999999996,86306.0,2013-04-30
25.575,75395.0,2013-05-01
25.211111111111112,82228.0,2013-05-02
26.555555555555557,70454.0,2013-05-03
27.212500000000002,53649.0,2013-05-04
27.96666666666667,61008.0,2013-05-05
31.0,6200.0,2013-05-06
30.599999999999998,101281.0,2013-05-07
29.422222222222217,89996.0,2013-05-08
29.22222222222222,79091.0,2013-05-09
29.571428571428573,41061.0,2013-05-10
34.557142857142864,37528.0,2013-05-11
35.35714285714286,22818.0,2013-05-12
31.0,2500.0,2013-05-13
35.625,33638.0,2013-05-14
37.4625,31871.0,2013-05-15
39.371428571428574,31822.0,2013-05-16
36.162499999999994,35816.0,2013-05-17
36.35,35423.0,2013-05-18
34.544444444444444,35389.0,2013-05-19
31.0,1550.0,2013-05-20
