DateTime,平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color,x,y
2017-01-01,158.75833333333333,12.1,6.0,5.5,6.6000000000000005,9.9,6.4,7.7,2.4,4.1000000000000005,4.1000000000000005,6.7,16.8,6.5,4.9,9.8,"rgb(112,68,143)",187,143
2017-01-02,186.7,5.5,7.6,7.1,6.8,7.4,8.6,8.2,2.5,5.0,5.9,7.1,15.9,6.8,6.0,6.6,"rgb(100,64,155)",191,155
2017-01-03,160.85333333333332,6.6000000000000005,5.8,5.8,6.4,11.6,10.6,8.299999999999999,3.1,4.7,4.0,6.8,12.2,9.8,5.9,6.2,"rgb(112,67,143)",188,143
2017-01-04,151.62,9.9,5.1,6.2,5.4,9.9,4.8,4.5,1.7,5.8,4.0,5.9,11.5,6.0,3.7,6.2,"rgb(116,63,139)",192,139
2017-01-05,158.336,9.9,6.1,8.0,7.5,5.4,4.9,6.6,1.6,4.5,3.5,6.2,8.9,6.3,4.6,3.3,"rgb(116,60,139)",195,139
2017-01-06,163.27400000000003,6.6,6.5,8.1,6.2,9.5,7.4,7.5,2.5,4.6,4.1,7.9,10.3,7.1,6.5,4.1,"rgb(116,59,139)",196,139
2017-01-07,153.912,3.5,4.8,8.1,5.8,5.1,4.7,4.2,2.5,3.5,3.8,5.7,9.6,6.1,4.0,4.9,"rgb(117,58,138)",197,138
2017-01-08,163.24,7.7,8.0,9.3,7.7,9.9,8.3,7.4,3.1,5.5,5.1,8.3,11.2,10.9,7.3,8.2,"rgb(115,58,140)",197,140
2017-01-09,186.7,7.1,8.0,8.1,6.4,12.4,12.7,10.9,3.2,6.7,4.1,8.2,18.1,6.7,5.8,10.8,"rgb(100,62,155)",193,155
2017-01-10,161.1233333333333,8.200000000000001,6.2,6.4,6.7,10.0,8.0,8.200000000000001,3.1,5.6000000000000005,5.5,5.5,18.4,4.8,5.5,9.9,"rgb(110,67,145)",188,145
2017-01-11,173.79999999999995,8.799999999999997,6.7,7.3,5.9,12.2,8.5,9.0,2.6,5.5,4.1000000000000005,6.7,16.3,4.2,5.5,8.0,"rgb(103,64,152)",191,152
2017-01-12,160.9366666666666,5.5,7.1000000000000005,7.8,7.3,8.799999999999997,6.1000000000000005,7.899999999999999,2.1,5.9,3.8,7.8,12.0,9.4,2.3000000000000003,3.9,"rgb(116,59,139)",196,139
