DateTime,平均價,新北市_降水量,臺中市_降水量,臺南市_降水量,高雄市_降水量,桃園市_降水量,新竹縣_降水量,苗栗縣_降水量,南投縣_降水量,彰化縣_降水量,雲林縣_降水量,嘉義市_降水量,屏東縣_降水量,宜蘭縣_降水量,花蓮縣_降水量,臺東縣_降水量,color,x,y
2018-01-02,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2000000000000006,0.0,0.10000000000000002,"rgb(27,246,228)",9,228
2018-01-03,21.73333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"rgb(25,246,230)",9,230
2018-01-04,21.73333333333333,0.5,4.0,12.5,7.0,0.0,0.5,1.0,3.5,4.5,6.0,5.0,0.5,0.10000000000000002,2.0,4.2,"rgb(23,238,232)",17,232
2018-01-05,21.66666666666667,2.5,0.5,3.0,11.5,3.5,3.0,0.5,0.5,0.5,4.0,4.5,9.0,3.0,4.5,10.5,"rgb(30,229,225)",26,225
2018-01-06,21.8,17.5,15.5,5.0,1.5,40.5,27.5,28.0,24.0,15.0,29.5,16.5,0.3,67.6,14.0,14.5,"rgb(51,224,204)",31,204
2018-01-07,21.73333333333333,56.5,16.5,1.0,0.0,67.5,51.5,36.0,7.0,16.5,4.5,5.0,0.0,57.1,17.0,5.0,"rgb(51,222,204)",33,204
2018-01-09,22.6,16.0,24.5,3.0,1.0,16.0,25.0,22.0,42.0,24.5,54.0,26.0,0.0,5.5,20.0,0.5,"rgb(49,229,206)",26,206
2018-01-10,21.73333333333333,0.5,1.0,0.5,1.5,0.0,0.5,0.0,2.5,0.5,4.0,2.0,0.0,0.9,1.5,0.5,"rgb(47,255,208)",0,208
2018-01-11,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(48,254,207)",1,207
2018-01-12,20.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(47,254,208)",1,208
2018-01-13,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(47,254,208)",1,208
2018-01-14,21.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(41,253,214)",2,214
