DateTime,三重區,台中市,台北一,台北二,台東市,宜蘭市,屏東市,板橋區,桃農,永靖鄉,溪湖鎮,花蓮市,豐原區,高雄市,鳳山區
2012-03-07,0.02835976386155805,0.031137863178608637,0.5149322838291469,0.06910522051163329,0.0,0.0,0.03270054404444959,0.0,0.009260331056835281,0.0,0.0,0.10365783076744993,0.0,0.2102095149901609,0.0006366477601574257
2012-03-15,0.024778495269559993,0.059318215948340594,0.5265054813034991,0.05321119287180257,0.0,0.0,0.012764679381288481,0.0,0.001501726986033939,0.0,0.0,0.11252940882014316,0.0,0.0807428542824248,0.12864794513690744
2012-04-14,0.024999207883146923,0.06717150914102848,0.448084661449257,0.11745508697443047,0.0,0.0,0.027153765723519532,0.0,0.010709419853616805,0.0,0.0,0.11469852032571845,0.0,0.1317448750039606,0.05798295364532176
2012-04-17,0.04249968955668695,0.06572084937290451,0.4841673910343971,0.1269713150378741,0.0,0.0,0.05569353036135602,0.0,0.017726313175214205,0.0,0.0,0.05445175710915187,0.0,0.12358748292561778,0.029181671426797468
2012-04-18,0.05018447876930773,0.04968419736101557,0.4446563692076793,0.10202613970358326,0.0,0.0,0.05062222500156338,0.0,0.01944843974735789,0.0,0.0,0.09283346882621475,0.0,0.15146019636045274,0.03908448502282534
2012-04-19,0.09480873268618348,0.08076583662663546,0.3829566818861988,0.1055519318574224,0.0,0.0,0.04270421670567471,0.0,0.029774009131719296,0.0,0.0,0.08913018455281434,0.0,0.13851053217204465,0.035797874381306834
2012-04-24,0.0628698835640948,0.037765972088414215,0.4357125161716535,0.11489443695119601,0.0,0.0,0.04574857551818107,0.0,0.03476561424757081,0.0,0.0,0.09565361006358557,0.0,0.0831291805444686,0.08946021085083541
2012-04-27,0.06849203438862404,0.05068655013649513,0.44737807114044736,0.11991199119911991,0.0,0.0,0.0517051705170517,0.0,0.025750723220470194,0.0,0.0,0.01992421464368659,0.0,0.21126186692743348,0.004889377826671556
2012-04-28,0.0873589164785553,0.054692034827475006,0.4292486294743631,0.12757175104804902,0.0,0.0,0.049403418252176715,0.0,0.0073524669461464045,0.0,0.0,0.05572396001289907,0.0,0.11899387294421154,0.06965495001612383
2012-05-01,0.04820302526209912,0.050446825795968896,0.4103446941854617,0.1835660954002089,0.0,0.0,0.049905218770552054,0.0,0.027931448025068667,0.0,0.0,0.13482146311269294,0.0,0.08704398622770707,0.007737243220240628
2012-05-02,0.10315146466749965,0.05159887084085335,0.4008514970614096,0.13216715257531583,0.0,0.0,0.026748114211671063,0.0,0.02545235781387385,0.0,0.0,0.09324818362719238,0.0,0.15937803692905733,0.007404322273126938
2012-05-03,0.07289434378855769,0.04010000649392818,0.43168387557633614,0.11305928956425743,0.0,0.0,0.05292551464380804,0.0,0.020553282680693553,0.0,0.0,0.11344892525488669,0.0,0.15273719072667055,0.0025975712708617444
2012-05-04,0.0940600479865119,0.059594060047986515,0.3858374943259192,0.12794241618572078,0.0,0.0,0.059594060047986515,0.0,0.03981583554892679,0.0,0.0,0.10064198171324817,0.0,0.12317618831463589,0.009337915829064264
2012-05-05,0.06080271565495208,0.06007055378061768,0.4354699148029819,0.11744542066027688,0.0,0.0,0.046791799787007454,0.0,0.031116879659211928,0.0,0.0,0.1055311501597444,0.0,0.13478434504792333,0.007987220447284345
2012-05-08,0.09592928588043731,0.045847871598046055,0.48455454756920213,0.14433589206792277,0.0,0.0,0.041242149337055126,0.0,0.017213305419865085,0.0,0.0,0.0667597115608281,0.0,0.09806931844615027,0.006047918120493138
2012-05-09,0.10297329441020651,0.045323818791220674,0.4299275597361877,0.1369229105849281,0.0,0.0,0.03429559952427289,0.0,0.01578549032327819,0.0,0.0,0.06805060006487187,0.0,0.10217320791436912,0.06454751865066494
2012-05-26,0.0668419214294906,0.04965347353714359,0.41561115502693163,0.12169788775116275,0.0,0.0,0.05024174127249664,0.0,0.0,0.05662076952773131,0.06397411621964447,0.0,0.0,0.12559516149787672,0.04976377373752229
2012-06-07,0.05265842534805569,0.05232837253960634,0.4757861257801248,0.10960753720595295,0.0,0.0,0.06889102256361018,0.0,0.0314450312049928,0.0,0.05430868939030245,0.0,0.0,0.13445151224195873,0.020523283725396062
2012-06-08,0.07615904966177199,0.06424682395644284,0.5114997525160865,0.09747566408183468,0.0,0.0,0.03296485728427652,0.0,0.01550899191552549,0.0,0.08810427322224056,0.0,0.0,0.09107408018478799,0.022966507177033493
2012-06-13,0.02854020979020979,0.04798951048951049,0.34746503496503495,0.10384615384615385,0.0,0.0,0.00895979020979021,0.0,0.0,0.20104895104895104,0.0,0.03229895104895105,0.0,0.16888111888111887,0.06097027972027972
2012-06-15,0.05424839382206527,0.04105858826532783,0.502403948432115,0.16619155001489172,0.0,0.0,0.010126366846785516,0.0,0.0005105731183253202,0.0,0.11062417563715271,0.0,0.0,0.09717908352125261,0.01765732034208399
2012-06-19,0.0444304435483871,0.03490423387096774,0.5837701612903226,0.1546118951612903,0.0,0.0,0.020085685483870967,0.0,0.0021421370967741934,0.0,0.01940524193548387,0.0,0.0,0.07386592741935484,0.06678427419354839
2012-06-20,0.03883660086303557,0.021032244911827664,0.6439808365329075,0.1214705582549013,0.0,0.0,0.02480377832897285,0.0,0.005096666779925928,0.0,0.06761577928035065,0.0,0.0,0.0744453127654514,0.002718222282627162
2012-06-26,0.06790688420214883,0.03935535216872264,0.5299243931555909,0.12896935933147632,0.0,0.0,0.05966971746916037,0.0,0.024194190210903303,0.0,0.06545961002785515,0.0631317150815758,0.0,0.0,0.021388778352566654
2012-06-28,0.06346977462613214,0.038638863535303894,0.44571602424582835,0.16850382644105877,0.0,0.0,0.04598750263287229,0.0,0.01741206206557607,0.0,0.08589014486648412,0.0,0.0,0.11034660300966556,0.0240351985770788
2012-06-29,0.061049696245393886,0.03677422567473359,0.5152624240613485,0.12864754506523254,0.0,0.0,0.043695847027188525,0.0,0.027387710387411612,0.03871626332038641,0.0,0.0,0.0,0.14047405636888757,0.00799223184941739
2012-07-10,0.012284915541205654,0.023231090286254284,0.3748080481946687,0.07162263259440091,0.0,0.0,0.05697523329527109,0.0,0.024136709060125213,0.14647399299129818,0.072055754616687,0.0,0.0,0.08749064850179156,0.13092097491829743
2012-07-11,0.0846385794455147,0.06059971521903007,0.43667811374486976,0.11093893960968255,0.0,0.0,0.07169779713543847,0.0,0.0,0.1076304548119608,0.024290141552893878,0.0,0.0,0.10252114917497278,0.001005109305636988
2012-07-13,0.14383086404636544,0.018570670584874088,0.3902289702461124,0.0697522550099996,0.0,0.0,0.03501897881719113,0.0,0.02155014081057916,0.12244398187829068,0.0604056977266234,0.0,0.0,0.13166809517978859,0.006530345700175503
2012-07-17,0.029253769982525404,0.053200440100964336,0.43265808038314674,0.08776130994757621,0.0,0.0,0.04601643906543266,0.0,0.01876901171445214,0.0,0.03753802342890428,0.0,0.0,0.15241731926736132,0.1423856061096369
2012-08-09,0.010233222275107092,0.013981437410756782,0.637434554973822,0.14903617325083293,0.0,0.0,0.007853403141361256,0.0,0.008567348881485007,0.0,0.043134221799143266,0.0,0.0,0.06550452165635412,0.06425511661113756
2012-08-10,0.01271646420263634,0.004652364952184027,0.5791677436029982,0.13000775394158698,0.0,0.0,0.030602222796588266,0.0,0.010493667614370638,0.0,0.029464978030498835,0.0,0.0,0.12794003618506075,0.074954768674076
2012-09-05,0.028813787531977917,0.057403168619002735,0.5657735290157533,0.12692428526547284,0.0,0.0,0.06947623535747946,0.0,0.01916431039899466,0.0,0.0,0.035186930568645934,0.0,0.05551815448139671,0.04173959876127643
2012-09-06,0.05504400812457685,0.029248476641841572,0.6016249153689912,0.06012186865267434,0.0,0.0,0.1002031144211239,0.0,0.005416384563303994,0.0,0.0,0.057481381178063645,0.0,0.03331076506431957,0.05754908598510494
2012-09-07,0.07892083913398301,0.06595938745139455,0.44376170131054676,0.07906485526378955,0.0,0.0,0.09937112956651145,0.0,0.009601075320435888,0.0,0.0,0.09596274782775671,0.0,0.08439345206663146,0.0429648120589506
2012-09-08,0.05451863906830087,0.04709352591161064,0.525809896760413,0.07536998423434878,0.0,0.0,0.11336011798809947,0.0,0.02451304480496364,0.0,0.0,0.05701062910034074,0.0,0.07384427605146722,0.02847988608045568
2012-09-11,0.04487334137515078,0.0281664656212304,0.5643546441495778,0.09095295536791315,0.0,0.0,0.06604342581423402,0.0,0.006755126658624849,0.0,0.0,0.03540410132689988,0.0,0.1396260554885404,0.02382388419782871
2012-09-12,0.03992869875222817,0.016684491978609627,0.4777896613190731,0.10181818181818182,0.0,0.0,0.06823529411764706,0.0,0.0042780748663101605,0.0,0.0,0.03992869875222817,0.0,0.11657754010695187,0.13475935828877006
2012-09-13,0.027040980961600517,0.056405292029687,0.4476282671829622,0.09164246531139077,0.0,0.0,0.09790254920942239,0.0,0.02452404001290739,0.0,0.0,0.008325266214908035,0.0,0.20813165537270087,0.038399483704420784
2012-09-15,0.02950460606841461,0.02544611222057592,0.6003349867937898,0.08877150035431296,0.0,0.0,0.07002512400953424,0.0,0.014816723571474587,0.0,0.0,0.04625394575790762,0.0,0.09134832184500419,0.03349867937898602
2012-09-19,0.004822182037371911,0.00728807057920982,0.5445777850841143,0.13408953915283028,0.0,0.0,0.08899117759877254,0.0,0.01643925694558606,0.0,0.0,0.05194805194805195,0.0,0.0898679379692038,0.061975998684859444
2012-09-20,0.030629417704476608,0.048997451555512814,0.5096888974371303,0.10270712121940664,0.0,0.0,0.0800596239842285,0.0,0.02500360628936866,0.0,0.0,0.015723421647352985,0.0,0.12131557436168679,0.06587488580083666
2012-09-21,0.030122002524190155,0.04787547328565418,0.4593184686579722,0.1317627261253681,0.0,0.0,0.08540176693310896,0.0,0.03281447202355911,0.0,0.0,0.016407236011779555,0.0,0.07660917122423222,0.11968868321413546
2012-09-22,0.04537677601725805,0.025291973517815963,0.5512658384785142,0.12705497284832254,0.0,0.0,0.12720374916313323,0.0,0.04463289444320464,0.0,0.0,0.011976493342259913,0.0,0.04007042078901039,0.027126881400481043
2012-09-26,0.03390899388764917,0.01833705248859998,0.4203453963325895,0.17075773745997866,0.0,0.0,0.07882992141263219,0.0,0.03298729019113224,0.0,0.03638304065198409,0.07048607742311051,0.0,0.09867080624818085,0.03929368390414282
2012-09-27,0.040764689344953614,0.060303626651672756,0.4522537719051635,0.09418048917627214,0.0,0.0,0.08926061287601912,0.0,0.0187423859057258,0.0,0.014993908724580639,0.0368287883047512,0.0,0.15682691406616062,0.035844813044700594
2012-09-28,0.06254238930336208,0.07542873752543358,0.294399767464393,0.11854471465943223,0.0,0.0,0.16040112392210057,0.0,0.04844491812808836,0.0,0.0,0.07426605949035946,0.0,0.16112779769402188,0.004844491812808836
2012-09-29,0.06312292358803986,0.07902230659705743,0.4444114855244423,0.1079140958709065,0.0,0.0,0.042299477930707166,0.0,0.061699098243948744,0.0,0.0,0.05398671096345515,0.0,0.1327123872804936,0.014831514000949217
2012-10-03,0.0200596601962734,0.04790108512385976,0.40854264839393023,0.1141757814188751,0.0,0.0,0.04452898707362414,0.0,0.05771475509057109,0.06960356231896589,0.033504820370930784,0.02987333016298474,0.0,0.13259262461631577,0.041502745233669106
2012-10-04,0.03590499923714591,0.09881503331129532,0.3027513604231297,0.1400091542490973,0.0,0.0,0.06962315007882826,0.0,0.07028429029141026,0.0,0.0,0.022834765803793927,0.0,0.19900320398718405,0.06077404261811524
2012-10-05,0.034054463817132195,0.05475537932240947,0.35628899644294126,0.14111610006414368,0.0,0.0,0.10449588897311797,0.0,0.05032363403113884,0.012128987112951193,0.03731996034754213,0.06046999825062686,0.0,0.13563473088809844,0.013411860749897954
2012-10-06,0.04016041572525983,0.04140307275192047,0.38143922277451425,0.13477180298237687,0.0,0.0,0.09941256213285134,0.0,0.034173068233167646,0.0,0.012426570266606417,0.06648215092634432,0.0,0.16374830546769092,0.025982828739267962
2012-10-09,0.04604853764779091,0.044899717581733764,0.5198410798908621,0.12416830213967738,0.0,0.0,0.07677947441481978,0.0,0.026422861519314538,0.014360250825714422,0.0,0.0177588435211335,0.0,0.0986070556699057,0.031113876789047916
2012-10-10,0.03438950736918015,0.05579844052823726,0.42272501915536126,0.12417181232253122,0.0,0.0,0.05295893991977284,0.0,0.029882363546220758,0.08383287510704467,0.0,0.0,0.0,0.09496552034975436,0.1012755217018975
2012-10-11,0.01757648204719529,0.0255013946075176,0.4379510337804932,0.08230398016558198,0.0,0.0,0.06432903882764422,0.0,0.002922034798778058,0.05467746934077124,0.012396511267543276,0.07951476513038473,0.0,0.12188426971266658,0.10094302032142383
2012-10-12,0.02717638645081594,0.03348286847409141,0.5310447955269488,0.12294389181457642,0.0,0.0,0.06521032442624017,0.0,0.00260061114361875,0.0,0.0,0.0867953969182758,0.0,0.1258695793511475,0.004876145894285157
2012-10-13,0.03881199137511303,0.05541258027868586,0.49356611254086385,0.10294219934617792,0.0,0.0,0.10451879158841669,0.0,0.012983700818436856,0.0,0.024808142635227563,0.04064362059771394,0.0,0.11541582620389047,0.01089703461547379
2012-10-14,0.040480994934727996,0.0398632788370465,0.500967755219701,0.11164188938763744,0.0,0.0,0.10389984763002924,0.0,0.015236997076143803,0.0,0.01153070049005477,0.0,0.0,0.0744553803072108,0.10192315611744843
2012-10-16,0.03531021223101383,0.04063447459883162,0.48872291651260813,0.11957405901057458,0.0,0.0,0.09894254233528063,0.0,0.01035273238186793,0.01212748650447386,0.012201434592915773,0.04662426976262664,0.0,0.10519115580862234,0.03031871626118465
2012-10-17,0.02024867441387847,0.045892068653352304,0.48397287860032884,0.0839507085188538,0.0,0.0,0.06540174035139579,0.0,0.013302048885029652,0.0,0.021689729709756682,0.030871838454006317,0.0,0.11125685886895634,0.12341345354444178
2012-10-18,0.05232221210365096,0.06345723983773491,0.5217733256064244,0.14901895852305655,0.0,0.0,0.0622568093385214,0.0,0.014405165990562133,0.0,0.015067472472886829,0.010721086182631012,0.0,0.09938736650384966,0.011590363440682176
2012-10-19,0.029304615877336963,0.04735978221706233,0.4893710717002282,0.1386764882501301,0.0,0.0,0.06685615917370591,0.0,0.016373753953320788,0.020817486688818606,0.020817486688818606,0.030785860122502902,0.0,0.1378357820569278,0.0018015132711477642
2012-10-20,0.039214206185956106,0.06348247815666812,0.45739842614783643,0.17976637542224153,0.0,0.0,0.028306693589477457,0.0,0.021135664546809835,0.0,0.021588571644241474,0.06078390670113793,0.0,0.10379120982808401,0.02453246777754713
2012-10-21,0.0499096657633243,0.08333333333333333,0.42327235772357724,0.14888211382113822,0.0,0.0,0.057813911472448055,0.0,0.06120144534778681,0.0,0.014679313459801264,0.0,0.0,0.1281616982836495,0.03274616079494128
2012-10-23,0.05053076516643451,0.04596762572649983,0.48105096306258704,0.15101589893846967,0.0,0.0,0.064988712234017,0.0,0.030116720303568854,0.0,0.0,0.04577549353955521,0.0,0.10821845429655604,0.02233536673231183
2012-10-24,0.06026871401151632,0.017594369801663467,0.5042866282789508,0.12616762635956494,0.0,0.0,0.07863083813179783,0.0,0.01944977607165707,0.007677543186180422,0.0,0.02603966730646193,0.0,0.1598848368522073,0.0
2012-10-25,0.03795738650741434,0.07242269345614656,0.47289842603370613,0.11458069740371477,0.0,0.0,0.04504276532213169,0.0,0.03411103800799636,0.0,0.0,0.041955564552861986,0.0,0.17470519763145909,0.006326231084569057
2012-10-27,0.030533102071538438,0.05628824819190366,0.5004090715711621,0.13914978564649672,0.0,0.0,0.05249206401151946,0.0,0.024217037012795758,0.0,0.0,0.07039303596557253,0.0,0.11889256144254999,0.007625094086461367
2012-10-30,0.04986492928650882,0.05097727633878913,0.5277610042904815,0.09839504211028126,0.0,0.0,0.05282059431113936,0.0,0.047799141903702526,0.0,0.0,0.03972668043858255,0.0,0.12655331320514857,0.00610201811536628
2012-11-01,0.03978654017195375,0.04269196560924993,0.5131337088645123,0.11494218796323748,0.0,0.0,0.050252001185887935,0.0,0.021405277201304477,0.0,0.0,0.04959976282241328,0.0,0.16329676845538096,0.004891787726059887
2012-11-02,0.021419358578612525,0.03634624581539933,0.548526875643088,0.0743156094662551,0.0,0.0,0.05318609335825979,0.0,0.01141979334231845,0.0,0.0,0.0717505036012927,0.0,0.15805109922756982,0.024984420967204324
2012-11-03,0.04216939433759408,0.038615458129255764,0.512423844224107,0.09870385855931191,0.0,0.0,0.05841595986142635,0.0,0.030999880539959383,0.0,0.0,0.0882511050053757,0.0,0.12459682236291961,0.005823676980050173
2012-11-06,0.03904478458049886,0.028592687074829932,0.511656746031746,0.148171768707483,0.0,0.0,0.06186224489795918,0.0,0.021258503401360544,0.0,0.0,0.047973356009070295,0.0,0.13984552154195012,0.0015943877551020409
2012-11-07,0.05745500016453322,0.03623021488038435,0.4635229852907302,0.12007634341373523,0.0,0.0,0.04896508605087367,0.0,0.017967027542860902,0.005100529796966007,0.016716575076507947,0.02701635460199414,0.0,0.14373622034288722,0.0632136628385271
2012-11-08,0.06787226736866202,0.03711228110335355,0.46577772690854985,0.15511617259929036,0.0,0.0,0.03319217122582122,0.0,0.00915646102781275,0.00909923314638892,0.020888176719697837,0.06973217351493648,0.0,0.12455648391896532,0.007496852466521689
2012-11-09,0.07883975791941551,0.04879777547571016,0.3874925031350526,0.12139468949348454,0.0,0.0,0.04081020664085928,0.0,0.008887192628537157,0.0,0.03475819202878796,0.07082492775748324,0.0,0.10689166348617851,0.10130309143449102
2012-11-10,0.06327276636920762,0.05098914095258574,0.46468121707343296,0.09477475540264488,0.0,0.0,0.02773895280077411,0.0,0.006988495860660144,0.0312869583915708,0.009004408128158262,0.0541070852596495,0.0,0.115713364154392,0.08144285560692399
2012-11-11,0.04201879042538124,0.08432085359520325,0.4561635427977905,0.12006043151881403,0.0,0.0,0.048203578679004766,0.0,0.012747273499834757,0.0,0.012747273499834757,0.0,0.0,0.21236013408243237,0.011378121901704358
2012-11-13,0.04529365888775572,0.07396964424980502,0.4538364628951947,0.10300557921890935,0.0,0.0,0.06623072769812226,0.0,0.02078708980742696,0.0,0.030595716599676047,0.02117703521506989,0.0,0.17079608854760334,0.014307996880436739
2012-11-14,0.04681006197593875,0.05235144002916515,0.4277798031352534,0.12589622068295053,0.0,0.0,0.05351804593510755,0.0,0.0077773727062826585,0.02085308056872038,0.027415238789646374,0.026637501519018107,0.0,0.13897192854538826,0.07198930611252886
2012-11-15,0.036502641089797054,0.03427856547122602,0.4310814567695302,0.13291631915485128,0.0,0.0,0.05726994717820406,0.0,0.02018348623853211,0.0,0.031025854879065888,0.02807895468445927,0.0,0.14948568251320546,0.07917709202112871
2012-11-16,0.064030131826742,0.023408195981385504,0.40397814820002803,0.13163997447510545,0.0,0.0,0.07436460132916219,0.0,0.03564146861527447,0.0,0.04837278797217164,0.07627896842072497,0.0,0.14228572317940577,0.0
2012-11-17,0.05020538566864446,0.058476135153451445,0.4864528442803203,0.12306543296958633,0.0,0.0,0.054520559312891584,0.0,0.02226740245909575,0.0,0.02351216408724396,0.013844515441959531,0.0,0.10458763813396402,0.06306792249284263
2012-11-18,0.04844708010855362,0.039802995275907124,0.5415619660267363,0.14101919790933762,0.0,0.0,0.03693838576741381,0.0,0.014323047542466579,0.0,0.028646095084933158,0.0,0.0,0.12458538546587597,0.024675846818775757
2012-11-20,0.06361754187841144,0.06199887069452287,0.49651797477884435,0.1344249952945605,0.0,0.0,0.04724261246000377,0.0,0.02710333145115754,0.0,0.0,0.053830227743271224,0.0,0.10340673818934688,0.011857707509881422
2012-11-21,0.06840638459589561,0.06821636686090701,0.49167088928299973,0.18865594122118065,0.0,0.0,0.0356599949328604,0.0,0.0,0.0,0.021820369901190777,0.027267544970863946,0.0,0.08709146186977451,0.011211046364327338
2012-11-22,0.046709064905821135,0.059215531144448164,0.564495024799927,0.13982290113501505,0.0,0.0,0.026808264613699298,0.0,0.016401424093965857,0.0220612847275051,0.0,0.028025438943492683,0.0,0.08468490399537473,0.011776161640750996
2012-11-23,0.06991108193590738,0.08074237632034374,0.5395953929701021,0.13078116607984722,0.0,0.0,0.027749597183266694,0.0,0.008832129856179507,0.0,0.013427224443516142,0.030882616220087127,0.0,0.09133496449245092,0.0067434504982992185
2012-11-24,0.08283277105790066,0.08428645876189693,0.534298801393346,0.1555994404673743,0.0,0.0,0.031953701418031215,0.0,0.0,0.0,0.03798787679311007,0.007570147288735292,0.0,0.06382511862640226,0.0016456841932033243
2012-11-28,0.10652721286073988,0.02689005100393828,0.5160113629027051,0.11375815094583253,0.0,0.0,0.05871909096778359,0.0,0.015979081929110982,0.0,0.03615469042546323,0.0,0.0,0.12053715540060689,0.005423203563819485
2012-11-29,0.08519485249484035,0.024675245841932744,0.43644530775767876,0.14192060216098093,0.0,0.0,0.049927157945854075,0.0,0.0030350855894136215,0.0,0.030199101614665533,0.043341022216826515,0.0,0.15005463154060944,0.03520699283719801
2012-12-01,0.09161606477042719,0.053930968360498564,0.5052732502396932,0.14528070736124427,0.0,0.0,0.027404921700223715,0.0,0.005459678278470225,0.0,0.018243315223180994,0.034595717481623524,0.0,0.10847448599126451,0.009720890593373815
2012-12-02,0.06525991346096853,0.07566237923063245,0.5280066386106337,0.12210301701143975,0.0,0.0,0.05951040246576966,0.0,0.013632861122636477,0.0,0.028303005156777902,0.0,0.0,0.10355047122280837,0.003971311718333235
2012-12-04,0.0914081619154706,0.06065215953436074,0.5131732698370703,0.12216416429658046,0.0,0.0,0.05932932072226999,0.0,0.009061445862821616,0.003725995987388937,0.017196904557179708,0.009634676014727606,0.0,0.10770112661772163,0.00595277465440836
2012-12-05,0.10670639592427826,0.06253190669181001,0.4473917256180782,0.14738026525530562,0.0,0.0,0.06984570184303471,0.0,0.007918068824687706,0.01023097840242543,0.015940322765489724,0.005344696456664201,0.0,0.1003094297948595,0.026400508423366637
2012-12-06,0.0934941835415769,0.027924386040499783,0.512090693666523,0.1643957345971564,0.0,0.0,0.048712839293408014,0.0,0.00969409737182249,0.0,0.006193451098664369,0.001481042654028436,0.0,0.07582938388625593,0.06018418785006463
2012-12-07,0.05570764119601329,0.05687707641196013,0.46580730897009964,0.13738205980066445,0.0,0.0,0.04991362126245847,0.0,0.019136212624584717,0.018657807308970098,0.028438538205980066,0.03444518272425249,0.0,0.12600664451827243,0.007627906976744186
