DateTime,三重區,台中市,台北一,台北二,台東市,嘉義市,宜蘭市,板橋區,桃農,豐原區,高雄市,鳳山區
2012-04-17,0.2321868158598881,0.3600291899781075,0.19225492580880565,0.06922889807832644,0.0,0.06762344928241304,0.0,0.0,0.003103867672099246,0.0,0.07557285332036001,0.0
2012-04-18,0.30907347597900686,0.20714574081550263,0.2219418651594671,0.0981731933790876,0.0,0.07468712151796528,0.0,0.0,0.0019781994348001615,0.0,0.08700040371417037,0.0
2012-04-19,0.20424492996400184,0.20613394161884735,0.2334800584524361,0.07048151976333891,0.0,0.1407848308799943,0.0,0.0,0.0019157429518480236,0.0,0.05857718216487864,0.0843817942046548
2012-04-20,0.20198293751441088,0.2134615191827651,0.2801074675943098,0.04691682288899359,0.0,0.05593928882918467,0.0,0.0,0.0,0.0,0.08750789465769766,0.11408406933263827
2012-04-21,0.2198446628018891,0.26680394834030935,0.2709895471943058,0.0471383485909976,0.0,0.058755064126955706,0.0,0.0,0.0,0.0,0.0635002350202565,0.07296819392528595
2012-04-24,0.12106951230478703,0.27169449357033665,0.2823806240820119,0.056353226821737955,0.0,0.06669464344593987,0.0,0.0,0.0,0.0,0.12102454962381223,0.08078295015137436
2012-04-25,0.11356361775799907,0.24890232148594138,0.2413107887816661,0.04564438785830725,0.0,0.0481907640318416,0.0,0.0,0.0,0.0,0.019193012934163086,0.2831951071500815
2012-04-26,0.27032238422245525,0.10136666553905484,0.33973816853286426,0.07149622813842563,0.0,0.0659652921078448,0.0,0.0,0.0,0.0,0.02848347484861811,0.12262778661073712
2012-04-27,0.16103162307482002,0.10783611722279361,0.32958821002200206,0.058116675996927526,0.0,0.04921170144901121,0.0,0.0,0.0,0.0,0.053234562757938315,0.24098110947650728
2012-04-28,0.15310702319994943,0.1300208609899488,0.3319173146216575,0.06522536190656805,0.0,0.09387445476958088,0.0,0.0,0.0,0.0,0.059346355648271065,0.1665086288640243
2012-04-29,0.19534175287173955,0.10622263121152503,0.34776607222186967,0.05140572443993146,0.0,0.07615662879989846,0.0,0.0,0.0,0.0,0.03811004632861585,0.18499714412642002
2012-05-01,0.2550958217647457,0.07261122773752285,0.34621114647524887,0.08864359720999526,0.0,0.07618338186496919,0.0,0.0,0.0,0.0,0.06746461705153382,0.09379020789598429
2012-05-02,0.1642196577480931,0.2845907599889341,0.2666581037821602,0.049835987827530334,0.0,0.05038928190333162,0.0,0.0,0.0,0.0,0.06159348693830771,0.12271272181164289
2012-05-03,0.2636794992596581,0.24274801453762282,0.18538834298021267,0.05170615156817876,0.0,0.0656212141607215,0.0,0.0,0.0,0.0,0.06886862296405977,0.12198815452954637
2012-05-04,0.24295268676045345,0.18350511806134578,0.17453742305167735,0.08329046106902731,0.0,0.07805708811580833,0.0,0.0,0.0,0.0,0.023088931859710126,0.21456829108197767
2012-05-05,0.30278675635537694,0.10504311797226971,0.19833019256448975,0.11284304059703727,0.0,0.05241548003843802,0.0,0.0,0.0,0.0,0.03888729423804116,0.18969411823434712
2012-05-08,0.24873563218390804,0.13130493576741042,0.2895605138607167,0.10539553752535497,0.0,0.04732927653820149,0.0,0.0,0.0,0.0,0.03676808654496281,0.14090601757944557
2012-05-09,0.20057892048356887,0.18314581723401746,0.29095338511309904,0.07523346736695961,0.0,0.047413849559260764,0.0,0.0,0.0,0.0,0.049823835282714904,0.1528507249603793
2012-05-10,0.24952341284462456,0.11482946990692533,0.363904330134726,0.09831312176601573,0.0,0.042612498598273076,0.0,0.0,0.0,0.0,0.05280105089470227,0.07801611585473303
2012-05-11,0.2924960366390699,0.03290470318830368,0.39311255945041396,0.11652281134401973,0.0,0.036991368680641186,0.0,0.0,0.0,0.0,0.04835300334683812,0.0796195173507134
2012-05-12,0.1815694249229941,0.10680642363707049,0.378016687101887,0.15677801369658184,0.0,0.029606148509225754,0.0,0.0,0.0,0.0,0.0601991686354257,0.08702413349681509
2012-05-15,0.14519637701222166,0.1935160648129837,0.21081359015939563,0.09471449854315811,0.0,0.027027383353768673,0.0,0.0,0.0,0.0,0.09155031707735105,0.23718176904112118
2012-05-16,0.160866811856108,0.1967780300573035,0.25130129898212933,0.0712355003629736,0.0,0.043247918693912854,0.0,0.0,0.0,0.0,0.08442611556461703,0.19214432448295568
2012-05-17,0.27069829746780744,0.17526575058335495,0.26339555786016766,0.09662086250108029,0.0,0.05617492005876761,0.0,0.0,0.0,0.0,0.029167746953590874,0.10867686457523118
2012-05-18,0.2841165580380919,0.16596079227004135,0.26207806040932263,0.052192437422332684,0.0,0.06340189191245467,0.0,0.0,0.0,0.0,0.0454464761228475,0.12680378382490934
2012-05-19,0.23315479378682377,0.222710230316015,0.24813426173897518,0.01751472951258704,0.0,0.025709694697375468,0.0,0.0,0.0,0.0,0.03263702910194608,0.22013926084627744
2012-05-23,0.1115632266142014,0.11270345197639063,0.26562779467000536,0.06649078876766232,0.0,0.1028438561974602,0.0,0.0,0.0,0.0,0.06845823645143981,0.2723126453228403
2012-05-24,0.16138372118147837,0.10032194637108101,0.28428512780622717,0.029083209092284092,0.0,0.05185713359694043,0.0,0.0,0.0,0.0,0.04485642056135347,0.3282124413906355
2012-05-25,0.1329706032019415,0.20945707910909303,0.3060633342466826,0.03609034328884018,0.0,0.041100716326770266,0.0,0.0,0.0,0.0,0.020080635691079186,0.2542372881355932
2012-05-26,0.19569641672955113,0.1634538428117354,0.2949852507374631,0.03651871669982392,0.0,0.05259426951133064,0.0,0.0,0.0,0.0,0.09691065834305183,0.15984084516704397
2012-05-29,0.08282496993549798,0.21139171312998797,0.3105936372581174,0.10897562042199628,0.0,0.0787143325680551,0.0,0.0,0.0,0.0,0.06865639007324806,0.1388433366130972
2012-05-31,0.18361051236923806,0.24617848879748463,0.08756352706203405,0.043010540054183394,0.0,0.1315034902806067,0.0,0.0,0.0,0.0,0.0787438944808084,0.22938954695564476
2012-06-02,0.20345972979025154,0.10519146077480032,0.28631410017168024,0.03590356049861909,0.0,0.12316190191833992,0.0,0.0,0.0,0.0,0.11664924983205195,0.12931999701425692
2012-06-06,0.19812720418338806,0.07269852851757266,0.1859661923872066,0.06046455065061413,0.0,0.08755928493250638,0.0,0.0,0.0,0.0,0.004815760671287851,0.3903684786574243
2012-06-12,0.11549163914388995,0.09312667412165501,0.48737419707174995,0.05874704184328921,0.0,0.03692819805996932,0.0,0.0,0.0,0.0,0.04345564715366811,0.1648766026057785
2012-06-13,0.09523333999067972,0.07699221090473338,0.3403901204979695,0.04313960455362492,0.0,0.05192730177751148,0.0,0.0,0.0,0.0,0.021170361493908527,0.37114706078157245
2012-07-15,0.04245798946007756,0.0879486924530178,0.3307149249279109,0.0979417321268768,0.0,0.05965993835139704,0.0,0.0,0.0,0.0,0.026797255642835836,0.3544794670378841
2012-07-22,0.08778023365961478,0.046416166719292704,0.3960034282105643,0.09874148585863142,0.0,0.07217285398529479,0.0,0.0,0.0,0.0,0.05124272632955929,0.24764310523704272
2012-07-26,0.05234712785670167,0.06150916203417747,0.31418571134445133,0.14916615194564545,0.0,0.07720815318097592,0.0,0.0,0.0,0.0,0.07432571546221947,0.2712579781758287
2012-07-27,0.06168194584282762,0.09119813470404324,0.2722166286895236,0.11907159133061311,0.0,0.06358963488951301,0.0,0.0,0.0,0.0,0.018123045943511207,0.3741190185999682
2012-07-28,0.12125011609547692,0.16132627472833658,0.2174236091761865,0.13146651806445622,0.0,0.046438190768087674,0.0,0.0,0.0,0.0,0.007708739667502554,0.31438655149995354
2012-07-29,0.06623670908140143,0.2064232177096043,0.28276974028237756,0.10911626285515078,0.0,0.03921910406135611,0.0,0.0,0.0,0.0,0.02954505839288827,0.26668990761722156
2012-07-31,0.18904435058078142,0.2045142555438226,0.269350580781415,0.11536430834213306,0.0,0.03167898627243928,0.0,0.0,0.0,0.0,0.08101900739176346,0.10902851108764519
2012-08-04,0.2194644256107115,0.20343992593120147,0.1968520760629585,0.08699522826009544,0.0,0.06409799871804002,0.0,0.0,0.0,0.0,0.0037390499252190016,0.22541129549177408
2012-08-08,0.06502055161732292,0.1976529457318163,0.19101090129266696,0.10612378626317984,0.0,0.08339786739739084,0.0,0.0,0.001787097158515518,0.0,0.01635193900041699,0.33865491153869065
2012-08-09,0.17329479093669703,0.19782177061434245,0.2797535622518103,0.11802149030600327,0.0,0.0578135949544499,0.0,0.0,0.0,0.0,0.041024293389395,0.13227049754730202
2012-08-10,0.17832390157054748,0.21749221084758696,0.20849494499904622,0.15502002924906214,0.0,0.08583963883766771,0.0,0.0,0.0,0.0,0.011127360590068035,0.1437019139060215
2012-08-14,0.2683558098351723,0.13973573082686283,0.3172864732325296,0.08887072605912001,0.0,0.12804794987058984,0.0,0.0,0.00198882985969214,0.0,0.05571448031603324,0.0
2012-08-15,0.10477994285897724,0.3622355622612436,0.11588713042919971,0.07640204166800424,0.0,0.14124747199126833,0.0,0.0,0.0010914577381143462,0.0,0.024686205900292125,0.1736701871529004
2012-08-16,0.19139521426869532,0.26195581878212326,0.23772082099458797,0.1439123183226114,0.0,0.12253650566731339,0.0,0.0,0.0020082371762143027,0.0,0.04047108478845434,0.0
2012-08-17,0.11015464988571938,0.11879248419365371,0.19421769717118348,0.05295497046513699,0.0,0.0831131823443854,0.0,0.0,0.0,0.0,0.05933687553800944,0.3814301404019116
2012-08-21,0.10891570955810785,0.20670300434754396,0.13110765037959898,0.09837129323210694,0.0,0.0811108948153916,0.0,0.0,0.0,0.0,0.04480565829602232,0.32898578937122835
2012-08-22,0.1418620849779429,0.21258416531228233,0.10582772231251451,0.038634780589737634,0.0,0.08358486185279777,0.0,0.0,0.0,0.0,0.02094265149756211,0.3965637334571628
2012-08-23,0.155512107083772,0.18183185441419764,0.24928560685817416,0.1030230109790946,0.0,0.04511956685215822,0.0,0.0,0.0,0.0,0.037374041209204394,0.22785381260339901
2012-08-24,0.11727001895820167,0.2122867202311095,0.16561343324004693,0.08765911347837863,0.0,0.04513857542655954,0.0,0.0,0.0,0.0,0.044326081068881466,0.32770605759682225
2012-08-28,0.11241151866151866,0.1623632561132561,0.238497425997426,0.08079954954954954,0.0,0.09250321750321751,0.0,0.0,0.0,0.0,0.08176480051480052,0.23166023166023167
2012-08-31,0.11740957858643955,0.06409689193673267,0.28603030638203736,0.04982855878774472,0.0,0.07742506359915939,0.0,0.0,0.0,0.0,0.03191018692622497,0.3732994137816613
2012-09-07,0.0359216407000543,0.10914331063865336,0.23812706236163902,0.02514514849003801,0.0,0.09189256923269705,0.0,0.0,0.0,0.0,0.04239588989599432,0.45737437868092395
2012-09-09,0.03594977352216042,0.05894157445100625,0.39745427441087094,0.048621065305888424,0.0,0.10320509145117826,0.0,0.0,0.0,0.0,0.09150851442004472,0.264319706438851
2012-09-11,0.07992110453648915,0.08883629191321499,0.27282051282051284,0.016568047337278107,0.0,0.126232741617357,0.0,0.0,0.0,0.0,0.12449704142011835,0.2911242603550296
2012-09-13,0.022894622857496442,0.09250665181610049,0.1632324732380422,0.011199801992450962,0.0,0.0866283027040406,0.0,0.0,0.0,0.0,0.07035455726749583,0.5531835901243735
2012-09-15,0.017862126709461346,0.07262070890315378,0.2487859335752163,0.05202344404130617,0.0,0.08372871895060005,0.0,0.0,0.0,0.0,0.16327100195367011,0.36170806586659227
2012-09-22,0.04784010315925209,0.21680636148721255,0.20107457554266064,0.018138835160111756,0.0,0.09026434558349453,0.0,0.0,0.0,0.0,0.046765527616591446,0.379110251450677
2012-09-25,0.11125416204217536,0.18503884572697005,0.3314983351831299,0.03857935627081021,0.0,0.0932297447280799,0.0,0.0,0.0,0.0,0.08190899001109878,0.15849056603773584
2012-09-27,0.05466795977744883,0.1374100352202542,0.1559899954060538,0.02980960645194222,0.0,0.13781838599356847,0.0,0.0,0.0,0.0,0.10811086723495483,0.3761931499157777
2012-09-28,0.0618051013734467,0.08578591672116852,0.3570961412688031,0.04708960104643558,0.0,0.09810333551340746,0.0,0.0,0.0,0.0,0.1026814911706998,0.2474384129060388
2012-10-03,0.10853682616994668,0.1403606924241427,0.25120121108405186,0.0524583689857171,0.0,0.0789837425129994,0.0,0.0,0.0,0.0,0.2134535641413809,0.15500559468176134
2012-10-05,0.07672290410721257,0.15166760636683002,0.24920848332393633,0.030142689855575312,0.0,0.10408986424946871,0.0,0.0,0.004163594569978749,0.0,0.17712625233117926,0.20687860519581905
2012-10-07,0.1103310824880269,0.2256001427849005,0.2198292530564893,0.04688104232977363,0.0,0.07734182110241843,0.0,0.0,0.007139245024838623,0.0,0.12249754588452272,0.19037986732902995
2012-10-10,0.11581395348837209,0.20591966173361523,0.0881183932346723,0.07932346723044398,0.0,0.14799154334038056,0.0,0.0,0.0,0.0,0.10363636363636364,0.25919661733615224
2012-10-12,0.13590530469092504,0.22375663695260364,0.18208388133859418,0.05199961030737006,0.0,0.07793852598762725,0.0,0.0,0.0,0.0,0.15198012567587316,0.17633591504700669
2012-10-13,0.07648874321123525,0.14163695959040123,0.2628179055913104,0.05696581094336914,0.0,0.07895303490681149,0.0,0.0,0.0,0.0,0.28025934875708786,0.10287819699978468
2012-10-14,0.16513675533907832,0.19400992881228923,0.2355751217684526,0.08355189209441738,0.0,0.0632259273136006,0.0,0.0,0.0,0.0,0.06062663919070813,0.19787373548145373
2012-11-27,0.19801905824784308,0.23685453062626088,0.283802635532472,0.05953556251877924,0.0,0.011804094947847362,0.0,0.0,0.0,0.0,0.09419667768382195,0.1157874404429755
2012-11-28,0.2413529149977748,0.23024477080551847,0.2416911437472185,0.10851802403204272,0.0,0.030262572318647086,0.0,0.0,0.0,0.0,0.050734312416555405,0.09719626168224299
2012-11-30,0.20632204977799504,0.02285225467432482,0.165098374679213,0.04928917674854373,0.0,0.04073485681697829,0.0,0.0,0.002688500549920567,0.0,0.007495213654324005,0.5055195730987005
2012-12-01,0.15084566855684023,0.08653067236173503,0.24746544910032647,0.11692073544934581,0.0,0.029457250165697033,0.0,0.0,0.002160198345484449,0.0,0.04921815548518546,0.31740187053538554
2012-12-02,0.1387532745891879,0.03000714455822815,0.22457728030483448,0.1458382948321029,0.0,0.032745891879018815,0.0,0.0,0.003691355084543939,0.0,0.04602286258633008,0.3783638961657538
2012-12-04,0.1692928302391406,0.14774120216630635,0.3481914016358733,0.053734204016135864,0.0,0.018944037085738483,0.0,0.0,0.0,0.0,0.12124183734872629,0.14085448750807908
2012-12-05,0.21844983005763263,0.07436825772129452,0.32259494606177036,0.07067385843061919,0.0,0.02955519432540269,0.0,0.0,0.0,0.0,0.06897443475690852,0.2153834786463721
2012-12-06,0.08961371479461204,0.011651638279713532,0.24999072321793017,0.0,0.0,0.02671713236112657,0.0,0.0,0.004155998367286356,0.0,0.033062451296894134,0.5848083416824372
2012-12-07,0.13734939759036144,0.035404986281760704,0.1890015507574854,0.08488607896934272,0.0,0.02624358821424311,0.0,0.0,0.0,0.0,0.10960276750566623,0.4175116306811404
2012-12-08,0.18795694557270512,0.13168155970755482,0.2983549959382616,0.06232737611697807,0.0,0.024370430544272948,0.0,0.0,0.0,0.0,0.09425264012997563,0.20105605199025184
2012-12-09,0.20205593883287143,0.13454016549717948,0.32006604162981306,0.043438095799673726,0.0,0.01768972227136034,0.0,0.0,0.0,0.0,0.03180218959451225,0.2504078463745897
2012-12-11,0.29176224981490245,0.20318246367840367,0.2066052507009431,0.05351442546941946,0.0,0.0169925596863659,0.0,0.0,0.0,0.0,0.07294663122504218,0.15499641942492323
2012-12-12,0.3662908070313654,0.13614653601851395,0.15885814171057167,0.05785612290117682,0.0,0.016002757398197842,0.0,0.0,0.0025235117435619676,0.0,0.07742872618051111,0.18489339701610125
2012-12-13,0.3646534574679717,0.15959258375109414,0.16780456751810297,0.047935068035330625,0.0,0.015914697222885334,0.0,0.0,0.0,0.0,0.011585899578260523,0.23251372642635473
2012-12-15,0.1729408200919781,0.03310109327238179,0.3483050147330157,0.04855010602263652,0.0,0.03855368600776581,0.0,0.0,0.001101533885936166,0.0,0.020378376889819073,0.33706936909646684
2012-12-16,0.18750437521876093,0.08970948547427371,0.42439621981099057,0.01617080854042702,0.0,0.04550227511375569,0.0,0.0,0.002975148757437872,0.0,0.01638081904095205,0.21736086804340218
2012-12-18,0.24314166494036873,0.156683732354769,0.2626291024237223,0.056183599183214465,0.0,0.031073362729720933,0.0,0.0,0.0,0.0,0.04342872362463378,0.20685981474357076
2012-12-19,0.30549398083415746,0.11006718275756232,0.3063465538996692,0.08217099205401902,0.0,0.030692630358421718,0.0,0.0,0.0,0.0,0.01364116904818743,0.1515874910479828
2012-12-20,0.2579741760509404,0.06402924355875243,0.4467012558221803,0.04368846176522611,0.0,0.05011496963622428,0.0,0.0,0.0,0.0,0.018395141795884678,0.11909675137079181
2012-12-21,0.20093500570125428,0.09281641961231471,0.36045610034207526,0.03838084378563284,0.0,0.03420752565564424,0.0,0.0,0.0,0.0,0.06157354618015964,0.21163055872291905
2012-12-23,0.12730046724516067,0.027605606941928103,0.24156098026127587,0.038357013445217886,0.0,0.030990750452941737,0.0,0.0,0.0,0.0,0.03976351673500524,0.4944216649184705
2012-12-25,0.20588561206882905,0.23312912570641592,0.21315160437542544,0.043041902138639565,0.0,0.05223916037422235,0.0,0.0,0.0,0.0,0.055468490288265185,0.1970841050482025
2012-12-26,0.188458859459556,0.17777857155614296,0.32037291707595866,0.06267078637638192,0.0,0.05358003964922934,0.0,0.0,0.0,0.0,0.04389991248593524,0.1532389133967959
2012-12-27,0.24482683511217598,0.11355550715167356,0.3361407584888308,0.07434836273869164,0.0,0.033882717393934995,0.0,0.0,0.0,0.0,0.020571649846317673,0.17667416926837531
2013-01-01,0.13665120202446226,0.13905525094896667,0.32062420919443274,0.08102066638549135,0.0,0.05482918599746942,0.0,0.0,0.0,0.0,0.08350906790383804,0.18431041754533953
2013-01-02,0.14224880538309007,0.09995774144264213,0.4118258947436856,0.025842733153463575,0.0,0.04225855735786497,0.0,0.0,0.0,0.0,0.04901992653512336,0.2288463413841303
2013-01-03,0.1467515428349288,0.12362116720929102,0.4663491909227854,0.017493561397541182,0.0,0.05831187132513727,0.0,0.0,0.0,0.0,0.0003887458088342485,0.1870839205014821
2013-01-04,0.19245134656968743,0.04423039119323766,0.4094751326911736,0.020149400432474936,0.0,0.08354629447611558,0.0,0.0,0.0,0.0,0.017692156477295065,0.23245527816001574
2013-01-15,0.09214330609679447,0.04525455688246386,0.3285355122564425,0.012067881835323696,0.0,0.11313639220615965,0.0,0.0,0.0,0.0,0.0028284098051539913,0.4060339409176619
2013-01-23,0.22754455208707092,0.1726169118526492,0.19656739624446837,0.022634852290395885,0.0,0.05681138619782323,0.0,0.0,0.003588087549336204,0.0,0.008073196986006458,0.31216361679224974
2013-01-24,0.2547041376963096,0.05783536733602373,0.20199834686633927,0.012568677979287207,0.0,0.055914814994894736,0.0,0.0,0.0,0.0,0.02144211601108572,0.3955365391160597
2013-02-02,0.2578011902847032,0.22719961396171787,0.2577207656425929,0.023242721569889015,0.0,0.06433971368827408,0.0,0.0,0.0,0.0,0.01608492842206852,0.1536110664307544
2013-02-03,0.1408019711481143,0.1434248698485872,0.3827445058220403,0.004768906728132576,0.0,0.0596113341016572,0.0,0.0,0.0,0.0,0.04729165838731471,0.22135675396415372
2013-02-06,0.3710112218669676,0.16274841702714563,0.30129772428060936,0.019309134223559652,0.0,0.05015359538586923,0.0,0.0,0.0,0.0,0.0005015359538586922,0.09497837126198984
2013-02-07,0.296389751552795,0.12225488021295475,0.29428238686779057,0.049412156166814554,0.0,0.06100266193433895,0.0,0.0,0.0,0.0,0.0025232919254658385,0.1741348713398403
2013-02-08,0.3251440831264987,0.1032350342854739,0.21210718943250179,0.023558117033359978,0.0,0.09675655210129991,0.0,0.0,0.0,0.0,0.00025240839678599975,0.23894661562407976
2013-03-09,0.20445026178010473,0.19197207678883071,0.14261198371146014,0.06899360093077371,0.0,0.09016870273414776,0.0,0.0,0.0,0.0,0.0656195462478185,0.23618382780686445
2013-03-12,0.19053067788223652,0.26243196437407224,0.2215796635329045,0.11021771400296883,0.0,0.06803562592775854,0.0,0.0,0.0,0.0,0.010823849579416131,0.13638050470064325
2013-03-15,0.0964337931472888,0.04640518720996758,0.37445171953467676,0.07745852139088424,0.0,0.1207806242451211,0.0,0.0,0.0,0.0,0.004449812472188672,0.28002034199987286
2013-03-20,0.20090559483934994,0.34496340404416326,0.16353430095521648,0.08280610346110905,0.0,0.20158789232105198,0.0,0.0,0.002170946532688252,0.0,0.0040317578464210396,0.0
2013-03-21,0.3042936862980215,0.107134621592953,0.16118618272379284,0.08333717658995526,0.0,0.13835723838952174,0.0,0.0,0.002305953973158696,0.0,0.0018447631785269566,0.20154037725407
2013-03-22,0.2707544016046356,0.15210608424336974,0.23598729663472254,0.12859371517717852,0.0,0.19500780031201248,0.0,0.0,0.0022286605749944283,0.0,0.015322041453086695,0.0
2013-03-23,0.2599645376971667,0.1264452735399505,0.1925492224151306,0.11466144582763843,0.0,0.12005467105020132,0.0,0.0,0.0025857929149274133,0.0,0.10487237264969894,0.0788666839052861
2013-03-24,0.28507621951219514,0.10809451219512195,0.25472560975609754,0.10097560975609757,0.0,0.07926829268292683,0.0,0.0,0.0041158536585365856,0.0,0.022012195121951218,0.14573170731707316
2013-03-26,0.1955991710349872,0.2515055467511886,0.28200658295745457,0.09804949408752896,0.0,0.05607704498354261,0.0,0.0,0.004157015725953919,0.0,0.05750335243203706,0.055101792027307084
2013-03-27,0.1764456071210165,0.18454848134810084,0.2799653461982741,0.08259156078005028,0.0,0.0,0.0,0.0,0.002921791125908813,0.0,0.05320377794387443,0.22032343548277503
2013-03-28,0.21686158355980334,0.05499404561971358,0.3214143943326514,0.14739381355155884,0.0,0.1771046444166234,0.0,0.0,0.006107056704021497,0.0,0.07612446181562796,0.0
2013-03-29,0.2586610660917404,0.2019738309419374,0.178276708051446,0.09484424949817857,0.0,0.11523306817337,0.0,0.0,0.003717195747528065,0.0,0.04098208311649691,0.10631179837930266
2013-03-30,0.20399806425194505,0.2219967985705245,0.28140937348769685,0.12461378103711425,0.0,0.0781744406804899,0.0,0.0,0.0020474258273461637,0.0,0.0877601161448833,0.0
2013-03-31,0.18219712249562997,0.19038590829635607,0.2245394648379723,0.09958316525480705,0.0,0.0645421540943929,0.0,0.0,0.005015463224418449,0.0,0.04575769799650397,0.18797902379991932
