DateTime,三重區,台中市,台北一,台北二,台東市,嘉義市,宜蘭市,東勢鎮,板橋區,桃農,豐原區,高雄市,鳳山區
2012-01-01,0.22512109455705792,0.17508780790156334,0.2715043272652143,0.1386331810564496,0.0,0.02662932439567503,0.0,0.0,0.0,0.005520993549275728,0.0,0.0351461169394642,0.12235715433529992
2012-01-03,0.3289286742378516,0.17632255847858183,0.21978103613182404,0.15136179182646325,0.0,0.019129158967025415,0.0,0.0,0.0,0.0036772558014281868,0.0,0.049076507349868605,0.05172301720695707
2012-01-08,0.27254872575543654,0.1542423549270001,0.2346408373494451,0.14319180318817487,0.0,0.011831425844566614,0.0,0.0,0.0,0.0025555879824263887,0.0,0.009039209345248893,0.17195005560770146
2012-01-13,0.24830045692633457,0.20454697425610163,0.22331438760726624,0.12537612838515547,0.0,0.02251198038560125,0.0,0.0,0.0,0.0017608380697648502,0.0,0.027415580073553995,0.146773654296222
2012-01-19,0.27191362409433156,0.19855661315527773,0.24254013354169626,0.10719136240943315,0.0,0.02466259411848274,0.0,0.0,0.0,0.0022503196476772267,0.0,0.04468816593266089,0.1081971871004404
2012-01-20,0.25077370092573825,0.20521656868707344,0.24569227650516925,0.13843502939387797,0.0,0.03608351915669978,0.0,0.0,0.0,0.0030002027163997568,0.0,0.03687411311575106,0.08392458949929049
2012-02-05,0.2614478014268829,0.21728075919012918,0.24586943766528627,0.1251796358812575,0.0,0.0251702820602216,0.0,0.0,0.0,0.0004081667361117016,0.0,0.03918400666672336,0.08545991037338753
2012-02-14,0.29169141203335813,0.20002342096678405,0.23626736706510193,0.1163938402857358,0.0,0.01840218818746811,0.0,0.0,0.0,0.0003011267157949327,0.0,0.05846040601918846,0.07846023872656857
2012-02-17,0.2146074390030399,0.14623354713437633,0.318855342108195,0.1589979468733587,0.0,0.031831420795467205,0.0,0.0,0.0,0.001718896722955229,0.0,0.03035125972847798,0.09740414763412965
2012-02-18,0.19503788804693228,0.3184429234905891,0.2387680273771694,0.11916401857736494,0.0,0.02199951112197507,0.0,0.0,0.0,0.002639941334637008,0.0,0.05212661940845759,0.051821070642874605
2012-02-21,0.2721252098507581,0.2623211586846268,0.24380141618968304,0.10591459680013396,0.0,0.012337682366367477,0.0,0.0,0.0,0.005181826593874341,0.0,0.045838896306186025,0.052479213208370235
2012-02-22,0.22006863034840574,0.2615177486618724,0.2346402653268972,0.12034939086461104,0.0,0.019702492365284208,0.0,0.0,0.0,0.0009851246182642104,0.0,0.010483367812694972,0.13225298000197025
2012-02-24,0.22763452509931384,0.14380642831347057,0.21485012639942216,0.09464788732394366,0.0,0.02513542795232936,0.0,0.0,0.0,0.0003466955579631636,0.0,0.0917732033224991,0.20180570603105816
2012-02-25,0.24875532898071132,0.13332140834153178,0.34145226525156763,0.1424440270697314,0.0,0.019874986335946893,0.0,0.0,0.0,0.006677995408878156,0.0,0.05649464865992904,0.050979339951703784
2012-02-28,0.3080973129992738,0.21879863056333645,0.22207957256976865,0.12796322232596744,0.0,0.012708787218591141,0.0,0.0,0.0,0.0032679738562091504,0.0,0.058713300134868765,0.048371200331984644
2012-02-29,0.22271041637328076,0.2154438342017556,0.25003051213444116,0.12589776087874946,0.0,0.01689902830587241,0.0,0.0,0.0,0.0007886213209407126,0.0,0.06861944327090082,0.09961038351405906
2012-03-01,0.2533027269523474,0.23368162378915885,0.24859747211612646,0.07966548876548972,0.0,0.02685995675737458,0.0,0.0,0.0,0.0036575260265361135,0.0,0.05546295326177028,0.0987722523311966
2012-03-02,0.23667238478540562,0.20432652657275757,0.28248606208557386,0.13939563883482334,0.0,0.028040774585161483,0.0,0.0,0.0,0.002276251113383697,0.0,0.023009929733117804,0.08379243228977666
2012-03-03,0.17642557553619254,0.26057766580279085,0.26639619413382615,0.15520888227947705,0.0,0.03176367823393949,0.0,0.0,0.0,0.0013860514138446323,0.0,0.04716906217740014,0.061072890422529114
2012-03-06,0.3273907545727225,0.25474548609068987,0.18044609774745632,0.10606951714403341,0.0,0.017643945186143623,0.0,0.0,0.0,0.0024922072575427868,0.0,0.0696384461565606,0.04157354584485091
2012-03-07,0.27402396575297483,0.22737612619336195,0.2626441139418111,0.11595985407996943,0.0,0.015762229161318055,0.0,0.0,0.0,0.0021493948856342805,0.0,0.05378263647164888,0.048301679513281466
2012-03-21,0.29155469602077877,0.24495241950294402,0.22102911798988797,0.11535881204298173,0.0,0.012293346226354985,0.0,0.0,0.0,0.0011693670800679132,0.0,0.05071380115512479,0.06292843998185982
2012-03-28,0.2574656215248583,0.2423716401312756,0.26378529387832594,0.11827009140470314,0.0,0.026444980878244595,0.0,0.0,0.0,0.000813691719330603,0.0,0.043654560742086845,0.047194119721174974
2012-04-12,0.2481908067020991,0.26557910125561884,0.2700423093914097,0.108811192632974,0.0,0.02281701302072659,0.0,0.0,0.0,0.0008197729229003566,0.0,0.050994430098418295,0.032745373975853136
2012-04-13,0.27020132647855266,0.24775813351124368,0.22155723872689456,0.12901769946234448,0.0,0.03796946744633256,0.0,0.0,0.0,0.0016482869589105609,0.0,0.03405969153486912,0.0577881558808524
2012-04-14,0.21962410853601558,0.2759946049348978,0.23249909641475003,0.17233794969895183,0.0,0.00978516709715525,0.0,0.0,0.0,0.0011636414926346783,0.0,0.03786242583989351,0.05073300598570132
2012-04-17,0.233326308046433,0.3421603996974994,0.20052648326535336,0.12250034093304075,0.0,0.019836104189137255,0.0,0.0,0.0,0.0021323812003322547,0.0,0.04162275862353967,0.03789522404466429
