DateTime,三重區,台中市,台北一,台北二,台東市,嘉義市,宜蘭市,東勢鎮,板橋區,桃農,豐原區,高雄市,鳳山區
2012-01-01,0.12235120692832135,0.2427106092114384,0.18883536462309264,0.07936507936507936,0.0,0.010704853159247853,0.0,0.0,0.0,0.0055103670360718456,0.0,0.029991137785499312,0.32053138189124925
2012-01-03,0.1322490995037825,0.34647903879900255,0.12342465638407737,0.11649776240333834,0.0,0.010243406856365605,0.0,0.0,0.0,0.00730472456150662,0.0,0.037438812436503474,0.22636249905542355
2012-01-04,0.11212121212121212,0.30111189413514994,0.1562367864693446,0.08750293634014564,0.0,0.007830240388379922,0.0,0.0,0.0,0.003766345626810743,0.0,0.03442956698770652,0.2970010179312505
2012-01-05,0.13432886823400766,0.22806178239475122,0.21098733369783124,0.10422361946418808,0.0,0.01446601057043922,0.0,0.0,0.0,0.00439675596865318,0.0,0.045767268088208496,0.2577683615819209
2012-01-06,0.10533819564331853,0.23215913719861114,0.21667022287742713,0.07995654957034508,0.0,0.015130060326266173,0.0,0.0,0.0,0.0029096269858204177,0.0,0.039318759335053244,0.3085174480631583
2012-01-07,0.1919214117750478,0.3590825513336117,0.12372810583917544,0.09252137221721644,0.0,0.00820458724333194,0.0,0.0,0.0,0.00021976572973210557,0.0,0.07085247126563084,0.15346973459625374
2012-01-08,0.19937648456057008,0.3079994374296787,0.2003297287160895,0.08743280410051256,0.0,0.009376172021502687,0.0,0.0,0.0,0.00831353919239905,0.0,0.04113795474434304,0.14603387923490435
2012-01-10,0.1072810301969311,0.42481294349990345,0.16949405967117928,0.1005837533408509,0.0,0.006728426980992194,0.0,0.0,0.0,0.003364213490496097,0.0,0.021767707288506227,0.1659678655311408
2012-01-11,0.1480892698736134,0.38584364597697113,0.1968258429433412,0.10592234118236032,0.0,0.009661241733051109,0.0,0.0,0.0,0.0034253493417181202,0.0,0.03192601245421889,0.11830629649472583
2012-01-12,0.1346593101721962,0.257042730942125,0.1880495207501121,0.0881110566443121,0.0,0.013245861971860366,0.0,0.0,0.0,0.006257887545760803,0.0,0.03989403310422512,0.2727395988694083
2012-01-13,0.17596723839377126,0.2614735139097792,0.2197378565921357,0.1281393379425408,0.0,0.016052175891401343,0.0,0.0,0.0,0.010238001946484322,0.0,0.046197403844938506,0.1421944714789489
2012-01-14,0.15773358585858585,0.37105429292929293,0.15672348484848486,0.11035353535353536,0.0,0.013888888888888888,0.0,0.0,0.0,0.0007891414141414141,0.0,0.04299242424242424,0.14646464646464646
2012-01-15,0.18530163343020342,0.20927698166148911,0.1830093195710993,0.13058673213748873,0.0,0.013778935765106724,0.0,0.0,0.0,0.011273674716905501,0.0,0.04129922837959715,0.22547349433811004
2012-01-17,0.1582499073044123,0.3939933259176863,0.1513904338153504,0.11590656284760846,0.0,0.010975157582499073,0.0,0.0,0.0,0.003781979977753059,0.0,0.046310715609936964,0.11939191694475343
2012-01-18,0.16372808981025516,0.24721925686146218,0.19215537725128276,0.12191363338957953,0.0,0.01515203691587176,0.0,0.0,0.0,0.005811150521712181,0.0,0.02544853472915734,0.2285719205206791
2012-01-19,0.13386050432487906,0.37286504911303325,0.1907711479255241,0.10665591555490397,0.0,0.016126667644040464,0.0,0.0,0.0,0.003298636563553731,0.0,0.053822753261985046,0.12259932561208034
2012-01-20,0.11782090513770334,0.3121517152520535,0.17241906909325172,0.10025769044934772,0.0,0.018682557577709775,0.0,0.0,0.0,0.007972298276695119,0.0,0.034828474794652925,0.23586728941858592
2012-01-21,0.161963778540076,0.3193832761609679,0.14938585813876287,0.08064623215668916,0.0,0.012909888974954816,0.0,0.0,0.0,0.008077901958614584,0.0,0.04233705875843753,0.22529600531149718
2012-01-22,0.12466891787342878,0.42190102578572275,0.16356139696178107,0.05037909472362038,0.0,0.009101914132542074,0.0,0.0,0.0,0.008191722719287866,0.0,0.05026076983989733,0.17193515796371978
2012-01-28,0.1665962633660242,0.367352547496781,0.15283453867176963,0.07962358832899886,0.0,0.006107274272598187,0.0,0.0,0.0,0.004198751062411254,0.0,0.02653101731921196,0.19675601948220492
2012-01-29,0.16719131932856485,0.22721819838184493,0.17060982979606196,0.10580244797820812,0.0,0.012898337647812244,0.0,0.0,0.0,0.005547187170212958,0.0,0.0379734276204822,0.27275925207681273
2012-02-01,0.10889998151229432,0.38866333887964505,0.16043630985394713,0.09095951192457016,0.0,0.007395082270290257,0.0,0.0,0.0,0.005102606766500277,0.0,0.025786651876502125,0.2127565169162507
2012-02-02,0.14336137902729326,0.20312948902113687,0.18997537451262056,0.11620151857172173,0.0,0.010055407346603734,0.0,0.0,0.0,0.004925097475887544,0.0,0.04218140775702853,0.2901703262877078
2012-02-03,0.1315699347002146,0.19093337595323986,0.18836476551440706,0.09856614457281154,0.0,0.015069181241152564,0.0,0.0,0.0,0.007363349924654094,0.0,0.05156628156536828,0.31656696652815197
2012-02-04,0.13032940188556816,0.42212489026298716,0.18779342723004694,0.11402152753921906,0.0,0.011832512691324097,0.0,0.0,0.0,0.0083018435818161,0.0,0.04782625291041643,0.07777014389862208
2012-02-05,0.20723966375021444,0.35694372962772347,0.13456424772688283,0.08942357179619145,0.0,0.009292617372905586,0.0,0.0,0.0,0.0037527877852118717,0.0,0.06411191170583862,0.13467147023503173
2012-02-09,0.1178421700725303,0.424014007815336,0.1836390425145737,0.10473831436441673,0.0,0.00697543649861559,0.0,0.0,0.0,0.0010676688518289168,0.0,0.02712590662880001,0.13459745325389877
