DateTime,平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color,x,y
2016-01-01,50.91666666666666,6.6000000000000005,7.299999999999999,9.0,6.5,11.5,10.2,7.700000000000001,3.7,5.799999999999999,4.6000000000000005,8.0,25.0,5.1000000000000005,5.9,9.1,"rgb(196,149,59)",106,59
2016-01-02,50.49444444444444,4.9,4.5,8.4,6.1000000000000005,5.9,6.5,5.6000000000000005,2.6,4.5,5.1000000000000005,6.5,10.2,4.9,2.4,5.799999999999999,"rgb(207,129,48)",126,48
2016-01-03,50.6425,3.0,4.4,8.200000000000001,8.5,5.1000000000000005,3.9,3.3000000000000003,3.0,3.0,7.799999999999999,5.3,7.700000000000001,4.1000000000000005,3.8,6.799999999999999,"rgb(187,26,68)",229,68
2016-01-04,47.0,8.2,3.8,5.2,5.0,3.6,4.2,4.1,3.0,3.0,4.6,4.5,6.1,3.5,4.7,5.5,"rgb(209,97,46)",158,46
2016-01-05,50.86,7.1000000000000005,4.7,6.299999999999999,6.299999999999999,4.7,6.4,4.5,3.8,3.3999999999999995,5.9,5.2,6.6000000000000005,5.4,4.9,6.9,"rgb(208,95,47)",160,47
2016-01-06,49.401111111111106,7.700000000000001,12.599999999999998,10.8,9.0,12.0,12.3,9.6,4.7,7.899999999999999,7.399999999999999,9.4,17.5,14.8,5.9,13.400000000000002,"rgb(253,104,2)",151,2
2016-01-07,49.131111111111096,7.1000000000000005,8.6,11.400000000000002,7.6,11.599999999999998,11.099999999999998,10.8,4.2,7.700000000000001,5.2,9.2,21.1,5.3,6.1000000000000005,9.7,"rgb(205,134,50)",121,50
2016-01-08,51.42777777777778,7.700000000000001,10.2,12.7,10.5,10.5,11.2,12.0,3.8,9.0,4.5,11.599999999999998,18.6,7.399999999999999,6.200000000000001,9.6,"rgb(224,131,31)",124,31
2016-01-09,51.87000000000001,8.200000000000001,7.799999999999999,9.9,9.1,14.099999999999998,9.8,8.6,4.2,7.799999999999999,5.1000000000000005,7.6,18.5,5.1000000000000005,5.799999999999999,8.799999999999997,"rgb(206,135,49)",120,49
2016-01-10,50.415,7.1000000000000005,7.1000000000000005,8.0,6.799999999999999,8.299999999999999,5.799999999999999,7.799999999999999,3.1000000000000005,5.4,4.7,7.799999999999999,12.8,4.5,3.9,6.799999999999999,"rgb(207,117,48)",138,48
2016-01-11,50.0,6.0,10.1,13.6,9.6,10.0,6.8,9.1,4.1,6.8,6.9,12.8,7.3,12.8,4.5,7.7,"rgb(251,103,4)",152,4
2016-01-12,51.68125,7.1000000000000005,8.299999999999999,9.3,8.700000000000001,11.3,11.2,10.900000000000002,3.8,7.700000000000001,6.4,7.5,16.599999999999998,6.9,4.5,8.4,"rgb(218,131,37)",124,37
2016-01-13,50.67111111111112,6.6000000000000005,8.4,10.3,7.799999999999999,11.599999999999998,10.0,10.3,2.6,7.6,5.2,7.1000000000000005,12.2,4.8,5.4,6.1000000000000005,"rgb(216,133,39)",122,39
2016-01-14,51.488888888888894,4.1000000000000005,7.6,10.7,7.299999999999999,9.3,8.200000000000001,9.9,3.7,6.5,6.0,7.200000000000001,10.3,4.0,4.2,6.299999999999999,"rgb(218,131,37)",124,37
2016-01-15,50.33444444444446,4.1000000000000005,4.8,7.6,11.3,6.6000000000000005,4.5,4.2,2.2,4.8,7.299999999999999,6.5,8.4,3.3000000000000003,2.8000000000000003,7.299999999999999,"rgb(221,111,34)",144,34
