DateTime,平均價,新北市_氣壓,臺中市_氣壓,臺南市_氣壓,高雄市_氣壓,桃園市_氣壓,新竹縣_氣壓,苗栗縣_氣壓,南投縣_氣壓,彰化縣_氣壓,雲林縣_氣壓,嘉義市_氣壓,屏東縣_氣壓,宜蘭縣_氣壓,花蓮縣_氣壓,臺東縣_氣壓,color,x,y
2017-01-01,25.041250000000005,987.0,1010.3,1018.7,1019.9,1012.1,1004.5,1012.3,997.6,1017.3,893.8999999999999,1016.7,1017.8,1021.2,1004.8,1021.2,"rgb(123,5,132)",250,132
2017-01-02,20.0,985.6,1009.4,1017.7,1018.7,1011.8,1004.0,1011.5,996.8,1016.6,893.0,1015.8,1016.7,1019.1,1002.5,1018.9,"rgb(143,11,112)",244,112
2017-01-03,24.74333333333333,985.9,1008.6,1017.0,1018.2,1011.5,1003.3,1011.0,996.1,1015.8,892.5,1015.0,1016.2,1019.3,1002.3,1018.7,"rgb(150,20,105)",235,105
2017-01-04,23.565,983.8,1007.5,1015.8,1017.1,1009.1,1001.7,1009.2,995.0,1014.6,891.5,1013.9,1015.1,1017.4,1001.2,1017.7,"rgb(162,22,93)",233,93
2017-01-05,23.248,982.1,1006.6,1014.8,1015.8,1008.3,1000.8,1008.4,994.1,1013.8,890.8,1012.9,1013.9,1015.0,998.9,1015.7,"rgb(181,39,74)",216,74
2017-01-06,23.121,981.4,1005.4,1013.7,1014.6,1007.6,999.9,1007.6,992.8,1012.6,889.6000000000001,1011.8,1012.8,1014.5,997.8,1014.4,"rgb(173,62,82)",193,82
2017-01-07,22.261111111111113,979.1,1003.5,1011.7,1012.8,1005.3,997.8,1005.5,991.0,1010.6,888.3000000000002,1009.8,1011.0,1011.8,995.8,1012.4,"rgb(206,82,49)",173,49
2017-01-08,23.476000000000006,980.1,1002.8,1010.8,1011.9,1006.1,998.1,1005.4,990.4,1009.8,887.8999999999999,1009.0,1010.1,1012.9,995.8,1011.8,"rgb(197,70,58)",185,58
2017-01-09,21.0,984.1,1005.0,1013.4,1014.3,1009.9,1001.3,1008.4,992.3,1012.2,889.2,1011.4,1012.6,1018.0,999.9,1015.8,"rgb(119,63,136)",192,136
2017-01-10,23.59222222222223,985.7,1007.8,1016.1,1017.0,1011.3,1003.0,1010.6,995.0,1015.0,891.1000000000001,1014.2,1015.1,1019.8,1002.1,1018.3,"rgb(121,32,134)",223,134
2017-01-11,22.977000000000004,985.1,1007.4,1015.8,1016.9,1010.3,1001.9,1009.6,994.7,1014.6,891.0,1013.9,1014.8,1019.0,1001.9,1018.2,"rgb(131,29,124)",226,124
2017-01-12,22.68909090909091,981.2,1005.0,1013.3999999999997,1014.3,1007.7,999.8,1007.3999999999997,992.3,1012.3,888.8999999999997,1011.3999999999997,1012.2,1014.6000000000003,997.8999999999997,1014.3,"rgb(190,57,65)",198,65
2017-01-13,22.804,982.4,1004.3,1012.1,1012.8,1008.9,1000.4,1007.7,991.4,1011.4,888.0,1010.5,1010.9,1016.2,997.7,1013.6,"rgb(108,86,147)",169,147
2017-01-14,22.597777777777768,985.8,1006.7,1014.9,1015.6,1011.8,1002.5,1010.0,993.6,1013.9,889.0,1013.2,1013.4,1020.6,1001.6,1017.3,"rgb(105,105,150)",150,150
2017-01-15,22.487,987.2,1009.0,1017.1,1017.9,1013.3,1004.4,1012.0,995.9,1016.1,891.1000000000001,1015.3,1015.7,1022.1,1003.2,1019.0,"rgb(94,61,161)",194,161
2017-01-16,19.0,987.6,1009.2,1017.6,1018.5,1013.4,1004.5,1012.1,996.3,1016.4,891.5,1015.7,1016.4,1022.4,1003.7,1019.7,"rgb(91,46,164)",209,164
2017-01-17,22.613000000000003,987.3,1010.8,1019.2,1020.1,1012.9,1005.0,1013.0,997.9,1018.0,893.2,1017.2,1018.0,1021.9,1004.7,1021.1,"rgb(111,15,144)",240,144
2017-01-18,22.302222222222227,987.0,1011.3,1019.4,1020.3,1013.7,1006.0,1013.8,998.6,1018.5,894.1999999999998,1017.6,1018.2,1020.4,1003.6,1020.2,"rgb(136,1,119)",254,119
2017-01-19,22.450000000000006,986.2,1009.8,1017.8,1018.6,1013.0,1005.1,1012.7,997.1,1017.0,893.3000000000002,1016.0,1016.6,1019.0,1001.9,1018.2,"rgb(142,3,113)",252,113
