DateTime,平均價,新北市_風速,臺中市_風速,臺南市_風速,高雄市_風速,桃園市_風速,新竹縣_風速,苗栗縣_風速,南投縣_風速,彰化縣_風速,雲林縣_風速,嘉義市_風速,屏東縣_風速,宜蘭縣_風速,花蓮縣_風速,臺東縣_風速,color,x,y
2017-01-01,25.041250000000005,2.1,0.7000000000000001,1.3,1.6999999999999995,2.0,1.1,1.2,0.2,0.5,1.3,0.7000000000000001,4.7,1.6999999999999995,0.5,1.8000000000000005,"rgb(123,5,132)",250,132
2017-01-02,20.0,1.0,1.0,2.2,1.9,1.9,1.4,1.4,0.3,0.5,1.5,1.4,3.3,1.7,0.4,1.4,"rgb(143,11,112)",244,112
2017-01-03,24.74333333333333,1.9,0.7000000000000001,1.6,1.8000000000000005,3.5,1.3,1.3,0.3,0.5,1.4,1.2,3.7,2.3000000000000003,0.5,1.3,"rgb(150,20,105)",235,105
2017-01-04,23.565,1.3000000000000005,0.5999999999999999,1.8000000000000005,1.6,2.0,1.0,0.7000000000000001,0.2,0.4,1.0,0.9000000000000001,3.3999999999999995,2.0,0.5,1.1,"rgb(162,22,93)",233,93
2017-01-05,23.248,0.29999999999999993,0.7999999999999999,2.3000000000000003,2.1000000000000005,0.9000000000000001,0.7000000000000001,0.5999999999999999,0.2,0.7000000000000001,1.0,1.1999999999999995,2.2,1.8000000000000005,0.7000000000000001,0.5999999999999999,"rgb(181,39,74)",216,74
2017-01-06,23.121,0.7999999999999999,0.9000000000000001,2.5,1.6999999999999995,1.6,1.1,1.3000000000000005,0.29999999999999993,0.5999999999999999,1.1,1.6999999999999995,1.8000000000000005,1.4,0.5999999999999999,0.7999999999999999,"rgb(173,62,82)",193,82
2017-01-07,22.261111111111113,0.2,0.7000000000000001,1.8000000000000005,1.5,1.1,1.2,0.7999999999999999,0.3,0.4,1.2,1.2,1.6,1.5,0.6,0.9000000000000001,"rgb(206,82,49)",173,49
2017-01-08,23.476000000000006,1.5,1.1,2.8999999999999995,2.0,2.1000000000000005,1.4,1.6,0.4,0.7000000000000001,1.1999999999999995,1.6,1.4,2.8000000000000003,0.7000000000000001,1.6999999999999995,"rgb(197,70,58)",185,58
2017-01-09,21.0,2.5,1.6,3.1,1.7,3.6,1.9,2.5,0.3,0.9,1.2,1.6,6.4,1.7,1.1,1.7,"rgb(119,63,136)",192,136
2017-01-10,23.59222222222223,2.2,1.1,2.8000000000000003,1.8000000000000005,2.7,1.4,1.4,0.3,0.7999999999999999,1.5,1.6,5.9,1.3,0.5,1.6,"rgb(121,32,134)",223,134
2017-01-11,22.977000000000004,3.0,1.0,2.6000000000000005,1.9,3.9,1.3000000000000005,1.5,0.29999999999999993,0.7999999999999999,1.1999999999999995,1.4,5.6000000000000005,1.0,0.4,1.8000000000000005,"rgb(131,29,124)",226,124
2017-01-12,22.68909090909091,1.6999999999999995,1.3000000000000005,2.8000000000000003,2.2,3.0,1.3000000000000005,1.8000000000000005,0.29999999999999993,0.7999999999999999,1.3000000000000005,1.8000000000000005,2.2,1.9,0.2,0.7000000000000001,"rgb(190,57,65)",198,65
2017-01-13,22.804,1.6,2.0,3.9,2.3000000000000003,3.6000000000000005,2.0,2.8999999999999995,0.4,0.9000000000000001,1.6,2.7,3.9,2.8999999999999995,0.9000000000000001,1.3000000000000005,"rgb(108,86,147)",169,147
2017-01-14,22.597777777777768,2.3000000000000003,1.9,3.9,2.3000000000000003,3.2,2.7,2.8999999999999995,0.3,1.0,1.4,2.4,6.700000000000001,1.9,1.0,1.2,"rgb(105,105,150)",150,150
2017-01-15,22.487,1.6999999999999995,1.6999999999999995,3.0,2.2,3.5,1.9,2.3999999999999995,0.2,0.9000000000000001,1.4,2.1000000000000005,6.6,1.8000000000000005,0.7999999999999999,1.3000000000000005,"rgb(94,61,161)",194,161
2017-01-16,19.0,2.0,1.2,3.0,2.2,3.8,1.8,2.0,0.2,0.8,1.2,1.6,5.7,2.1,0.9,2.1,"rgb(91,46,164)",209,164
2017-01-17,22.613000000000003,1.6,1.1,3.0,2.3999999999999995,2.3000000000000003,1.1999999999999995,1.1,0.4,0.7000000000000001,1.5,1.8000000000000005,4.0,1.0,0.5,1.6999999999999995,"rgb(111,15,144)",240,144
2017-01-18,22.302222222222227,0.7000000000000001,1.3,3.3999999999999995,2.0,1.3,1.4,1.8000000000000005,0.4,0.7999999999999999,1.2,2.4,2.0,1.4,0.4,0.7999999999999999,"rgb(136,1,119)",254,119
2017-01-19,22.450000000000006,0.7000000000000001,1.3,3.3000000000000003,2.4,0.0,1.2,1.9,0.4,0.7999999999999999,1.4,2.3000000000000003,0.9000000000000001,1.6,0.5,1.4,"rgb(142,3,113)",252,113
2017-01-20,21.453333333333333,1.6999999999999995,2.7,5.0,2.6,4.1000000000000005,3.1000000000000005,3.3999999999999995,0.5,1.4,1.2,3.3000000000000003,5.4,3.1000000000000005,1.2,2.8999999999999995,"rgb(71,42,184)",213,184
2017-01-21,21.896666666666665,1.1,2.0,4.4,2.4,3.0,2.0,2.7,0.3,1.2,1.1,3.0,5.9,1.5,0.3,1.6999999999999995,"rgb(59,27,196)",228,196
2017-01-22,21.91666666666667,1.6999999999999995,2.2,3.7,2.0,4.2,2.0,2.7,0.4,1.3,1.3,2.4,6.4,2.6,0.7999999999999999,2.1,"rgb(55,23,200)",232,200
2017-01-23,20.8,2.6,1.2,2.3,1.8,4.3,2.1,1.9,0.3,0.8,1.1,1.5,7.7,1.5,0.5,1.6,"rgb(55,20,200)",235,200
