DateTime,平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color,x,y
2016-01-01,22.9,6.6,7.3,9.0,6.5,11.5,10.2,7.7,3.7,5.8,4.6,8.0,25.0,5.1,5.9,9.1,"rgb(113,189,142)",66,142
2016-01-02,22.675,4.9,4.5,8.4,6.1,5.9,6.5,5.6,2.6,4.5,5.1,6.5,10.2,4.9,2.4,5.8,"rgb(103,200,152)",55,152
2016-01-03,22.95,3.0,4.4,8.2,8.5,5.1,3.9,3.3,3.0,3.0,7.8,5.3,7.7,4.1,3.8,6.8,"rgb(32,196,223)",59,223
2016-01-05,22.375,7.1,4.7,6.3,6.3,4.7,6.4,4.5,3.8,3.4,5.9,5.2,6.6,5.4,4.9,6.9,"rgb(85,227,170)",28,170
2016-01-06,22.525,7.7,12.6,10.8,9.0,12.0,12.3,9.6,4.7,7.9,7.4,9.4,17.5,14.8,5.9,13.4,"rgb(65,186,190)",69,190
2016-01-07,22.95,7.1,8.6,11.4,7.6,11.6,11.1,10.8,4.2,7.7,5.2,9.2,21.1,5.3,6.1,9.7,"rgb(103,197,152)",58,152
2016-01-08,21.6,7.7,10.2,12.7,10.5,10.5,11.2,12.0,3.8,9.0,4.5,11.6,18.6,7.4,6.2,9.6,"rgb(92,188,163)",67,163
2016-01-09,22.575,8.2,7.8,9.9,9.1,14.1,9.8,8.6,4.2,7.8,5.1,7.6,18.5,5.1,5.8,8.8,"rgb(103,192,152)",63,152
2016-01-10,22.55,7.1,7.1,8.0,6.8,8.3,5.8,7.8,3.1,5.4,4.7,7.8,12.8,4.5,3.9,6.8,"rgb(95,208,160)",47,160
2016-01-12,22.925,7.1,8.3,9.3,8.7,11.3,11.2,10.9,3.8,7.7,6.4,7.5,16.6,6.9,4.5,8.4,"rgb(92,193,163)",62,163
2016-01-13,22.525,6.6,8.4,10.3,7.8,11.6,10.0,10.3,2.6,7.6,5.2,7.1,12.2,4.8,5.4,6.1,"rgb(95,191,160)",64,160
2016-01-14,22.95,4.1,7.6,10.7,7.3,9.3,8.2,9.9,3.7,6.5,6.0,7.2,10.3,4.0,4.2,6.3,"rgb(97,193,158)",62,158
2016-01-15,22.525,4.1,4.8,7.6,11.3,6.6,4.5,4.2,2.2,4.8,7.3,6.5,8.4,3.3,2.8,7.3,"rgb(85,206,170)",49,170
2016-01-16,22.575,6.0,5.8,6.2,4.7,10.1,7.2,7.1,4.1,5.1,7.0,6.2,14.3,4.2,2.9,5.5,"rgb(86,212,169)",43,169
2016-01-17,22.95,11.0,9.3,10.4,10.6,9.3,7.9,10.4,6.9,7.1,7.4,10.1,17.6,16.8,5.9,10.2,"rgb(60,187,195)",68,195
2016-01-19,23.175,7.7,7.8,9.0,7.1,11.4,11.1,8.9,4.2,6.9,3.4,7.3,18.7,7.5,4.4,9.1,"rgb(97,187,158)",68,158
2016-01-20,22.05,7.7,6.4,7.2,6.3,11.5,10.1,8.6,4.2,5.6,9.8,7.3,20.2,5.6,3.4,9.3,"rgb(101,190,154)",65,154
2016-01-21,22.525,6.0,7.7,10.8,8.5,10.3,8.4,8.6,3.7,6.6,10.1,9.0,7.7,10.9,4.4,9.8,"rgb(83,197,172)",58,172
2016-01-22,22.525,6.0,7.2,10.2,8.7,11.8,9.7,11.6,4.2,6.5,6.7,7.1,12.8,5.0,4.3,10.5,"rgb(71,190,184)",65,184
2016-01-23,23.275,13.2,12.4,20.2,11.4,15.6,14.4,18.2,4.2,14.7,5.6,13.9,21.7,10.6,6.2,17.7,"rgb(78,186,177)",69,177
2016-01-24,22.85,7.7,16.6,22.9,16.0,11.5,11.4,15.9,2.5,11.6,6.7,17.2,21.1,9.7,4.9,8.7,"rgb(104,178,151)",77,151
2016-01-26,23.05,12.6,7.9,8.1,6.2,8.9,5.5,5.2,4.3,6.4,4.0,8.4,20.9,3.9,3.1,8.8,"rgb(109,182,146)",73,146
2016-01-27,22.575,13.2,6.0,6.5,5.1,5.7,4.7,4.8,2.8,5.7,4.6,7.1,16.7,10.4,2.0,8.5,"rgb(110,191,145)",64,145
2016-01-28,22.975,10.4,8.9,13.9,10.1,6.0,7.9,6.1,4.3,5.7,5.6,9.6,15.4,7.8,4.0,6.3,"rgb(88,191,167)",64,167
2016-01-29,21.73333333333333,4.9,12.0,16.9,12.6,9.6,7.599999999999999,9.4,3.6,8.9,8.4,13.4,9.6,17.4,6.5,14.0,"rgb(61,184,194)",71,194
2016-01-30,22.65,8.2,8.1,8.9,7.5,11.5,10.6,10.6,3.0,6.4,6.2,7.4,18.2,6.6,5.7,8.5,"rgb(84,187,171)",68,171
2016-01-31,22.525,8.2,6.6,11.3,7.9,14.1,13.0,9.0,4.3,6.0,4.9,8.3,20.2,4.4,5.5,11.5,"rgb(104,192,151)",63,151
2016-02-01,22.95,10.4,12.1,15.0,8.3,14.0,13.6,14.7,4.9,10.2,4.7,10.9,25.0,6.9,7.8,18.0,"rgb(77,190,178)",65,178
2016-02-02,22.6,6.6,8.5,10.0,6.5,12.8,13.1,10.9,2.9,8.3,5.3,8.5,20.9,5.4,8.0,8.6,"rgb(92,184,163)",71,163
2016-02-03,22.7,6.0,8.6,10.5,8.3,11.0,8.4,8.7,3.3,7.5,4.0,7.8,15.6,6.1,5.4,9.7,"rgb(102,185,153)",70,153
2016-02-04,22.575,5.5,10.0,10.5,7.5,10.2,7.7,7.4,3.9,7.8,4.1,8.2,9.9,5.6,4.1,9.2,"rgb(95,192,160)",63,160
2016-02-05,21.83333333333333,9.3,13.6,16.4,11.699999999999998,12.9,11.699999999999998,13.1,5.0,13.199999999999998,7.900000000000001,15.800000000000002,14.5,14.199999999999998,5.2,12.800000000000002,"rgb(94,186,161)",69,161
2016-02-06,22.625,8.2,16.5,17.4,12.4,12.8,12.6,15.3,3.5,12.9,4.9,15.0,18.7,14.1,5.5,11.3,"rgb(101,179,154)",76,154
2016-02-07,22.46666666666667,22.0,10.9,11.0,8.9,8.5,9.0,11.0,4.4,10.1,10.4,9.8,18.9,10.2,6.0,9.5,"rgb(104,179,151)",76,151
2016-02-13,23.125,7.7,12.9,8.2,5.0,9.7,13.7,13.0,7.7,9.7,8.9,11.0,7.0,6.1,5.9,14.5,"rgb(63,246,192)",9,192
2016-02-14,22.575,13.2,9.5,10.8,9.0,15.1,13.5,13.0,4.5,9.1,6.4,11.6,19.3,14.1,8.5,15.9,"rgb(74,193,181)",62,181
2016-02-17,22.6,6.6,4.4,6.7,6.8,10.0,6.5,5.1,2.6,3.4,6.0,5.0,16.7,6.0,6.0,12.8,"rgb(106,186,149)",69,149
