DateTime,平均價,新北市_氣壓,臺中市_氣壓,臺南市_氣壓,高雄市_氣壓,桃園市_氣壓,新竹縣_氣壓,苗栗縣_氣壓,南投縣_氣壓,彰化縣_氣壓,雲林縣_氣壓,嘉義市_氣壓,屏東縣_氣壓,宜蘭縣_氣壓,花蓮縣_氣壓,臺東縣_氣壓,color,x,y
2017-01-01,22.575,987.0,1010.3,1018.7,1019.9,1012.1,1004.5,1012.3,997.6,1017.3,893.9,1016.7,1017.8,1021.2,1004.8,1021.2,"rgb(94,246,161)",9,161
2017-01-03,22.625,985.9,1008.6,1017.0,1018.2,1011.5,1003.3,1011.0,996.1,1015.8,892.5,1015.0,1016.2,1019.3,1002.3,1018.7,"rgb(78,243,177)",12,177
2017-01-04,22.825,983.8,1007.5,1015.8,1017.1,1009.1,1001.7,1009.2,995.0,1014.6,891.5,1013.9,1015.1,1017.4,1001.2,1017.7,"rgb(69,245,186)",10,186
2017-01-05,22.75,982.1,1006.6,1014.8,1015.8,1008.3,1000.8,1008.4,994.1,1013.8,890.8,1012.9,1013.9,1015.0,998.9,1015.7,"rgb(59,237,196)",18,196
2017-01-06,22.775,981.4,1005.4,1013.7,1014.6,1007.6,999.9,1007.6,992.8,1012.6,889.6,1011.8,1012.8,1014.5,997.8,1014.4,"rgb(57,218,198)",37,198
2017-01-07,22.825,979.1,1003.5,1011.7,1012.8,1005.3,997.8,1005.5,991.0,1010.6,888.3,1009.8,1011.0,1011.8,995.8,1012.4,"rgb(35,213,220)",42,220
2017-01-08,22.55,980.1,1002.8,1010.8,1011.9,1006.1,998.1,1005.4,990.4,1009.8,887.9,1009.0,1010.1,1012.9,995.8,1011.8,"rgb(43,220,212)",35,212
2017-01-10,22.625,985.7,1007.8,1016.1,1017.0,1011.3,1003.0,1010.6,995.0,1015.0,891.1,1014.2,1015.1,1019.8,1002.1,1018.3,"rgb(92,233,163)",22,163
2017-01-11,22.55,985.1,1007.4,1015.8,1016.9,1010.3,1001.9,1009.6,994.7,1014.6,891.0,1013.9,1014.8,1019.0,1001.9,1018.2,"rgb(85,237,170)",18,170
2017-01-12,22.675,981.2,1005.0,1013.4,1014.3,1007.7,999.8,1007.4,992.3,1012.3,888.9,1011.4,1012.2,1014.6,997.9,1014.3,"rgb(49,230,206)",25,206
2017-01-13,22.525,982.4,1004.3,1012.1,1012.8,1008.9,1000.4,1007.7,991.4,1011.4,888.0,1010.5,1010.9,1016.2,997.7,1013.6,"rgb(92,204,163)",51,163
2017-01-14,22.625,985.8,1006.7,1014.9,1015.6,1011.8,1002.5,1010.0,993.6,1013.9,889.0,1013.2,1013.4,1020.6,1001.6,1017.3,"rgb(96,190,159)",65,159
2017-01-15,22.85,987.2,1009.0,1017.1,1017.9,1013.3,1004.4,1012.0,995.9,1016.1,891.1,1015.3,1015.7,1022.1,1003.2,1019.0,"rgb(103,218,152)",37,152
2017-01-17,22.6,987.3,1010.8,1019.2,1020.1,1012.9,1005.0,1013.0,997.9,1018.0,893.2,1017.2,1018.0,1021.9,1004.7,1021.1,"rgb(103,243,152)",12,152
2017-01-18,22.525,987.0,1011.3,1019.4,1020.3,1013.7,1006.0,1013.8,998.6,1018.5,894.2,1017.6,1018.2,1020.4,1003.6,1020.2,"rgb(87,255,168)",0,168
2017-01-19,22.575,986.2,1009.8,1017.8,1018.6,1013.0,1005.1,1012.7,997.1,1017.0,893.3,1016.0,1016.6,1019.0,1001.9,1018.2,"rgb(84,254,171)",1,171
2017-01-20,22.575,990.4,1010.8,1018.9,1019.5,1017.1,1007.9,1015.1,997.8,1018.2,893.0,1017.2,1017.5,1024.7,1005.1,1020.9,"rgb(122,223,133)",32,133
