DateTime,平均價,新北市_風速,臺中市_風速,臺南市_風速,高雄市_風速,桃園市_風速,新竹縣_風速,苗栗縣_風速,南投縣_風速,彰化縣_風速,雲林縣_風速,嘉義市_風速,屏東縣_風速,宜蘭縣_風速,花蓮縣_風速,臺東縣_風速,color,x,y
2013-01-01,21.7,1.0,0.3,3.1,2.1,0.0,0.9,0.4,0.0,0.0,0.6,1.8,3.5,1.1,0.2,1.5,"rgb(119,244,136)",11,136
2013-01-02,21.6,0.7,1.3,4.3,2.3,0.2,2.1,1.4,0.0,0.1,0.6,2.8,3.3,1.1,0.7,1.7,"rgb(119,236,136)",19,136
2013-01-03,21.6,2.3,2.6,5.0,2.3,4.9,8.6,2.7,0.0,0.0,0.4,3.2,8.3,1.2,1.1,2.1,"rgb(141,222,114)",33,114
2013-01-04,21.25,1.2,1.6,4.3,2.2,3.9,4.0,1.4,0.0,0.1,0.5,2.9,6.5,1.8,0.6,2.0,"rgb(130,181,125)",74,125
2013-01-05,21.675,0.5,2.2,5.3,2.7,3.4,2.9,1.7,0.0,0.1,0.5,3.2,3.6,2.3,0.7,2.2,"rgb(119,205,136)",50,136
2013-01-06,21.75,0.7,1.8,4.2,2.3,2.9,2.2,1.2,0.1,0.1,0.4,3.1,3.6,2.0,1.1,2.0,"rgb(114,211,141)",44,141
2013-01-08,21.82,0.8,2.0,4.4,2.6,3.6,3.7,1.9,0.0,0.1,0.4,3.0,2.5,2.0,1.0,1.9,"rgb(109,148,146)",107,146
2013-01-09,21.444000000000003,0.8,3.0,5.3,2.8,4.0,5.7,2.4,0.0,0.1,0.7,3.9,4.9,1.3,1.1,1.5,"rgb(117,148,138)",107,138
2013-01-10,21.625,2.1,2.5,4.7,2.4,4.1,7.5,2.3,0.0,0.1,1.0,2.8,6.8,1.7,0.7,1.9,"rgb(132,189,123)",66,123
2013-01-11,21.625,1.7,1.3,3.8,2.1,2.9,1.9,1.1,0.0,0.1,0.6,2.1,5.6,0.8,0.4,2.2,"rgb(133,206,122)",49,122
2013-01-12,21.6,0.3,2.5,5.0,2.4,3.3,3.0,2.2,0.0,0.2,0.5,3.1,2.9,1.5,0.5,1.6,"rgb(115,145,140)",110,140
2013-01-13,21.775,1.2,2.5,5.9,4.5,2.5,2.1,1.9,0.0,0.1,0.5,4.4,3.8,4.9,0.5,2.0,"rgb(106,141,149)",114,149
2013-01-15,21.65,1.3,0.8,1.9,1.7,1.8,1.2,0.7,0.0,0.2,0.4,1.3,5.2,2.0,0.7,2.0,"rgb(114,253,141)",2,141
2013-01-16,21.6,0.8,1.2,3.1,1.8,2.5,2.6,1.4,0.0,0.1,0.5,1.8,1.8,2.7,0.7,1.7,"rgb(117,254,138)",1,138
2013-01-17,21.275,1.6,2.9,5.3,2.8,4.5,6.6,2.8,0.0,0.1,0.6,3.5,4.5,1.2,1.0,2.6,"rgb(146,234,109)",21,109
2013-01-18,22.006,0.5,1.9,3.8,1.9,3.7,6.4,2.1,0.0,0.1,0.4,2.1,7.9,2.1,0.8,2.5,"rgb(146,242,109)",13,109
2013-01-19,20.26,2.0,0.9,2.2,1.8,1.9,1.2,0.7,0.0,0.1,0.3,1.3,5.8,1.8,0.9,2.3,"rgb(111,255,144)",0,144
2013-01-20,21.484,1.7,1.0,2.7,1.5,1.2,1.4,0.9,0.0,0.2,0.4,1.8,4.1,1.9,0.7,1.2,"rgb(96,244,159)",11,159
2013-01-22,21.25,1.5,1.3,2.5,1.4,2.4,2.4,1.3,0.1,0.2,0.6,2.0,1.6,2.9,0.9,1.2,"rgb(100,237,155)",18,155
2013-01-23,21.55,1.9,1.7,4.2,2.1,3.2,3.2,1.7,0.1,0.4,0.4,2.6,3.4,2.0,1.1,2.3,"rgb(112,228,143)",27,143
2013-01-24,21.625,1.3,1.4,3.0,1.4,2.2,1.9,1.0,0.1,0.4,0.3,1.8,2.3,1.1,0.4,1.9,"rgb(107,229,148)",26,148
2013-01-25,21.625,2.3,2.2,5.0,2.4,4.1,4.8,2.0,0.0,0.4,0.4,2.8,5.7,1.9,0.9,2.1,"rgb(125,216,130)",39,130
2013-01-26,20.375,1.5,1.5,4.2,2.6,2.4,2.2,1.1,0.0,0.3,0.6,2.2,1.9,2.4,0.4,2.1,"rgb(111,231,144)",24,144
2013-01-27,21.62,1.2,2.3,3.9,2.3,3.0,7.1,2.0,0.0,0.3,0.5,2.6,6.1,1.2,1.2,2.2,"rgb(144,226,111)",29,111
2013-01-29,21.3,0.8,0.9,2.6,2.0,1.2,1.1,0.8,0.1,0.1,0.4,1.6,1.8,1.6,0.6,1.7,"rgb(112,254,143)",1,143
2013-01-30,21.25,1.6,1.1,2.5,1.3,2.2,2.2,1.1,0.1,0.2,0.5,1.5,2.8,2.0,0.8,2.3,"rgb(111,255,144)",0,144
2013-01-31,21.975,1.4,1.0,2.0,1.8,1.0,1.3,0.8,0.1,0.2,0.5,1.4,4.3,1.9,0.8,1.8,"rgb(107,254,148)",1,148
2013-02-01,21.25,0.7,0.9,2.3,1.6,1.0,1.3,0.9,0.1,0.2,1.0,1.9,2.3,1.8,0.3,1.5,"rgb(101,242,154)",13,154
2013-02-02,21.6,2.0,1.1,2.5,1.4,3.4,1.8,1.4,0.1,0.2,0.4,1.7,3.6,1.2,0.8,1.2,"rgb(88,237,167)",18,167
