DateTime,平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color,x,y
2017-01-01,16.329090909090908,12.099999999999996,6.0,5.5,6.6,9.900000000000002,6.4,7.700000000000002,2.3999999999999995,4.1000000000000005,4.1000000000000005,6.700000000000002,16.800000000000004,6.5,4.9,9.8,"rgb(177,54,78)",201,78
2017-01-02,27.15,5.5,7.6,7.1,6.8,7.4,8.6,8.2,2.5,5.0,5.9,7.1,15.9,6.8,6.0,6.6,"rgb(179,59,76)",196,76
2017-01-03,19.39333333333333,6.599999999999999,5.799999999999998,5.799999999999998,6.4,11.599999999999996,10.599999999999998,8.299999999999999,3.100000000000001,4.700000000000001,4.0,6.799999999999998,12.2,9.8,5.9,6.200000000000002,"rgb(178,66,77)",189,77
2017-01-04,16.179090909090906,9.900000000000002,5.1000000000000005,6.200000000000002,5.4,9.900000000000002,4.799999999999999,4.5,1.6999999999999995,5.799999999999998,4.0,5.9,11.5,6.0,3.7,6.200000000000002,"rgb(182,80,73)",175,73
2017-01-05,17.015,9.900000000000002,6.1000000000000005,8.0,7.5,5.4,4.9,6.599999999999999,1.6,4.5,3.5,6.200000000000002,8.900000000000002,6.299999999999998,4.6000000000000005,3.2999999999999994,"rgb(175,97,80)",158,80
2017-01-06,16.645454545454545,6.6,6.5,8.099999999999998,6.200000000000002,9.5,7.4,7.5,2.5,4.6000000000000005,4.1000000000000005,7.9,10.3,7.1,6.5,4.1000000000000005,"rgb(147,113,108)",142,108
2017-01-07,15.05,3.5,4.799999999999999,8.099999999999998,5.799999999999998,5.1000000000000005,4.700000000000001,4.200000000000001,2.5,3.5,3.8,5.700000000000002,9.599999999999998,6.1,4.0,4.9,"rgb(150,153,105)",102,105
2017-01-08,13.634545454545455,7.700000000000002,8.0,9.3,7.700000000000002,9.900000000000002,8.299999999999999,7.4,3.100000000000001,5.5,5.1000000000000005,8.299999999999999,11.2,10.900000000000004,7.299999999999998,8.200000000000001,"rgb(157,140,98)",115,98
2017-01-09,20.950000000000006,7.1,8.0,8.1,6.4,12.4,12.7,10.9,3.2,6.7,4.1,8.2,18.1,6.7,5.8,10.8,"rgb(140,69,115)",186,115
2017-01-10,13.522499999999996,8.200000000000001,6.200000000000002,6.4,6.700000000000002,10.0,8.0,8.200000000000001,3.100000000000001,5.6000000000000005,5.5,5.5,18.4,4.799999999999999,5.5,9.900000000000002,"rgb(159,59,96)",196,96
