DateTime,平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color,x,y
2015-01-01,56.0,8.8,10.1,10.1,5.7,13.7,18.0,14.5,3.4,7.5,2.7,9.4,24.0,11.7,7.8,11.4,"rgb(226,235,29)",20,29
2015-01-02,54.72000000000001,8.8,5.3,6.3,5.8,12.0,12.0,7.2,2.9,4.0,2.5,5.9,18.8,7.1,3.0,7.7,"rgb(221,239,34)",16,34
2015-01-03,54.5,9.3,4.1,6.0,7.5,7.7,4.9,4.7,2.8,2.5,2.8,5.4,17.2,5.3,4.2,7.8,"rgb(216,243,39)",12,39
2015-01-04,53.65,4.9,4.6,6.5,7.0,4.7,5.3,5.1,3.4,2.6,3.1,6.4,13.9,6.1,5.6,6.9,"rgb(203,251,52)",4,52
2015-01-05,58.4,3.5,4.8,6.5,5.3,5.3,5.5,4.6,4.1,3.3,4.1,6.2,11.7,5.4,4.4,5.8,"rgb(193,254,62)",1,62
2015-01-06,52.38,6.6,7.4,8.5,6.1,11.4,8.7,7.7,3.9,5.7,4.5,8.4,11.8,10.9,5.2,6.7,"rgb(192,255,63)",0,63
2015-01-07,51.5,7.1,9.7,12.0,8.1,12.4,12.4,12.5,2.5,6.4,3.1,9.6,18.6,8.3,6.2,10.6,"rgb(212,244,43)",11,43
2015-01-08,51.06,6.0,8.9,12.0,6.1,13.2,19.0,14.8,1.6,6.8,3.6,9.7,19.9,8.9,5.9,11.8,"rgb(224,239,31)",16,31
2015-01-09,51.52,8.8,6.1,6.5,6.3,12.4,11.6,7.5,3.4,5.1,2.4,7.3,18.5,6.3,3.8,9.1,"rgb(222,238,33)",17,33
2015-01-10,53.1,6.0,6.2,7.8,7.9,11.1,9.1,7.4,2.8,4.3,2.5,7.5,17.3,4.6,7.0,9.4,"rgb(222,238,33)",17,33
