DateTime,平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color,x,y
2013-01-01,34.885714285714286,4.6000000000000005,3.8,8.700000000000001,7.799999999999999,0.0,4.6000000000000005,1.9,0.4,0.4,3.1000000000000005,7.299999999999999,13.5,4.8,2.5,7.0,"rgb(86,142,169)",113,169
2013-01-02,32.95,6.6000000000000005,7.899999999999999,11.5,9.7,13.4,13.8,10.8,0.5,0.5,0.0,9.5,12.3,5.7,5.8,7.1000000000000005,"rgb(112,119,143)",136,143
2013-01-03,31.228571428571428,11.0,9.7,11.400000000000002,8.6,15.400000000000002,22.800000000000004,11.099999999999998,0.5,0.4,1.6999999999999995,9.5,29.5,5.3,8.4,10.8,"rgb(100,149,155)",106,155
2013-01-04,26.58571428571429,6.6000000000000005,7.1000000000000005,9.1,7.299999999999999,12.599999999999998,15.7,6.799999999999999,0.5,0.7000000000000001,2.8000000000000003,8.4,24.300000000000004,6.1000000000000005,6.6000000000000005,10.4,"rgb(123,161,132)",94,132
2013-01-05,25.2,5.2,9.7,12.7,7.799999999999999,11.900000000000002,12.599999999999998,7.200000000000001,0.6,0.7000000000000001,0.0,9.9,16.8,9.4,6.200000000000001,11.2,"rgb(123,111,132)",144,132
2013-01-06,23.53333333333333,4.6000000000000005,9.2,10.1,6.9,10.5,9.0,6.9,0.7000000000000001,1.1,2.5,9.1,12.1,6.0,8.0,10.8,"rgb(124,119,131)",136,131
2013-01-07,20.0,5.5,7.5,11.4,7.9,9.5,8.5,5.6,0.7,0.8,2.0,7.3,10.7,5.2,0.0,8.3,"rgb(130,116,125)",139,125
2013-01-08,24.142857142857146,4.9,6.799999999999999,10.6,9.4,12.400000000000002,13.0,6.200000000000001,0.4,0.4,1.8000000000000005,7.0,17.0,8.0,6.1000000000000005,10.4,"rgb(133,79,122)",176,122
2013-01-09,23.6,5.700000000000001,11.099999999999998,12.400000000000002,9.1,12.7,15.400000000000002,9.2,0.4,0.7000000000000001,4.6000000000000005,10.0,20.1,6.799999999999999,6.6000000000000005,10.4,"rgb(126,82,129)",173,129
2013-01-10,23.45714285714286,9.3,7.6,10.5,8.0,13.099999999999998,20.3,8.799999999999997,0.4,0.6,4.9,8.4,24.5,8.5,7.299999999999999,8.299999999999999,"rgb(120,156,135)",99,135
2013-01-11,22.41428571428571,6.299999999999999,6.799999999999999,9.3,6.1000000000000005,12.0,17.400000000000002,7.0,0.4,0.6,2.2,8.4,22.0,4.6000000000000005,5.1000000000000005,7.799999999999999,"rgb(113,146,142)",109,142
2013-01-12,21.0125,9.1,8.700000000000001,12.7,8.4,12.400000000000002,14.900000000000002,10.4,0.6,0.7000000000000001,2.6,9.7,12.5,7.799999999999999,5.5,7.6,"rgb(128,80,127)",175,127
2013-01-13,21.600000000000005,8.799999999999997,12.4,16.900000000000002,17.3,10.5,8.0,7.8,0.5,0.4,5.1000000000000005,14.9,15.4,19.5,4.3,10.9,"rgb(137,74,118)",181,118
2013-01-14,17.0,8.2,12.5,16.4,13.2,13.3,14.4,11.7,0.5,1.0,7.4,12.1,17.1,14.8,6.0,11.2,"rgb(108,134,147)",121,147
