DateTime,平均價,新北市_降水量,臺中市_降水量,臺南市_降水量,高雄市_降水量,桃園市_降水量,新竹縣_降水量,苗栗縣_降水量,南投縣_降水量,彰化縣_降水量,雲林縣_降水量,嘉義市_降水量,屏東縣_降水量,宜蘭縣_降水量,花蓮縣_降水量,臺東縣_降水量,color,x,y
2016-01-01,97.48333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,"rgb(140,243,115)",12,115
2016-01-02,96.34,0.5,0.2,3.5,11.5,1.0,0.0,0.0,1.5,0.0,3.5,2.0,40.0,0.0,13.0,17.5,"rgb(135,237,120)",18,120
2016-01-03,89.44,12.5,27.8,96.5,20.5,12.0,19.0,13.5,54.5,23.0,64.5,52.6,33.0,8.7,34.5,55.5,"rgb(83,63,172)",192,172
2016-01-04,98.4,17.0,0.5,0.0,0.0,1.0,2.0,4.5,19.5,1.0,0.5,0.0,0.0,7.6,1.0,0.1,"rgb(135,224,120)",31,120
2016-01-05,102.96,2.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,"rgb(137,221,118)",34,118
2016-01-06,94.65,19.0,17.7,7.5,11.5,40.5,41.5,41.0,28.0,15.0,36.5,10.5,1.0,11.1,6.5,1.5,"rgb(97,221,158)",34,158
2016-01-07,104.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,2.0,0.0,"rgb(135,239,120)",16,120
2016-01-08,102.66,3.0,2.2,2.5,5.5,2.5,5.0,1.5,4.5,0.5,10.5,1.5,0.5,3.3,11.5,4.2,"rgb(125,236,130)",19,130
2016-01-09,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(137,240,118)",15,118
2016-01-10,101.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(136,229,119)",26,119
2016-01-11,115.0,8.5,29.1,5.5,0.0,49.0,56.0,55.0,8.5,17.5,11.5,4.0,0.0,2.0,6.5,0.0,"rgb(97,220,158)",35,158
2016-01-12,106.14,8.0,1.4,0.0,0.0,3.5,5.0,4.5,1.0,0.0,0.0,0.0,1.0,1.4,6.5,0.0,"rgb(128,233,127)",22,127
2016-01-13,104.0,8.0,0.0,1.5,4.5,5.0,1.5,0.0,1.0,0.5,1.5,0.1,4.0,1.5,2.5,5.0,"rgb(129,240,126)",15,126
2016-01-14,99.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,"rgb(132,236,123)",19,123
2016-01-15,99.22,2.5,7.7,3.0,17.5,3.0,3.0,3.5,8.0,3.5,6.0,3.0,0.0,1.6,2.5,11.0,"rgb(131,230,124)",25,124
2016-01-16,99.18,0.5,0.7,0.0,0.0,0.0,1.5,1.0,1.5,0.5,1.5,1.1,0.0,0.6,6.0,3.2,"rgb(133,225,122)",30,122
