DateTime,平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color,x,y
2013-01-01,68.76833333333333,4.6000000000000005,3.8,8.700000000000001,7.8,0.0,4.6000000000000005,1.9,0.4,0.4,3.1,7.3,13.5,4.8,2.5,7.0,"rgb(25,185,230)",70,230
2013-01-02,67.68,6.6000000000000005,7.899999999999999,11.5,9.7,13.4,13.8,10.8,0.5,0.5,0.0,9.5,12.3,5.7,5.8,7.1000000000000005,"rgb(23,178,232)",77,232
2013-01-03,64.59333333333333,11.0,9.7,11.4,8.6,15.4,22.8,11.1,0.5,0.4,1.7,9.5,29.5,5.3,8.4,10.8,"rgb(15,159,240)",96,240
2013-01-04,61.31166666666667,6.6000000000000005,7.1000000000000005,9.1,7.3,12.6,15.7,6.8,0.5,0.7000000000000001,2.8000000000000003,8.4,24.3,6.1000000000000005,6.6000000000000005,10.4,"rgb(76,186,179)",69,179
2013-01-05,57.41666666666666,5.2,9.7,12.7,7.8,11.9,12.6,7.2,0.6,0.7000000000000001,0.0,9.9,16.8,9.4,6.2,11.2,"rgb(55,176,200)",79,200
2013-01-06,62.71,4.6,9.2,10.1,6.9,10.5,9.0,6.9,0.7,1.1,2.5,9.1,12.1,6.0,8.0,10.8,"rgb(53,184,202)",71,202
2013-01-07,28.8,5.5,7.5,11.4,7.9,9.5,8.5,5.6,0.7,0.8,2.0,7.3,10.7,5.2,0.0,8.3,"rgb(83,121,172)",134,172
2013-01-08,63.278,4.9,6.8,10.6,9.4,12.4,13.0,6.2,0.4,0.4,1.8,7.0,17.0,8.0,6.1,10.4,"rgb(81,160,174)",95,174
2013-01-09,54.59000000000001,5.7,11.1,12.4,9.1,12.7,15.4,9.2,0.4,0.7,4.6,10.0,20.1,6.8,6.6,10.4,"rgb(80,162,175)",93,175
2013-01-10,53.14833333333333,9.3,7.6,10.5,8.0,13.1,20.3,8.799999999999997,0.4,0.6,4.9,8.4,24.5,8.5,7.3,8.299999999999999,"rgb(72,181,183)",74,183
2013-01-11,54.092,6.3,6.8,9.3,6.1,12.0,17.4,7.0,0.4,0.6,2.2,8.4,22.0,4.6,5.1,7.8,"rgb(24,157,231)",98,231
2013-01-12,60.135,9.1,8.7,12.7,8.4,12.4,14.9,10.4,0.6,0.7,2.6,9.7,12.5,7.8,5.5,7.6,"rgb(83,162,172)",93,172
2013-01-13,52.764,8.8,12.4,16.9,17.3,10.5,8.0,7.8,0.5,0.4,5.1,14.9,15.4,19.5,4.3,10.9,"rgb(94,155,161)",100,161
2013-01-15,59.418000000000006,11.5,7.2,6.8,8.0,7.4,5.0,3.6,0.7,1.7,2.0,6.9,14.8,7.5,5.0,7.8,"rgb(26,174,229)",81,229
2013-01-16,48.24500000000001,15.1,7.5,8.1,7.1,11.4,9.8,7.0,0.7,0.9,1.6,8.3,7.7,10.7,4.9,7.5,"rgb(34,164,221)",91,221
2013-01-17,69.02199999999999,7.7,14.7,17.1,11.0,13.8,20.1,11.7,0.4,1.5,2.0,15.7,21.6,6.4,9.4,15.0,"rgb(3,165,252)",90,252
2013-01-18,62.431999999999995,4.6,9.2,9.8,7.7,13.0,18.6,10.2,0.6,2.3,0.0,7.5,23.5,7.2,6.0,8.3,"rgb(0,168,255)",87,255
2013-01-19,59.424,11.5,5.5,5.9,6.2,8.3,4.7,3.4,0.0,0.8,1.5,6.7,16.7,9.3,6.0,9.6,"rgb(26,170,229)",85,229
2013-01-20,56.846,10.7,5.9,7.5,5.7,6.5,6.0,5.0,0.5,0.8,2.9,7.9,15.6,9.3,4.0,6.3,"rgb(45,161,210)",94,210
2013-01-22,55.288000000000004,7.7,7.9,7.4,6.3,11.3,5.3,6.8,0.7,1.1,2.6,9.2,10.9,12.5,5.4,6.0,"rgb(52,160,203)",95,203
2013-01-23,51.972,5.7,7.9,9.4,6.5,9.4,9.5,7.0,0.8,2.0,1.9,8.4,14.3,7.9,5.8,11.6,"rgb(48,168,207)",87,207
2013-01-24,50.476000000000006,6.8,7.0,7.1,6.1,10.0,7.0,6.3,0.7,1.9,1.8,7.0,11.7,3.7,4.9,7.6,"rgb(52,164,203)",91,203
2013-01-25,48.72,9.6,8.6,11.4,8.0,13.6,18.4,8.7,0.5,1.6,2.0,8.0,20.6,8.4,6.1,10.9,"rgb(26,154,229)",101,229
2013-01-26,50.858000000000004,7.1,6.6,9.7,8.4,9.4,10.6,0.0,0.6,1.1,2.1,7.6,11.5,8.6,3.5,6.9,"rgb(42,171,213)",84,213
2013-01-27,50.008,5.5,9.4,10.1,6.9,11.5,19.6,10.2,0.5,3.7,3.6,9.1,22.8,4.7,6.7,8.5,"rgb(15,154,240)",101,240
2013-01-29,53.44600000000001,8.8,6.5,8.3,7.5,5.3,5.4,4.9,0.6,0.7,4.0,7.0,10.4,5.3,4.5,7.4,"rgb(31,167,224)",88,224
