DateTime,平均價,新北市_氣壓,臺中市_氣壓,臺南市_氣壓,高雄市_氣壓,桃園市_氣壓,新竹縣_氣壓,苗栗縣_氣壓,南投縣_氣壓,彰化縣_氣壓,雲林縣_氣壓,嘉義市_氣壓,屏東縣_氣壓,宜蘭縣_氣壓,花蓮縣_氣壓,臺東縣_氣壓,color,x,y
2015-01-01,37.8125,993.4,1012.8,1021.1,1021.9,1020.1,1009.3,1016.1,999.9,1019.1,893.3999999999999,1019.5,1020.6,1027.9,1009.0,1024.5,"rgb(205,183,50)",72,50
2015-01-02,33.371428571428574,992.1,1013.5,1022.2,1022.9,1018.5,1008.3,1015.9,1000.7,1019.8,893.6999999999998,1020.4,1021.0,1026.9,1009.1,1024.8,"rgb(206,180,49)",75,49
2015-01-03,36.7,988.1,1011.4,1020.0,1020.8,1014.6,1005.4,1013.2,998.7,1017.5,892.5,1018.1,1018.5,1022.5,1005.5,1021.6,"rgb(219,173,36)",82,36
2015-01-04,38.87777777777777,983.7,1007.5,1015.7,1016.4,1010.6,1001.7,1009.4,995.1,1013.6,889.8999999999999,1014.1,1014.4,1017.3,1001.1,1017.0,"rgb(233,154,22)",101,22
2015-01-05,35.0,981.9,1005.2,1013.2,1014.3,1008.4,999.4,1007.1,992.8,1011.3,889.0,1011.7,1012.5,1015.1,999.1,1014.8,"rgb(237,134,18)",121,18
2015-01-06,36.01666666666667,982.1,1004.5,1012.6,1013.6,1008.5,999.2,1006.7,992.3,1010.9,888.8000000000002,1011.2,1011.7,1014.8,998.1,1013.8,"rgb(239,130,16)",125,16
2015-01-07,37.6125,987.5,1008.4,1016.5,1017.0,1014.8,1004.9,1012.0,995.9,1015.0,890.8999999999999,1015.2,1014.9,1020.9,1002.7,1017.7,"rgb(212,160,43)",95,43
2015-01-08,39.766666666666666,992.8,1013.0,1021.4,1021.9,1019.8,1009.4,1016.4,1000.2,1019.3,893.3000000000002,1019.9,1019.9,1027.1,1008.4,1023.8,"rgb(205,183,50)",72,50
2015-01-09,37.46666666666667,991.3,1013.0,1021.5,1022.3,1017.9,1008.1,1015.6,1000.3,1019.3,893.6,1019.8,1020.6,1025.7,1008.2,1023.8,"rgb(207,178,48)",77,48
2015-01-10,35.98571428571429,990.4,1012.2,1020.9,1021.7,1016.9,1006.8,1014.4,999.6,1018.6,893.3000000000002,1019.2,1019.6,1024.7,1007.1,1022.7,"rgb(210,176,45)",79,45
2015-01-11,32.475,990.3,1011.0,1019.4,1020.4,1016.1,1005.7,1013.2,998.4,1017.2,893.1000000000001,1017.7,1018.3,1024.6,1006.9,1022.1,"rgb(211,173,44)",82,44
2015-01-13,42.86666666666667,984.5,1007.3,1015.7,1016.5,1009.9,1001.1,1009.0,994.8,1013.5,889.6,1014.1,1014.7,1018.8,1003.5,1019.2,"rgb(223,143,32)",112,32
2015-01-14,36.9625,986.3,1008.8,1016.5,1016.9,1013.8,1004.4,1011.6,996.2,1015.0,890.3999999999999,1015.3,1014.4,1018.5,1001.3,1016.6,"rgb(216,150,39)",105,39
2015-01-15,34.7,988.9,1010.1,1018.8,1019.5,1015.8,1005.7,1013.1,997.6,1016.5,892.1000000000001,1017.1,1017.3,1023.0,1005.3,1020.6,"rgb(210,174,45)",81,45
2015-01-16,41.27500000000001,988.4,1011.1,1019.5,1020.2,1015.5,1006.0,1013.6,998.5,1017.4,892.6000000000001,1017.9,1018.0,1022.2,1004.8,1020.4,"rgb(216,174,39)",81,39
2015-01-17,41.8875,991.9,1011.8,1020.4,1021.1,1018.4,1007.5,1014.9,999.1,1018.1,892.8000000000002,1018.7,1019.3,1026.2,1007.9,1023.1,"rgb(207,183,48)",72,48
2015-01-18,39.9375,989.2,1011.4,1019.9,1020.7,1016.1,1006.0,1013.7,998.6,1017.6,892.1000000000001,1018.1,1018.5,1023.3,1005.8,1021.2,"rgb(212,176,43)",79,43
2015-01-19,44.5,989.6,1009.3,1017.9,1019.0,1015.5,1004.5,1012.1,996.7,1015.6,890.7,1016.2,1016.5,1024.0,1005.8,1020.9,"rgb(209,184,46)",71,46
2015-01-20,39.03333333333333,986.4,1009.3,1017.6,1018.6,1012.4,1003.3,1011.1,996.8,1015.5,891.3000000000002,1016.0,1016.6,1020.6,1003.9,1019.5,"rgb(225,164,30)",91,30
2015-01-21,35.9,985.4,1008.7,1016.7,1017.3,1012.9,1003.7,1011.2,996.2,1015.0,890.8000000000002,1015.3,1015.3,1018.0,1000.9,1016.7,"rgb(229,153,26)",102,26
2015-01-22,29.16666666666667,987.7,1010.5,1018.4,1018.9,1015.2,1005.8,1013.1,997.8,1016.6,891.3000000000002,1017.0,1016.9,1021.3,1003.6,1019.3,"rgb(213,169,42)",86,42
2015-01-23,40.86,987.8,1010.6,1019.0,1019.9,1014.4,1004.9,1012.6,997.9,1016.5,891.6,1017.2,1018.3,1022.4,1005.2,1021.3,"rgb(218,174,37)",81,37
2015-01-24,39.525,987.2,1011.0,1019.3,1020.3,1014.0,1005.0,1012.7,998.4,1017.0,892.4,1017.6,1018.7,1021.5,1005.9,1022.1,"rgb(218,172,37)",83,37
2015-01-25,52.53333333333333,986.1,1009.8,1017.9,1018.9,1013.1,1004.0,1011.8,997.3,1015.9,892.4,1016.4,1017.5,1019.8,1004.6,1020.6,"rgb(242,181,13)",74,13
