DateTime,平均價,新北市_風速,臺中市_風速,臺南市_風速,高雄市_風速,桃園市_風速,新竹縣_風速,苗栗縣_風速,南投縣_風速,彰化縣_風速,雲林縣_風速,嘉義市_風速,屏東縣_風速,宜蘭縣_風速,花蓮縣_風速,臺東縣_風速,color,x,y
2012-01-01,22.33333333333333,1.3999999999999997,2.2,3.7000000000000006,2.0,2.9,5.400000000000001,2.7999999999999994,0.20000000000000004,0.5,0.6999999999999998,2.2,5.599999999999999,1.3,0.6,1.6000000000000003,"rgb(78,251,177)",4,177
2012-01-03,21.53333333333333,2.1,1.3,2.6,2.0,3.2999999999999994,3.0,1.8,0.20000000000000004,0.5,0.8000000000000002,1.3999999999999997,2.7999999999999994,2.1,0.6,1.6000000000000003,"rgb(70,249,185)",6,185
2012-01-04,22.1,1.6000000000000003,2.7999999999999994,5.599999999999999,2.6,4.1,6.2,3.9,0.10000000000000002,0.5,1.0,3.9,6.599999999999999,1.9,1.3999999999999997,2.5,"rgb(87,255,168)",0,168
2012-01-05,22.23333333333333,1.2,1.5,3.1,1.8,3.1,3.6,2.1,0.20000000000000004,0.3,0.8000000000000002,2.3,6.099999999999999,1.9,0.4000000000000001,1.5,"rgb(92,231,163)",24,163
2012-01-06,22.1,0.6999999999999998,1.3,4.2,2.4,2.3,2.2,1.3999999999999997,0.20000000000000004,0.3,1.2,2.6,2.5,0.6999999999999998,0.4000000000000001,1.3,"rgb(98,179,157)",76,157
2012-01-07,22.23333333333333,2.2,1.9,3.7000000000000006,1.6000000000000003,4.4,6.8,2.7000000000000006,0.20000000000000004,0.4000000000000001,1.2,2.5,6.099999999999999,1.1,0.9,2.1,"rgb(90,244,165)",11,165
2012-01-08,22.2,0.5,2.1,4.1,2.4,3.7000000000000006,4.0,2.0,0.3,0.5,1.3,3.0,2.4,1.1,0.6999999999999998,2.1,"rgb(82,239,173)",16,173
2012-01-10,22.2,2.5,2.2,3.5,1.6000000000000003,3.8,4.6,2.5,0.3,0.5,0.9,2.5,5.7,1.0,0.9,2.2,"rgb(73,253,182)",2,182
2012-01-11,22.03333333333333,1.9,2.6,4.9,1.9,3.9,6.8,3.2000000000000006,0.20000000000000004,0.4000000000000001,0.5,3.2999999999999994,8.5,1.5,1.0,2.4,"rgb(82,254,173)",1,173
2012-01-12,22.1,2.5,1.2,2.7000000000000006,1.3,3.0,2.7000000000000006,1.1,0.20000000000000004,0.4000000000000001,0.5,1.6000000000000003,7.3,0.8000000000000002,0.5,1.5,"rgb(88,244,167)",11,167
2012-01-13,22.23333333333333,1.2,0.8000000000000002,3.2000000000000006,1.7,1.8,1.3999999999999997,0.9,0.20000000000000004,0.4000000000000001,0.6,1.9,2.7999999999999994,1.7,0.3,1.3,"rgb(57,252,198)",3,198
2012-01-14,22.33333333333333,0.4000000000000001,0.9,2.1,1.2,1.5,1.0,1.0,0.3,0.4000000000000001,0.5,1.0,2.9,1.6000000000000003,0.3,0.8000000000000002,"rgb(41,198,214)",57,214
2012-01-15,22.366666666666664,1.0,1.2,2.4,1.2,2.7000000000000006,1.3999999999999997,1.3,0.3,0.4000000000000001,1.1,1.6000000000000003,2.5,1.0,0.8000000000000002,1.8,"rgb(60,184,195)",71,195
2012-01-17,22.2,1.6000000000000003,1.2,3.8,2.1,2.7999999999999994,1.7,1.3,0.20000000000000004,0.5,1.2,2.0,5.400000000000001,1.5,0.5,2.2,"rgb(54,209,201)",46,201
2012-01-18,22.1,0.8000000000000002,0.8000000000000002,2.0,1.2,0.6,1.2,1.0,0.3,0.4000000000000001,0.9,1.5,2.7000000000000006,1.7,0.3,1.3,"rgb(44,201,211)",54,211
2012-01-19,22.1,1.3,1.2,3.4,2.0,1.8,2.1,1.6000000000000003,0.3,0.5,0.8000000000000002,2.1,1.7,2.3,0.6999999999999998,2.1,"rgb(49,204,206)",51,206
2012-01-20,25.9,2.4,1.2,2.7000000000000006,2.0,3.2999999999999994,2.9,2.2,0.3,0.4000000000000001,1.0,1.8,3.4,1.6000000000000003,0.8000000000000002,1.9,"rgb(57,213,198)",42,198
