DateTime,平均價,新北市_氣壓,臺中市_氣壓,臺南市_氣壓,高雄市_氣壓,桃園市_氣壓,新竹縣_氣壓,苗栗縣_氣壓,南投縣_氣壓,彰化縣_氣壓,雲林縣_氣壓,嘉義市_氣壓,屏東縣_氣壓,宜蘭縣_氣壓,花蓮縣_氣壓,臺東縣_氣壓,color,x,y
2016-07-22,12.481666666666667,976.7000000000003,1000.5,1008.7999999999997,1009.7999999999997,1001.5,994.3999999999997,998.7999999999997,988.2000000000003,1007.7000000000003,888.6000000000003,1007.0,1008.1000000000003,1008.8999999999997,992.7999999999997,1009.1000000000003,"rgb(70,22,185)",233,185
2016-07-23,11.133333333333333,975.8999999999997,999.5,1007.7999999999997,1008.7999999999997,1000.7000000000003,993.5,997.7999999999997,987.2000000000003,1006.7000000000003,887.7000000000003,1005.8999999999997,1007.1000000000003,1008.2000000000003,992.0,1008.2999999999997,"rgb(79,20,176)",235,176
2016-07-24,12.463636363636367,976.3,999.5,1007.6000000000003,1008.6000000000003,1001.0,993.8,998.1000000000003,987.0,1006.3999999999997,887.6000000000003,1005.8,1007.0,1008.7,992.2,1008.5,"rgb(76,21,179)",234,179
2016-07-25,9.15,976.1,999.5,1007.6,1008.6,1000.9,993.7,998.1,987.0,1006.6,887.5,1006.0,1007.2,1008.6,992.4,1008.6,"rgb(75,25,180)",230,180
2016-07-26,12.701666666666668,975.5,999.2999999999997,1007.6000000000003,1008.5,1000.5,993.2999999999997,997.7000000000003,986.7999999999997,1006.3999999999997,887.5,1005.7999999999997,1006.7999999999997,1007.7000000000003,991.6000000000003,1007.8999999999997,"rgb(75,36,180)",219,180
2016-07-27,11.980769230769226,975.6000000000003,999.7000000000003,1008.1000000000003,1009.1000000000003,1000.3999999999997,993.2999999999997,997.7000000000003,987.2999999999997,1006.7000000000003,888.1000000000003,1006.2999999999997,1007.0,1007.7000000000003,991.5,1007.3999999999997,"rgb(65,16,190)",239,190
2016-07-28,12.263846153846155,975.2000000000003,999.1000000000003,1007.7000000000003,1008.7000000000003,999.8999999999997,992.7999999999997,997.1000000000003,986.6000000000003,1006.0,887.5,1005.7000000000003,1006.6000000000003,1007.3999999999997,991.2999999999997,1007.3999999999997,"rgb(74,17,181)",238,181
2016-07-29,11.725,974.8999999999997,998.2999999999997,1006.5,1007.6000000000003,999.6000000000003,992.3999999999997,996.7000000000003,985.7000000000003,1004.8999999999997,886.6000000000003,1004.6000000000003,1005.8999999999997,1007.2000000000003,991.1000000000003,1007.1000000000003,"rgb(67,18,188)",237,188
2016-07-30,11.990833333333333,974.2999999999997,996.8999999999997,1005.3999999999997,1006.2999999999997,998.5,991.0,995.2000000000003,984.3999999999997,1003.7999999999997,885.3999999999997,1003.5,1004.6000000000003,1006.7999999999997,990.3999999999997,1006.2999999999997,"rgb(103,32,152)",223,152
2016-07-31,11.70583333333333,972.7000000000003,993.7999999999997,1002.2000000000003,1003.2999999999997,996.2000000000003,988.0,992.2000000000003,981.2999999999997,1001.2000000000003,882.8999999999997,1000.2999999999997,1001.5,1005.2999999999997,988.7000000000003,1004.1000000000003,"rgb(79,66,176)",189,176
2016-08-01,9.6,971.1,992.1,1000.5,1001.5,993.6,986.5,990.5,979.6,999.8,881.2,998.7,1000.3,1003.6,988.8,1003.7,"rgb(94,71,161)",184,161
2016-08-02,12.802307692307695,973.5,997.0,1004.8999999999997,1005.8999999999997,998.5,991.2999999999997,995.5,984.3999999999997,1004.7000000000003,885.2000000000003,1003.2000000000003,1004.7999999999997,1005.6000000000003,989.7999999999997,1006.1000000000003,"rgb(109,111,146)",144,146
2016-08-03,11.990769230769232,976.0,999.2999999999997,1007.5,1008.6000000000003,1000.8999999999997,993.7000000000003,998.0,986.7000000000003,1007.6000000000003,887.5,1005.7999999999997,1006.8999999999997,1008.2000000000003,991.7999999999997,1007.8999999999997,"rgb(81,22,174)",233,174
2016-08-04,12.283333333333333,976.0,999.7000000000003,1008.0,1008.8999999999997,1001.0,993.8999999999997,998.2999999999997,987.1000000000003,1007.8999999999997,887.7999999999997,1006.1000000000003,1007.1000000000003,1008.0,991.8999999999997,1008.0,"rgb(78,22,177)",233,177
2016-08-05,12.245454545454544,974.2,998.1000000000003,1006.3999999999997,1007.2,999.3999999999997,992.2,996.5,985.5,1005.7,886.3,1004.6000000000003,1005.1000000000003,1006.1000000000003,989.8,1005.7,"rgb(87,12,168)",243,168
2016-08-06,11.907692307692306,971.0,993.7999999999997,1002.2999999999997,1003.2999999999997,995.8999999999997,988.3999999999997,992.5,981.3999999999997,1001.1000000000003,882.6000000000003,1000.3999999999997,1001.5,1002.7000000000003,986.5,1002.2000000000003,"rgb(77,68,178)",187,178
2016-08-07,12.48,969.3,992.3,1000.8,1001.7,994.1,986.6,990.9,979.7,999.8,881.3,998.8,1000.1,1001.2,985.1,1000.7,"rgb(128,6,127)",249,127
2016-08-08,8.85,969.4,992.6,1000.9,1001.9,994.6,987.2,991.5,980.1,1000.3,881.5,999.0,1000.2,1000.8,984.9,1000.9,"rgb(126,56,129)",199,129
2016-08-09,12.312307692307694,968.7000000000003,991.7999999999997,1000.2999999999997,1001.2999999999997,993.6000000000003,986.2999999999997,990.5,979.2999999999997,999.2999999999997,880.7999999999997,998.5,999.7000000000003,1000.7000000000003,984.7000000000003,1000.6000000000003,"rgb(117,19,138)",236,138
2016-08-10,12.11846153846154,970.1000000000003,993.0,1001.3999999999997,1002.2000000000003,994.3999999999997,987.0,991.3999999999997,980.3999999999997,1000.2999999999997,881.7999999999997,999.3999999999997,1000.5,1002.3999999999997,985.8999999999997,1001.6000000000003,"rgb(78,68,177)",187,177
2016-08-11,12.42727272727273,969.3,992.6000000000003,1001.2,1002.2,994.1000000000003,986.8999999999997,991.0,979.8999999999997,1000.3999999999997,881.3,999.0,1000.6000000000003,1001.1000000000003,985.7,1001.7,"rgb(133,116,122)",139,122
2016-08-12,12.536153846153846,970.3999999999997,993.7000000000003,1002.2000000000003,1003.2999999999997,994.7000000000003,987.6000000000003,991.8999999999997,981.0,1002.0,881.7999999999997,1000.2999999999997,1001.7000000000003,1002.7000000000003,986.3999999999997,1002.2000000000003,"rgb(126,65,129)",190,129
2016-08-13,13.3425,969.8999999999997,992.8999999999997,1001.0,1002.0,994.5,987.2999999999997,991.7000000000003,980.2000000000003,1001.2999999999997,881.1000000000003,999.1000000000003,1000.7999999999997,1002.5,986.5,1002.5,"rgb(122,53,133)",202,133
2016-08-14,12.9625,969.2999999999997,992.1000000000003,1000.3999999999997,1001.2999999999997,993.6000000000003,986.3999999999997,990.7999999999997,979.5,1000.6000000000003,880.7000000000003,998.3999999999997,1000.7000000000003,1001.8999999999997,986.0,1002.1000000000003,"rgb(117,30,138)",225,138
2016-08-15,9.0,968.9,991.8,1000.1,1001.0,993.2,986.1,990.5,979.3,1000.2,880.5,998.1,1000.2,1001.1,985.6,1001.8,"rgb(118,43,137)",212,137
2016-08-16,11.22846153846154,968.7000000000003,992.2999999999997,1000.7000000000003,1001.8999999999997,993.6000000000003,986.5,990.8999999999997,979.6000000000003,1000.5,880.7000000000003,998.5,1000.6000000000003,1000.7999999999997,984.8999999999997,1001.2999999999997,"rgb(127,59,128)",196,128
2016-08-17,12.754545454545452,969.6000000000003,992.8,1000.8999999999997,1002.0,994.3999999999997,987.2,991.6000000000003,980.1000000000003,1001.0,881.1000000000003,998.8999999999997,1000.7,1001.6000000000003,985.3999999999997,1001.3,"rgb(126,58,129)",197,129
2016-08-19,11.9,972.4,995.7,1004.0,1004.9,997.0,989.8,994.3,983.1,1004.0,884.1,1002.1,1003.3,1004.4,988.4,1004.2,"rgb(17,74,238)",181,238
2016-08-20,13.87083333333333,971.7000000000003,995.1000000000003,1003.3999999999997,1004.2999999999997,996.5,989.2999999999997,993.7999999999997,982.6000000000003,1003.6000000000003,883.5,1001.5,1002.6000000000003,1003.7999999999997,987.7000000000003,1003.5,"rgb(116,11,139)",244,139
2016-08-21,13.475,970.6000000000003,993.7999999999997,1002.1000000000003,1003.0,995.2000000000003,988.0,992.5,981.2000000000003,1002.2000000000003,882.3999999999997,1000.2000000000003,1001.3999999999997,1003.0,986.7000000000003,1002.5,"rgb(110,7,145)",248,145
2016-08-22,11.0,972.0,994.8,1003.2,1004.1,996.4,989.0,993.4,982.4,1003.4,883.6,1001.2,1002.6,1004.4,988.0,1003.8,"rgb(109,4,146)",251,146
2016-08-23,13.152500000000005,971.5,994.2000000000003,1002.7000000000003,1003.7000000000003,996.2000000000003,988.7000000000003,993.1000000000003,981.7999999999997,1002.7000000000003,883.1000000000003,1000.6000000000003,1002.1000000000003,1003.3999999999997,987.2999999999997,1003.2000000000003,"rgb(110,7,145)",248,145
2016-08-24,13.160833333333333,970.7999999999997,993.3999999999997,1002.0,1003.2000000000003,995.3999999999997,987.8999999999997,992.2000000000003,981.1000000000003,1001.8999999999997,882.5,1000.0,1001.5,1002.7000000000003,986.2999999999997,1002.2000000000003,"rgb(107,16,148)",239,148
2016-08-25,13.43,970.8,994.0,1002.3999999999997,1003.5,995.8,988.5,992.8,981.6000000000003,1002.6000000000003,882.8999999999997,1000.3999999999997,1001.8999999999997,1002.5,986.3999999999997,1002.3999999999997,"rgb(109,5,146)",250,146
2016-08-26,13.679230769230768,971.7000000000003,994.8999999999997,1003.2999999999997,1004.2000000000003,996.7000000000003,989.2999999999997,993.6000000000003,982.3999999999997,1003.3999999999997,883.6000000000003,1001.3999999999997,1002.6000000000003,1003.3999999999997,987.2999999999997,1003.2999999999997,"rgb(117,12,138)",243,138
2016-08-27,12.9,973.3999999999997,995.8999999999997,1004.3999999999997,1005.3999999999997,998.2000000000003,990.7999999999997,994.8999999999997,983.3999999999997,1004.3999999999997,884.5,1002.3999999999997,1003.7999999999997,1005.2000000000003,988.8999999999997,1004.7999999999997,"rgb(41,51,214)",204,214
2016-08-28,14.420000000000002,973.6,995.5,1003.7,1004.7,998.5,990.8,994.9,982.9,1003.8,883.8999999999999,1001.9,1003.2,1005.8,988.9,1004.5,"rgb(46,52,209)",203,209
2016-08-29,10.8,974.7,996.1,1004.5,1005.4,999.3,991.3,995.5,983.4,1004.5,884.1,1002.6,1004.0,1007.1,990.7,1006.5,"rgb(106,27,149)",228,149
2016-08-30,13.369230769230768,974.0,997.2000000000003,1005.5,1006.3999999999997,998.7999999999997,991.3999999999997,995.8999999999997,984.6000000000003,1005.3999999999997,884.6000000000003,1003.6000000000003,1004.5,1006.6000000000003,990.6000000000003,1006.5,"rgb(105,12,150)",243,150
2016-08-31,12.773846153846154,972.5,996.2000000000003,1004.7000000000003,1005.5,997.5,990.2999999999997,994.7999999999997,983.7000000000003,1004.6000000000003,884.0,1002.6000000000003,1003.7000000000003,1005.0,988.7999999999997,1004.7000000000003,"rgb(106,9,149)",246,149
2016-09-01,14.72090909090909,971.2,995.2,1003.8,1004.8999999999997,996.0,988.7,993.1000000000003,982.8,1003.3999999999997,883.5,1001.6000000000003,1003.1000000000003,1003.6000000000003,987.5,1003.5,"rgb(110,6,145)",249,145
2016-09-02,14.444166666666668,970.3999999999997,994.2000000000003,1003.0,1004.2000000000003,995.2000000000003,988.0,992.2999999999997,981.7999999999997,1002.2999999999997,882.7000000000003,1000.8999999999997,1002.3999999999997,1002.5,986.2000000000003,1002.2999999999997,"rgb(135,69,120)",186,120
2016-09-03,13.78,971.7,994.9,1003.1,1004.1,996.7,989.3,993.6,982.3,1003.0,883.0,1001.2,1002.6,1003.8,987.6,1003.4,"rgb(139,123,116)",132,116
2016-09-04,12.79090909090909,973.1000000000003,995.6000000000003,1004.2,1005.0,997.3999999999997,989.8,994.3,983.2,1004.0,884.0,1002.1000000000003,1003.3,1005.6000000000003,989.0,1004.7,"rgb(145,3,110)",252,110
2016-09-05,8.085,974.0,996.3,1004.9,1006.1,998.2,990.5,994.9,983.9,1004.7,884.7,1002.9,1004.7,1006.2,989.7,1005.5,"rgb(112,41,143)",214,143
2016-09-06,13.199166666666667,974.7000000000003,998.5,1007.2000000000003,1008.2999999999997,999.7999999999997,992.3999999999997,996.7999999999997,985.8999999999997,1006.6000000000003,886.0,1005.1000000000003,1006.8999999999997,1006.7000000000003,990.6000000000003,1006.6000000000003,"rgb(138,71,117)",184,117
2016-09-09,14.546153846153846,976.1000000000003,999.7000000000003,1007.8999999999997,1009.0,1001.1000000000003,993.7000000000003,998.0,987.2000000000003,1008.0,887.2999999999997,1005.7999999999997,1007.2999999999997,1008.3999999999997,991.8999999999997,1007.7999999999997,"rgb(18,68,237)",187,237
2016-09-10,13.850769230769231,975.7000000000003,999.2000000000003,1007.2999999999997,1008.2999999999997,1000.6000000000003,993.2999999999997,997.7000000000003,986.7000000000003,1007.3999999999997,886.7999999999997,1005.3999999999997,1006.7999999999997,1007.8999999999997,991.7000000000003,1007.7000000000003,"rgb(17,76,238)",179,238
2016-09-11,14.466666666666665,976.1,999.4,1007.5,1008.5,1001.1,993.7,998.3,987.0,1008.0,887.3000000000002,1005.6,1006.8,1008.2,991.8,1008.0,"rgb(43,64,212)",191,212
2016-09-12,9.5,978.3,1000.6,1008.7,1009.5,1003.6,995.9,1000.1,988.0,1009.4,888.1,1006.8,1008.0,1010.1,993.5,1009.4,"rgb(45,54,210)",201,210
2016-09-13,22.134615384615387,977.2000000000003,997.7000000000003,1005.8999999999997,1006.3999999999997,1001.1000000000003,992.2999999999997,996.7999999999997,985.1000000000003,1006.3999999999997,885.5,1004.0,1004.7000000000003,1009.7000000000003,992.3999999999997,1006.6000000000003,"rgb(36,92,219)",163,219
2016-09-14,15.533333333333333,971.2999999999997,987.0,993.7000000000003,993.5,992.2999999999997,982.7999999999997,986.0,974.2999999999997,994.8999999999997,875.7000000000003,992.7000000000003,990.8999999999997,1004.2000000000003,987.1000000000003,1001.2999999999997,"rgb(114,68,141)",187,141
2016-09-15,18.477777777777774,972.7,995.5,1003.8,1005.0,996.9,989.7,994.2,983.1,1003.7,883.3999999999999,1001.6,1004.0,1005.1,990.6,1006.3,"rgb(131,66,124)",189,124
2016-09-16,13.9,972.8,995.5,1003.4,1003.9,997.4,990.1,994.6,983.1,1004.1,883.6,1001.6,1002.0,1005.2,988.1,1003.2,"rgb(107,7,148)",248,148
2016-09-17,12.0,968.1,994.1,1003.1,1004.0,995.0,988.1,993.0,981.7,1002.7,882.4,1000.9,1001.6,999.3,982.1,997.6,"rgb(14,72,241)",183,241
2016-09-18,18.01,973.1,996.7,1004.7,1005.3,998.8,991.6,996.6,984.1,1005.2,884.3,1002.9,1003.8,1004.3,988.0,1004.2,"rgb(33,59,222)",196,222
2016-09-19,12.1,976.0,997.8,1006.1,1007.1,1001.2,993.3,998.1,985.2,1006.4,885.3,1004.1,1005.5,1008.1,991.7,1007.6,"rgb(84,87,171)",168,171
2016-09-20,17.533,980.2,1001.2,1009.3,1010.3,1005.1,996.5,1001.5,988.5,1009.8,888.1000000000001,1007.5,1008.4,1012.9,995.8,1011.5,"rgb(37,115,218)",140,218
2016-09-21,16.90833333333333,982.0,1003.5,1011.8999999999997,1012.7999999999997,1006.5,998.2999999999997,1003.5,991.0,1012.3999999999997,890.6000000000003,1010.0,1011.0,1015.0,998.2000000000003,1013.8999999999997,"rgb(43,127,212)",128,212
2016-09-22,16.224999999999998,980.8999999999997,1002.7999999999997,1011.2999999999997,1012.2999999999997,1005.3999999999997,997.5,1002.6000000000003,990.2999999999997,1011.7000000000003,890.1000000000003,1009.2000000000003,1010.6000000000003,1013.7999999999997,996.6000000000003,1012.5,"rgb(29,103,226)",152,226
2016-09-23,16.61,979.5,1001.2,1009.6,1010.6,1003.8,995.8,1000.9,988.7,1010.0,888.7,1007.5,1009.1,1012.4,995.5,1011.2,"rgb(77,72,178)",183,178
2016-09-24,17.68,977.9,999.6,1008.0,1009.0,1002.2,994.3,999.3,987.2,1008.4,887.2,1005.9,1007.5,1010.8,993.8,1009.6,"rgb(57,107,198)",148,198
2016-09-25,18.2475,976.7999999999997,998.2000000000003,1006.7000000000003,1007.7000000000003,1001.2999999999997,993.0,997.8999999999997,985.7999999999997,1007.0,886.1000000000003,1004.6000000000003,1006.0,1009.3999999999997,992.2000000000003,1007.7000000000003,"rgb(56,98,199)",157,199
2016-09-26,17.5,973.2,993.9,1002.1,1002.8,998.2,989.8,994.0,981.6,1002.5,882.2,1000.1,1001.0,1005.3,986.4,1001.4,"rgb(34,52,221)",203,221
2016-09-27,18.994,955.9,972.2,986.6,990.0,979.3,968.8,972.9,960.3,981.2,863.3999999999999,980.9,989.2,987.7,964.9,981.6,"rgb(13,74,242)",181,242
2016-09-28,19.56,966.0,988.7,998.2,1000.0,989.8,982.6,987.3,976.6,996.5,877.5,995.5,999.7,998.3,983.7,1000.0,"rgb(138,79,117)",176,117
2016-09-29,23.726666666666667,973.7000000000003,996.8999999999997,1005.2999999999997,1006.2999999999997,998.7999999999997,991.3999999999997,996.6000000000003,984.6000000000003,1005.3999999999997,885.0,1002.8999999999997,1005.2999999999997,1006.0,991.0,1007.2999999999997,"rgb(120,67,135)",188,135
2016-10-05,22.31,977.0,998.1,1006.5,1007.6,1001.3,992.6,999.5,985.8,1005.8,886.0,1004.3,1006.0,1009.8,992.6,1008.0,"rgb(63,96,192)",159,192
2016-10-06,21.833636363636366,976.8,997.6000000000003,1006.0,1007.0,999.7,991.8,998.6000000000003,985.2,1004.1000000000003,885.3,1003.8,1005.5,1009.8999999999997,993.8,1008.8999999999997,"rgb(95,74,160)",181,160
2016-10-07,23.1925,975.7999999999997,997.8999999999997,1006.0,1007.1000000000003,999.3999999999997,992.1000000000003,998.7999999999997,985.3999999999997,1004.2999999999997,885.5,1003.8999999999997,1005.7000000000003,1009.1000000000003,992.8999999999997,1008.2999999999997,"rgb(97,71,158)",184,158
2016-10-08,23.863000000000003,975.4,998.9,1006.9,1007.6,1000.7,993.3,1000.1,986.3,1005.4,886.0,1004.9,1006.4,1007.8,992.3,1008.4,"rgb(105,72,150)",183,150
2016-10-09,23.897,977.5,998.7,1006.5,1006.9,1003.6,995.0,1001.4,985.9,1005.5,885.3999999999999,1004.6,1005.9,1009.9,992.6,1008.3,"rgb(101,71,154)",184,154
2016-10-10,28.5,977.4,999.7,1007.8,1008.3,1003.6,995.4,1002.4,986.9,1006.7,886.4,1005.8,1007.0,1009.7,993.3,1009.4,"rgb(94,78,161)",177,161
2016-10-11,25.045384615384606,977.8999999999997,1000.7000000000003,1009.0,1009.7000000000003,1003.7999999999997,995.7999999999997,1003.0,988.0,1007.8999999999997,887.7000000000003,1006.7999999999997,1008.1000000000003,1010.2999999999997,993.8999999999997,1010.2000000000003,"rgb(67,100,188)",155,188
2016-10-12,25.3575,980.6000000000003,1002.2999999999997,1010.5,1011.3999999999997,1006.3999999999997,997.7999999999997,1005.0,989.5,1009.5,889.0,1008.3999999999997,1009.7999999999997,1012.8999999999997,995.7999999999997,1011.8999999999997,"rgb(21,64,234)",191,234
2016-10-13,27.56,981.1,1002.4,1010.7,1011.4,1006.4,997.4,1004.9,989.6,1009.5,889.0,1008.6,1009.7,1013.6,996.9,1012.0,"rgb(36,181,219)",74,219
2016-10-14,25.60833333333333,980.6000000000003,1001.2999999999997,1009.7000000000003,1010.3999999999997,1005.7000000000003,996.2999999999997,1003.7999999999997,988.6000000000003,1008.6000000000003,888.2999999999997,1007.6000000000003,1008.7999999999997,1013.2000000000003,995.7999999999997,1011.0,"rgb(47,114,208)",141,208
2016-10-15,27.35636363636364,979.1000000000003,1000.3,1008.7,1009.6000000000003,1003.3,994.5,1002.1000000000003,987.7,1007.3999999999997,887.8,1006.6000000000003,1008.0,1012.0,995.3,1010.5,"rgb(23,71,232)",184,232
2016-10-16,27.65454545454545,978.7,1000.0,1008.3999999999997,1009.3,1001.8,994.3999999999997,1001.8999999999997,987.2,1007.0,887.6000000000003,1006.1000000000003,1007.8999999999997,1011.6000000000003,995.8,1011.3,"rgb(54,111,201)",144,201
2016-10-17,26.95,978.7,999.6,1008.2,1009.2,1001.8,993.8,1001.3,986.8,1006.7,887.4,1005.9,1008.0,1011.7,995.6,1011.3,"rgb(18,94,237)",161,237
