DateTime,平均價,新北市_氣壓,臺中市_氣壓,臺南市_氣壓,高雄市_氣壓,桃園市_氣壓,新竹縣_氣壓,苗栗縣_氣壓,南投縣_氣壓,彰化縣_氣壓,雲林縣_氣壓,嘉義市_氣壓,屏東縣_氣壓,宜蘭縣_氣壓,花蓮縣_氣壓,臺東縣_氣壓,color,x,y
2018-07-07,17.709090909090904,972.3,995.3,1003.8,1005.0,996.2,989.1000000000003,996.2,983.3999999999997,1002.3,887.3,1001.7,1003.0,1004.2,989.1000000000003,1004.3,"rgb(117,147,138)",108,138
2018-07-08,17.614545454545453,973.8999999999997,996.7,1004.7,1005.5,998.0,990.8,998.0,984.7,1003.8,888.5,1002.8999999999997,1004.1000000000003,1006.2,991.3,1006.5,"rgb(113,125,142)",130,142
2018-07-09,16.8,975.1,996.7,1005.0,1006.2,998.1,990.9,998.1,984.8,1004.0,888.7,1003.1,1004.6,1007.6,991.8,1006.9,"rgb(98,116,157)",139,157
2018-07-10,18.655454545454546,969.6000000000003,993.2,1001.8,1002.7,994.8,987.6000000000003,994.7,981.3,1000.6000000000003,885.5,1000.0,1000.3,1000.8,984.7,999.8,"rgb(103,173,152)",82,152
2018-07-11,17.56833333333333,966.7000000000003,991.2999999999997,1000.6000000000003,1001.8999999999997,990.5,984.0,991.5,979.5,998.3999999999997,884.0,998.2999999999997,1000.0,998.8999999999997,984.1000000000003,998.3999999999997,"rgb(107,172,148)",83,148
2018-07-12,17.4325,974.2000000000003,996.2999999999997,1004.7000000000003,1005.5,997.6000000000003,990.5,997.7999999999997,984.2999999999997,1003.6000000000003,888.1000000000003,1002.7999999999997,1004.1000000000003,1006.3999999999997,992.2999999999997,1006.8999999999997,"rgb(103,131,152)",124,152
2018-07-13,17.6975,974.8999999999997,996.7999999999997,1005.1000000000003,1006.0,998.0,990.7999999999997,998.2000000000003,984.7999999999997,1004.1000000000003,888.7000000000003,1003.2999999999997,1004.7999999999997,1007.1000000000003,993.0,1007.7999999999997,"rgb(105,131,150)",124,150
2018-07-14,17.458,974.4,996.1,1004.8,1005.7,997.2,990.1,997.5,984.2,1003.3,888.2,1002.7,1004.2,1006.9,992.3,1007.2,"rgb(112,137,143)",118,143
2018-07-15,17.996000000000006,974.3,995.8,1004.3,1005.3,997.0,989.8,997.1,983.9,1002.9,887.8,1002.3,1003.6,1007.1,991.9,1006.7,"rgb(101,114,154)",141,154
2018-07-16,20.0,973.4,993.6,1002.1,1003.1,995.1,987.7,994.9,981.7,1000.7,886.0,1000.1,1001.2,1006.2,990.7,1004.5,"rgb(105,118,150)",137,150
2018-07-17,18.012727272727272,972.7,992.5,1001.1000000000003,1002.0,993.8,986.6000000000003,993.8,980.6000000000003,999.6000000000003,885.3999999999997,999.1000000000003,1000.3999999999997,1005.6000000000003,990.3,1004.6000000000003,"rgb(96,137,159)",118,159
