DateTime,平均價,新北市_降水量,臺中市_降水量,臺南市_降水量,高雄市_降水量,桃園市_降水量,新竹縣_降水量,苗栗縣_降水量,南投縣_降水量,彰化縣_降水量,雲林縣_降水量,嘉義市_降水量,屏東縣_降水量,宜蘭縣_降水量,花蓮縣_降水量,臺東縣_降水量,color,x,y
2016-01-01,23.508000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,"rgb(252,149,3)",106,3
2016-01-02,23.86,0.5,0.2,3.5,11.5,1.0,0.0,0.0,1.5,0.0,3.5,2.0,40.0,0.0,13.0,17.5,"rgb(233,140,22)",115,22
2016-01-03,24.4,12.5,27.800000000000004,96.5,20.5,12.0,19.0,13.5,54.5,23.0,64.5,52.60000000000001,33.0,8.700000000000001,34.5,55.5,"rgb(147,137,108)",118,108
2016-01-04,19.0,17.0,0.5,0.0,0.0,1.0,2.0,4.5,19.5,1.0,0.5,0.0,0.0,7.6,1.0,0.1,"rgb(221,118,34)",137,34
2016-01-05,26.39,2.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,"rgb(218,111,37)",144,37
2016-01-06,25.66,19.0,17.699999999999996,7.5,11.5,40.5,41.5,41.0,28.0,15.0,36.5,10.5,1.0,11.099999999999998,6.5,1.5,"rgb(179,157,76)",98,76
2016-01-07,23.699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,2.0,0.0,"rgb(235,149,20)",106,20
2016-01-08,23.609,3.0,2.2,2.5,5.5,2.5,5.0,1.5,4.5,0.5,10.5,1.5,0.5,3.3,11.5,4.200000000000001,"rgb(222,152,33)",103,33
2016-01-09,23.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(236,146,19)",109,19
2016-01-10,23.464444444444453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(227,130,28)",125,28
2016-01-11,22.0,8.5,29.1,5.5,0.0,49.0,56.0,55.0,8.5,17.5,11.5,4.0,0.0,2.0,6.5,0.0,"rgb(181,158,74)",97,74
2016-01-12,22.6,8.0,1.4,0.0,0.0,3.5,5.0,4.5,1.0,0.0,0.0,0.0,1.0,1.4,6.5,0.0,"rgb(223,150,32)",105,32
2016-01-13,22.13,8.0,0.0,1.5,4.5,5.0,1.5,0.0,1.0,0.5,1.5,0.1,4.0,1.5,2.5,5.0,"rgb(227,152,28)",103,28
2016-01-14,23.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,"rgb(231,150,24)",105,24
2016-01-15,23.239,2.5,7.700000000000001,3.0,17.5,3.0,3.0,3.5,8.0,3.5,6.0,3.0,0.0,1.6,2.5,11.0,"rgb(216,132,39)",123,39
2016-01-16,23.605000000000004,0.5,0.7000000000000001,0.0,0.0,0.0,1.5,1.0,1.5,0.5,1.5,1.1,0.0,0.5999999999999999,6.0,3.2,"rgb(217,125,38)",130,38
2016-01-17,23.986666666666665,12.5,32.6,5.5,78.5,44.0,63.0,42.0,30.5,25.0,28.5,8.0,4.0,2.5,10.0,9.7,"rgb(175,154,80)",101,80
2016-01-18,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10.0,0.0,"rgb(226,149,29)",106,29
2016-01-19,25.236,8.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1999999999999995,2.5,0.0,"rgb(235,156,20)",99,20
2016-01-20,24.25454545454545,4.5,0.1,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,"rgb(239,149,16)",106,16
2016-01-21,24.694,9.5,2.6000000000000005,0.0,0.0,18.0,16.0,11.0,0.5,3.5,0.0,0.2,0.5,0.7000000000000001,1.0,0.0,"rgb(207,141,48)",114,48
2016-01-22,25.171999999999997,28.5,5.799999999999999,3.0,0.0,45.0,30.0,26.0,5.0,2.5,2.0,1.5,0.0,14.099999999999998,2.5,0.29999999999999993,"rgb(193,151,62)",104,62
2016-01-23,25.291,53.5,14.5,1.5,4.5,27.5,37.5,18.5,21.0,13.0,18.5,6.5,3.5,25.0,14.5,10.2,"rgb(202,154,53)",101,53
