DateTime,平均價,新北市_風速,臺中市_風速,臺南市_風速,高雄市_風速,桃園市_風速,新竹縣_風速,苗栗縣_風速,南投縣_風速,彰化縣_風速,雲林縣_風速,嘉義市_風速,屏東縣_風速,宜蘭縣_風速,花蓮縣_風速,臺東縣_風速,color,x,y
2012-01-01,17.3125,1.4,2.2,3.7,2.0,2.8999999999999995,5.4,2.8000000000000003,0.2,0.5,0.7000000000000001,2.2,5.6000000000000005,1.3,0.6,1.6,"rgb(134,230,121)",25,121
2012-01-02,14.0,0.9,1.4,2.6,1.4,2.8,3.3,1.6,0.1,0.4,0.9,1.6,5.8,1.3,0.5,1.3,"rgb(130,228,125)",27,125
2012-01-03,17.05,2.1,1.3,2.6,2.0,3.3000000000000003,3.0,1.8000000000000005,0.2,0.5,0.7999999999999999,1.4,2.8000000000000003,2.1,0.6,1.6,"rgb(130,236,125)",19,125
2012-01-04,16.7625,1.6,2.8000000000000003,5.6000000000000005,2.6,4.1000000000000005,6.200000000000001,3.9,0.1,0.5,1.0,3.9,6.6000000000000005,1.9,1.4,2.5,"rgb(139,226,116)",29,116
2012-01-05,17.1125,1.2,1.5,3.1000000000000005,1.8000000000000005,3.1000000000000005,3.6000000000000005,2.1,0.2,0.3,0.7999999999999999,2.3000000000000003,6.1000000000000005,1.9,0.4,1.5,"rgb(130,215,125)",40,125
2012-01-06,17.5875,0.7000000000000001,1.3,4.2,2.4,2.3000000000000003,2.2,1.4,0.2,0.3,1.2,2.6,2.5,0.7000000000000001,0.4,1.3,"rgb(115,176,140)",79,140
2012-01-07,18.025,2.2,1.9,3.7,1.6,4.4,6.799999999999999,2.7,0.2,0.4,1.2,2.5,6.1000000000000005,1.1,0.9000000000000001,2.1,"rgb(131,225,124)",30,124
2012-01-08,17.862499999999994,0.5,2.1,4.1000000000000005,2.4,3.7,4.0,2.0,0.3,0.5,1.3,3.0,2.4,1.1,0.7000000000000001,2.1,"rgb(129,230,126)",25,126
2012-01-10,18.475,2.5,2.2,3.5,1.6,3.8,4.6000000000000005,2.5,0.3,0.5,0.9000000000000001,2.5,5.700000000000001,1.0,0.9000000000000001,2.2,"rgb(127,232,128)",23,128
2012-01-11,17.212500000000002,1.9,2.6,4.9,1.9,3.9,6.799999999999999,3.2,0.2,0.4,0.5,3.3000000000000003,8.5,1.5,1.0,2.4,"rgb(134,229,121)",26,121
2012-01-12,17.5,2.5,1.2,2.7,1.3,3.0,2.7,1.1,0.2,0.4,0.5,1.6,7.299999999999999,0.7999999999999999,0.5,1.5,"rgb(133,223,122)",32,122
2012-01-13,16.525,1.2,0.7999999999999999,3.2,1.6999999999999995,1.8000000000000005,1.4,0.9000000000000001,0.2,0.4,0.6,1.9,2.8000000000000003,1.6999999999999995,0.3,1.3,"rgb(123,242,132)",13,132
2012-01-14,17.1125,0.4,0.9000000000000001,2.1,1.2,1.5,1.0,1.0,0.3,0.4,0.5,1.0,2.8999999999999995,1.6,0.3,0.7999999999999999,"rgb(88,201,167)",54,167
2012-01-15,17.1125,1.0,1.2,2.4,1.2,2.7,1.4,1.3,0.3,0.4,1.1,1.6,2.5,1.0,0.7999999999999999,1.8000000000000005,"rgb(91,187,164)",68,164
2012-01-16,16.0,0.8,2.0,4.3,3.6,2.8,2.2,1.8,0.2,0.7,2.0,3.9,3.4,3.6,0.6,1.9,"rgb(113,182,142)",73,142
2012-01-17,17.1625,1.6,1.2,3.8,2.1,2.8000000000000003,1.6999999999999995,1.3,0.2,0.5,1.2,2.0,5.4,1.5,0.5,2.2,"rgb(91,204,164)",51,164
2012-01-18,16.1375,0.7999999999999999,0.7999999999999999,2.0,1.2,0.6,1.2,1.0,0.3,0.4,0.9000000000000001,1.5,2.7,1.6999999999999995,0.3,1.3,"rgb(88,204,167)",51,167
2012-01-19,16.1375,1.3,1.2,3.3999999999999995,2.0,1.8000000000000005,2.1,1.6,0.3,0.5,0.7999999999999999,2.1,1.6999999999999995,2.3000000000000003,0.7000000000000001,2.1,"rgb(87,204,168)",51,168
2012-01-20,15.4,2.4,1.2,2.7,2.0,3.3000000000000003,2.8999999999999995,2.2,0.3,0.4,1.0,1.8000000000000005,3.3999999999999995,1.6,0.7999999999999999,1.9,"rgb(95,206,160)",49,160
2012-01-21,16.025,1.9,1.4,2.8999999999999995,2.2,3.3999999999999995,2.4,1.6999999999999995,0.3,0.4,0.9000000000000001,1.8000000000000005,2.4,1.1,0.7999999999999999,1.9,"rgb(97,204,158)",51,158
2012-01-22,15.6375,1.4,2.5,4.7,2.4,4.6000000000000005,5.1000000000000005,3.2,0.1,0.3,0.9000000000000001,3.3000000000000003,4.7,1.6,1.0,1.9,"rgb(115,179,140)",76,140
2012-01-28,14.4125,0.3,1.2,3.3000000000000003,1.9,1.4,1.5,1.5,0.3,0.4,0.5,2.4,1.1,1.3,0.4,1.6,"rgb(92,207,163)",48,163
2012-01-29,16.025,0.4,2.4,4.2,2.4,3.3000000000000003,3.3000000000000003,2.3000000000000003,0.3,0.4,0.5,2.8000000000000003,2.5,1.9,0.7000000000000001,1.8000000000000005,"rgb(97,210,158)",45,158
2012-01-30,15.314285714285711,0.9000000000000001,2.7,4.7,2.7,3.6000000000000005,3.8,2.5,0.3,0.4,0.7999999999999999,3.5,2.8000000000000003,2.0,0.4,1.6,"rgb(129,235,126)",20,126
2012-01-31,15.325,0.7,2.4,4.6,2.7,3.1,3.5,2.0,0.2,0.4,0.9,3.6,2.4,1.4,0.5,2.0,"rgb(132,232,123)",23,123
2012-02-01,15.9125,1.9,0.9000000000000001,3.2,2.7,2.8000000000000003,2.4,1.3,0.2,0.4,0.7000000000000001,1.6999999999999995,1.6999999999999995,1.6,0.6,1.9,"rgb(129,239,126)",16,126
2012-02-02,15.3,2.8000000000000003,2.2,3.9,2.6,4.7,7.700000000000001,3.3000000000000003,0.3,0.4,1.1,2.8999999999999995,6.1000000000000005,3.3000000000000003,1.2,2.5,"rgb(137,226,118)",29,118
2012-02-03,15.037499999999998,1.4,1.6,3.6000000000000005,2.3000000000000003,2.8000000000000003,3.3000000000000003,1.8000000000000005,0.2,0.3,0.7000000000000001,2.6,5.5,1.6999999999999995,0.7000000000000001,1.6,"rgb(131,220,124)",35,124
2012-02-04,15.2375,0.9000000000000001,1.1,2.8000000000000003,1.9,1.8000000000000005,1.1,0.7999999999999999,0.3,0.4,0.6,2.3000000000000003,4.0,1.3,0.9000000000000001,1.9,"rgb(126,240,129)",15,129
2012-02-05,16.1375,1.1,0.9000000000000001,2.4,1.4,1.3,1.4,0.9000000000000001,0.4,0.5,0.6,1.9,1.6,1.3,0.7000000000000001,1.5,"rgb(89,206,166)",49,166
2012-02-06,17.85,0.7000000000000001,0.9,3.2,2.7,1.1,1.2,1.4,0.3,0.5,2.0,2.6,2.5,1.5,0.7999999999999999,2.8000000000000003,"rgb(58,190,197)",65,197
2012-02-08,15.0,2.1,2.1,4.8,2.6,4.0,6.2,3.0,0.2,0.2,0.7,3.0,7.7,1.1,1.3,1.4,"rgb(127,215,128)",40,128
