DateTime,平均價,新北市_降水量,臺中市_降水量,臺南市_降水量,高雄市_降水量,桃園市_降水量,新竹縣_降水量,苗栗縣_降水量,南投縣_降水量,彰化縣_降水量,雲林縣_降水量,嘉義市_降水量,屏東縣_降水量,宜蘭縣_降水量,花蓮縣_降水量,臺東縣_降水量,color,x,y
2012-01-01,18.324,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,"rgb(184,218,71)",37,71
2012-01-02,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.3,0.0,0.1,0.5,0.0,"rgb(182,219,73)",36,73
2012-01-03,18.453,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6000000000000005,0.0,0.0,"rgb(172,222,83)",33,83
2012-01-04,18.119000000000003,7.5,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999999,0.5,0.0,"rgb(191,215,64)",40,64
2012-01-05,16.974,12.5,3.5,1.5,0.0,23.0,11.0,12.0,3.0,0.5,2.5,0.4,0.0,9.5,0.5,0.4,"rgb(185,192,70)",63,70
2012-01-06,17.802,25.0,12.5,0.0,0.0,37.0,42.0,37.5,7.5,6.5,4.0,1.9,0.0,18.5,2.0,0.29999999999999993,"rgb(171,143,84)",112,84
2012-01-07,16.238999999999994,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,17.800000000000004,0.0,0.0,"rgb(186,204,69)",51,69
2012-01-08,16.805,19.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,"rgb(177,208,78)",47,78
2012-01-10,18.562,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(175,223,80)",32,80
2012-01-11,18.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,"rgb(193,213,62)",42,62
2012-01-12,15.898,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.099999999999998,0.0,0.0,"rgb(182,206,73)",49,73
2012-01-13,13.682,0.0,0.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.5,0.9000000000000001,0.0,8.5,1.0,0.0,"rgb(158,230,97)",25,97
2012-01-14,12.87,1.0,1.5,0.0,0.0,6.5,5.5,5.5,0.5,0.5,0.5,0.0,0.0,2.0,0.5,1.5,"rgb(116,222,139)",33,139
2012-01-15,11.69,0.5,2.7,0.0,0.0,21.5,15.0,16.0,1.0,1.5,0.0,1.0,0.0,0.2,2.5,2.2,"rgb(103,178,152)",77,152
2012-01-16,10.3,10.0,14.0,1.0,0.0,22.5,24.0,19.0,21.0,12.0,37.5,6.9,0.0,2.8,12.0,8.8,"rgb(172,152,83)",103,83
2012-01-17,13.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,"rgb(127,226,128)",29,128
2012-01-18,9.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(122,223,133)",32,133
2012-01-19,9.272000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,"rgb(121,222,134)",33,134
2012-01-20,10.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(132,226,123)",29,123
2012-01-21,10.4,5.5,0.0,0.0,0.0,5.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.1000000000000005,0.0,0.0,"rgb(134,227,121)",28,121
2012-01-22,11.78,22.0,7.1000000000000005,0.5,0.0,37.5,27.5,42.5,2.5,3.5,2.5,1.5,0.0,22.1,0.5,0.0,"rgb(170,151,85)",104,85
2012-01-27,13.9,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(133,228,122)",27,122
2012-01-28,16.148000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(127,224,128)",31,128
2012-01-29,14.782999999999998,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(139,226,116)",29,116
2012-01-30,14.050000000000002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"rgb(164,225,91)",30,91
2012-01-31,16.945,3.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(171,223,84)",32,84
2012-02-01,15.538999999999998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.5,0.0,"rgb(161,227,94)",28,94
2012-02-02,11.954999999999998,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,"rgb(191,214,64)",41,64
2012-02-03,12.58,15.0,0.0,0.0,0.0,8.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,"rgb(185,196,70)",59,70
2012-02-04,11.284,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.200000000000001,0.0,0.0,"rgb(158,231,97)",24,97
2012-02-05,11.615,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.5,0.4,"rgb(129,218,126)",37,126
2012-02-06,10.43142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,3.0,"rgb(38,169,217)",86,217
2012-02-07,10.2,14.5,11.5,1.0,0.5,24.5,20.5,15.5,3.5,16.0,8.0,13.0,0.0,2.4,1.0,0.0,"rgb(170,161,85)",94,85
2012-02-08,14.15,13.5,11.2,0.5,3.5,6.5,10.0,9.5,14.5,7.5,10.0,8.8,0.0,8.6,2.5,0.5,"rgb(180,187,75)",68,75
2012-02-09,14.583999999999998,5.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.3999999999999995,0.5,0.0,"rgb(184,210,71)",45,71
2012-02-10,12.883,0.0,0.0,0.0,0.0,3.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(161,229,94)",26,94
2012-02-11,10.312000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.3000000000000005,0.5,0.0,"rgb(167,227,88)",28,88
2012-02-12,10.54125,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.1,0.0,1.5,"rgb(154,234,101)",21,101
2012-02-13,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,16.8,"rgb(97,221,158)",34,158
2012-02-14,11.627,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5.5,12.5,"rgb(95,212,160)",43,160
2012-02-15,11.415999999999999,0.0,0.2,0.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,3.5,10.599999999999998,"rgb(102,207,153)",48,153
2012-02-16,10.849,6.0,0.0,0.0,2.0,12.0,8.0,2.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,"rgb(143,220,112)",35,112
2012-02-17,12.640999999999998,7.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,0.5,0.0,"rgb(187,213,68)",42,68
2012-02-18,13.114999999999998,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(192,214,63)",41,63
2012-02-19,13.726666666666668,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.3,"rgb(189,204,66)",51,66
2012-02-20,13.45,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,4.7,1.0,1.8,"rgb(154,228,101)",27,101
2012-02-21,14.347000000000001,0.0,0.0,1.0,17.0,0.0,0.0,0.0,8.5,0.0,5.0,5.5,21.0,0.0,12.0,20.800000000000004,"rgb(109,218,146)",37,146
2012-02-22,14.621999999999995,0.0,0.1,0.0,2.5,0.0,0.0,0.0,1.0,0.0,1.5,0.0,1.0,0.0,6.5,12.0,"rgb(91,199,164)",56,164
2012-02-23,14.977999999999998,21.5,6.200000000000001,0.0,0.0,28.0,36.5,17.5,2.0,15.5,7.5,12.099999999999998,0.0,16.199999999999996,1.0,0.0,"rgb(157,148,98)",107,98
2012-02-24,13.945555555555556,83.0,3.8,11.5,0.0,37.5,87.5,129.0,7.0,3.0,11.0,20.5,0.0,47.10000000000001,4.5,0.0,"rgb(166,133,89)",122,89
2012-02-25,12.205,29.5,14.099999999999998,7.0,0.0,26.5,21.5,9.0,14.5,16.0,5.0,2.5,0.0,20.5,7.5,0.0,"rgb(166,156,89)",99,89
2012-02-26,10.49875,33.0,1.6999999999999995,0.0,0.0,20.0,24.0,16.5,2.5,2.5,3.5,0.3,0.0,27.2,1.0,0.0,"rgb(167,163,88)",92,88
2012-02-27,12.3,13.0,10.8,0.0,0.0,8.0,4.5,3.0,5.0,3.0,3.0,1.6,0.0,8.4,0.5,0.0,"rgb(170,192,85)",63,85
2012-02-28,15.616,11.0,17.599999999999994,2.5,0.0,39.5,35.5,31.5,18.5,20.5,23.0,13.099999999999998,1.0,2.1000000000000005,12.5,2.3999999999999995,"rgb(168,146,87)",109,87
2012-02-29,19.321,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.1,"rgb(126,224,129)",31,129
2012-03-01,19.160999999999998,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(108,209,147)",46,147
2012-03-02,20.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.5,1.6999999999999995,"rgb(99,196,156)",59,156
2012-03-03,22.79666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1000000000000005,1.0,0.0,"rgb(110,200,145)",55,145
