DateTime,平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color,x,y
2017-01-01,65.88624999999999,12.099999999999998,6.0,5.5,6.6000000000000005,9.9,6.4,7.700000000000001,2.4,4.1000000000000005,4.1000000000000005,6.700000000000001,16.8,6.5,4.9,9.8,"rgb(134,241,121)",14,121
2017-01-02,67.0,5.5,7.6,7.1,6.8,7.4,8.6,8.2,2.5,5.0,5.9,7.1,15.9,6.8,6.0,6.6,"rgb(132,241,123)",14,123
2017-01-03,67.78888888888889,6.6000000000000005,5.799999999999999,5.799999999999999,6.4,11.599999999999998,10.6,8.299999999999999,3.1000000000000005,4.7,4.0,6.799999999999999,12.2,9.8,5.9,6.200000000000001,"rgb(133,243,122)",12,122
2017-01-04,67.58625,9.9,5.1000000000000005,6.200000000000001,5.4,9.9,4.8,4.5,1.6999999999999995,5.799999999999999,4.0,5.9,11.5,6.0,3.7,6.200000000000001,"rgb(129,247,126)",8,126
2017-01-05,70.08125,9.9,6.1000000000000005,8.0,7.5,5.4,4.9,6.6000000000000005,1.6,4.5,3.5,6.200000000000001,8.9,6.299999999999999,4.6000000000000005,3.3000000000000003,"rgb(130,250,125)",5,125
2017-01-06,66.58666666666666,6.6000000000000005,6.5,8.1,6.200000000000001,9.5,7.399999999999999,7.5,2.5,4.6000000000000005,4.1000000000000005,7.899999999999999,10.3,7.1000000000000005,6.5,4.1000000000000005,"rgb(130,252,125)",3,125
2017-01-07,66.8457142857143,3.5,4.8,8.1,5.799999999999999,5.1000000000000005,4.7,4.2,2.5,3.5,3.8,5.700000000000001,9.6,6.1000000000000005,4.0,4.9,"rgb(130,254,125)",1,125
2017-01-08,65.14999999999999,7.700000000000001,8.0,9.3,7.700000000000001,9.9,8.299999999999999,7.399999999999999,3.1000000000000005,5.5,5.1000000000000005,8.299999999999999,11.2,10.900000000000002,7.299999999999999,8.200000000000001,"rgb(132,255,123)",0,123
2017-01-09,68.0,7.1,8.0,8.1,6.4,12.4,12.7,10.9,3.2,6.7,4.1,8.2,18.1,6.7,5.8,10.8,"rgb(138,250,117)",5,117
2017-01-10,64.86800000000001,8.200000000000001,6.200000000000001,6.4,6.700000000000001,10.0,8.0,8.200000000000001,3.1000000000000005,5.6000000000000005,5.5,5.5,18.4,4.799999999999999,5.5,9.900000000000002,"rgb(139,245,116)",10,116
2017-01-11,65.65700000000001,8.799999999999997,6.700000000000001,7.299999999999999,5.9,12.2,8.5,9.0,2.6000000000000005,5.5,4.1000000000000005,6.700000000000001,16.300000000000004,4.200000000000001,5.5,8.0,"rgb(134,244,121)",11,121
2017-01-12,68.76777777777778,5.5,7.1000000000000005,7.799999999999999,7.299999999999999,8.799999999999997,6.1000000000000005,7.899999999999999,2.1,5.9,3.8,7.799999999999999,12.0,9.4,2.3000000000000003,3.9,"rgb(131,253,124)",2,124
2017-01-13,65.93,6.6000000000000005,7.6,9.3,7.299999999999999,11.0,10.7,9.3,0.0,6.700000000000001,5.6000000000000005,7.1000000000000005,18.1,8.9,5.5,10.7,"rgb(139,251,116)",4,116
2017-01-14,65.51555555555555,7.700000000000001,8.0,9.2,7.0,13.0,13.7,11.2,1.1,6.6000000000000005,5.0,7.700000000000001,22.0,8.1,6.4,5.6000000000000005,"rgb(195,162,60)",93,60
2017-01-15,64.28699999999999,7.1,6.9,8.299999999999999,6.5,12.5,11.900000000000002,9.5,1.0,5.700000000000001,6.700000000000001,7.799999999999999,20.1,6.799999999999999,5.9,6.4,"rgb(145,241,110)",14,110
2017-01-16,62.0,7.1,5.6,7.5,6.6,13.3,11.3,9.4,1.1,5.6,4.1,4.9,20.8,6.5,7.6,10.6,"rgb(143,240,112)",15,112
2017-01-17,63.469,8.799999999999997,7.5,9.3,7.700000000000001,9.5,6.5,7.200000000000001,3.9,7.299999999999999,5.799999999999999,8.299999999999999,16.099999999999998,3.9,3.8,8.200000000000001,"rgb(140,239,115)",16,115
2017-01-18,61.68499999999999,9.3,7.5,7.9,7.700000000000001,6.799999999999999,7.299999999999999,7.299999999999999,4.4,5.9,5.6000000000000005,8.700000000000001,8.099999999999998,5.299999999999999,5.700000000000001,4.799999999999999,"rgb(135,233,120)",22,120
2017-01-19,54.74799999999999,5.5,7.6,8.0,7.5,0.0,7.299999999999999,8.299999999999999,4.200000000000001,7.1,4.9,8.200000000000001,4.9,9.2,4.700000000000001,6.299999999999999,"rgb(136,218,119)",37,119
2017-01-20,52.602,11.0,10.0,11.5,7.700000000000001,13.3,14.900000000000002,13.8,3.3,8.200000000000001,4.1000000000000005,8.599999999999998,24.800000000000004,11.599999999999998,7.1,13.7,"rgb(169,209,86)",46,86
2017-01-21,51.48299999999999,4.9,9.599999999999998,10.5,7.9,11.5,17.900000000000006,10.400000000000002,2.2,7.4,4.299999999999999,10.5,22.0,5.700000000000001,4.1000000000000005,7.6,"rgb(171,218,84)",37,84
2017-01-22,47.585,7.700000000000001,9.5,8.5,7.1,14.3,12.3,12.7,3.6000000000000005,8.099999999999998,4.799999999999999,7.799999999999999,22.6,10.7,5.6000000000000005,11.3,"rgb(176,214,79)",41,79
2017-01-23,68.5,8.8,7.1,6.3,6.3,13.1,15.1,10.8,2.6,7.0,4.0,7.0,21.8,4.9,5.4,9.2,"rgb(168,221,87)",34,87
