平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color
82.59818181818183,9.900000000000002,9.599999999999998,13.0,9.3,14.599999999999996,14.3,12.3,4.0,8.200000000000001,5.1000000000000005,8.700000000000001,22.1,7.1,6.799999999999998,10.599999999999998,"rgb(79,99,176)"
78.4718181818182,20.4,5.299999999999999,7.799999999999998,7.799999999999998,8.599999999999998,8.200000000000001,5.5,3.8,5.200000000000001,5.299999999999999,7.299999999999998,20.1,4.9,2.8000000000000003,8.599999999999998,"rgb(79,104,176)"
75.94090909090909,4.1000000000000005,7.200000000000002,6.6,6.1000000000000005,4.4,5.299999999999999,6.4,4.299999999999999,5.0,5.4,6.799999999999998,11.7,4.700000000000001,0.0,5.200000000000001,"rgb(77,118,178)"
75.7366666666667,6.0,6.799999999999999,8.6,7.200000000000001,4.1000000000000005,6.4,9.5,5.5,5.0,4.7,7.5,8.6,7.6,6.700000000000001,8.0,"rgb(74,124,181)"
78.0,11.0,10.5,12.5,10.1,11.6,9.9,11.2,3.4,8.9,4.9,12.1,14.9,12.7,7.8,15.2,"rgb(54,104,201)"
73.286,6.0,6.799999999999999,7.6,5.299999999999999,12.7,11.3,9.0,1.1,6.799999999999999,5.200000000000001,6.200000000000001,17.900000000000006,5.4,5.1000000000000005,5.700000000000001,"rgb(64,103,191)"
73.811,3.3,6.5,8.0,8.799999999999997,8.700000000000001,8.299999999999999,6.5,1.3000000000000005,5.6000000000000005,4.200000000000001,5.299999999999999,16.099999999999998,5.5,4.4,6.0,"rgb(52,108,203)"
72.49,7.1,4.200000000000001,6.5,7.200000000000001,10.2,4.799999999999999,2.8999999999999995,2.7,3.0,6.1000000000000005,4.200000000000001,15.7,4.6000000000000005,3.1000000000000005,6.6,"rgb(79,108,176)"
72.05,8.799999999999997,7.1,9.3,8.099999999999998,12.3,7.5,7.1,3.8,5.9,11.2,9.2,12.400000000000004,7.6,5.200000000000001,9.5,"rgb(53,102,202)"
70.498,7.1,7.6,9.0,7.799999999999999,8.299999999999999,7.299999999999999,8.200000000000001,2.5,7.299999999999999,5.1000000000000005,8.0,9.099999999999998,6.299999999999999,7.1,10.599999999999998,"rgb(74,122,181)"
72.878,11.0,7.5,10.099999999999998,9.400000000000002,6.6,2.3999999999999995,4.4,3.1000000000000005,5.6000000000000005,5.1000000000000005,9.0,13.5,7.700000000000001,6.1000000000000005,5.700000000000001,"rgb(73,125,182)"
84.75,7.1,8.1,9.8,9.4,10.9,8.5,7.9,4.3,5.7,5.2,8.2,9.5,5.7,5.0,6.2,"rgb(73,124,182)"
71.86333333333333,9.9,9.5,10.3,7.799999999999999,11.5,13.2,13.7,1.9,9.5,5.5,8.9,17.599999999999994,10.7,5.799999999999999,13.3,"rgb(66,103,189)"
69.99799999999999,7.1,6.5,6.6,5.5,12.0,13.599999999999998,8.900000000000002,3.3999999999999995,4.799999999999999,6.0,5.799999999999999,19.300000000000004,5.700000000000001,6.200000000000001,9.599999999999998,"rgb(80,103,175)"
73.57,8.200000000000001,7.0,8.400000000000002,7.6,7.200000000000001,5.700000000000001,6.6,1.8000000000000005,8.400000000000002,6.200000000000001,8.099999999999998,11.8,4.6000000000000005,4.299999999999999,5.5,"rgb(56,103,199)"
71.37545454545456,7.1,6.6,9.599999999999998,7.6,9.400000000000002,5.299999999999999,5.0,3.399999999999999,5.700000000000002,3.600000000000001,8.400000000000002,11.900000000000004,3.7,5.0,5.4,"rgb(81,113,174)"
72.20700000000002,7.1,6.200000000000001,6.799999999999999,7.299999999999999,7.1,5.0,5.5,3.3,4.1000000000000005,4.1000000000000005,5.4,10.900000000000002,5.6000000000000005,5.799999999999999,6.0,"rgb(82,115,173)"
71.66300000000003,9.900000000000002,9.599999999999998,8.5,10.2,10.3,7.6,8.299999999999999,4.799999999999999,8.200000000000001,5.200000000000001,10.0,9.3,5.799999999999999,5.6000000000000005,7.200000000000001,"rgb(79,116,176)"
70.0,8.2,7.3,8.2,7.2,10.3,5.2,6.4,2.6,5.8,6.8,5.4,8.9,7.0,4.6,7.3,"rgb(70,125,185)"
71.59727272727272,10.400000000000002,8.200000000000001,9.2,8.099999999999998,14.0,12.400000000000004,11.599999999999996,3.7,8.599999999999998,6.0,8.799999999999997,20.9,12.099999999999996,9.3,14.599999999999996,"rgb(74,107,181)"
69.18727272727273,11.5,8.200000000000001,10.3,7.700000000000002,10.8,7.1,6.6,3.3,7.200000000000002,5.200000000000001,7.9,18.9,5.0,3.2,5.299999999999999,"rgb(70,122,185)"
71.404,7.1,11.400000000000002,14.400000000000002,9.900000000000002,7.0,10.3,8.900000000000002,4.200000000000001,9.7,7.200000000000001,12.2,13.5,15.7,5.299999999999999,8.0,"rgb(74,119,181)"
66.9890909090909,8.799999999999997,9.2,8.799999999999997,7.799999999999998,8.900000000000002,9.099999999999998,6.9,4.9,5.9,4.4,9.0,15.3,5.4,4.0,5.5,"rgb(72,120,183)"
72.58000000000001,6.0,11.099999999999998,13.900000000000002,12.0,9.400000000000002,6.799999999999999,10.5,4.200000000000001,9.599999999999998,5.4,11.0,17.199999999999996,8.599999999999998,7.700000000000001,12.400000000000002,"rgb(56,102,199)"
73.93999999999998,7.700000000000001,8.0,11.8,7.5,7.700000000000001,12.099999999999998,10.2,1.0,7.1,5.200000000000001,7.299999999999999,19.300000000000004,5.799999999999999,5.799999999999999,6.9,"rgb(53,108,202)"
71.24333333333334,12.6,6.3,9.4,6.5,11.199999999999998,7.599999999999999,8.2,3.1,6.5,5.2,7.3,19.7,7.099999999999999,4.8,8.8,"rgb(88,100,167)"
71.418,14.3,7.9,8.900000000000002,7.700000000000001,6.0,6.299999999999999,6.6,3.6000000000000005,4.700000000000001,4.700000000000001,6.6,16.099999999999998,11.0,5.6000000000000005,5.799999999999999,"rgb(87,105,168)"
71.27600000000002,6.0,7.0,8.0,6.6,7.299999999999999,8.900000000000002,6.1000000000000005,3.3,5.5,5.200000000000001,8.299999999999999,12.5,6.5,2.5,5.6000000000000005,"rgb(85,111,170)"
74.19999999999997,3.5,6.5,8.6,6.0,6.299999999999999,7.799999999999999,6.1000000000000005,3.7,4.3,4.4,6.4,10.6,6.6000000000000005,4.7,4.1000000000000005,"rgb(82,116,173)"
71.32636363636362,11.5,14.0,21.0,12.2,14.2,11.7,11.3,7.0,13.599999999999996,6.200000000000002,15.7,18.300000000000004,12.7,10.400000000000002,18.0,"rgb(54,102,201)"
70.8881818181818,11.0,11.3,19.9,16.199999999999996,9.8,11.400000000000004,13.900000000000004,3.3,9.400000000000002,8.900000000000002,10.900000000000004,17.199999999999996,10.400000000000002,4.4,13.0,"rgb(55,107,200)"
66.77272727272727,8.200000000000001,9.599999999999998,9.900000000000002,8.0,12.8,12.0,11.099999999999996,3.2,8.200000000000001,5.1000000000000005,9.7,16.800000000000004,10.599999999999998,7.299999999999998,9.599999999999998,"rgb(86,99,169)"
74.46111111111112,12.099999999999998,7.0,9.5,7.799999999999999,9.7,8.0,7.0,3.0,5.2,3.9,7.700000000000001,16.0,9.8,7.200000000000001,7.299999999999999,"rgb(87,103,168)"
79.6,13.7,6.9,8.0,7.3,6.0,6.3,7.1,3.9,5.2,4.6,6.9,15.8,11.8,4.8,8.4,"rgb(85,106,170)"
74.0,7.7,8.2,10.0,6.0,6.4,8.1,6.2,4.2,5.2,5.9,7.6,12.4,8.9,4.9,5.9,"rgb(76,121,179)"
70.73222222222222,7.1000000000000005,6.1000000000000005,8.200000000000001,9.8,4.4,6.6000000000000005,6.299999999999999,2.8999999999999995,4.8,4.8,6.700000000000001,10.1,5.6000000000000005,5.700000000000001,5.1000000000000005,"rgb(68,128,187)"
64.82900000000001,4.9,5.5,7.799999999999999,13.099999999999998,6.9,6.1000000000000005,7.5,2.7,5.9,9.400000000000002,7.700000000000001,10.5,5.200000000000001,5.799999999999999,6.299999999999999,"rgb(60,131,195)"
66.25833333333333,4.1000000000000005,7.799999999999998,9.400000000000002,6.4,5.9,6.599999999999999,7.5,4.700000000000001,5.6000000000000005,6.1000000000000005,9.2,7.799999999999998,6.1000000000000005,6.4,6.1000000000000005,"rgb(56,133,199)"
69.72399999999999,7.1,9.7,10.099999999999998,6.0,13.099999999999998,9.8,14.8,3.3999999999999995,7.799999999999999,7.9,11.599999999999998,8.400000000000002,7.4,4.700000000000001,5.799999999999999,"rgb(56,136,199)"
72.2,8.8,10.1,9.0,5.3,16.5,15.1,14.7,4.8,10.1,6.7,12.3,9.7,6.5,10.3,8.3,"rgb(55,137,200)"
69.63909090909091,8.200000000000001,9.099999999999998,7.9,5.4,15.5,14.2,14.2,3.100000000000001,7.5,8.700000000000001,9.400000000000002,10.099999999999998,7.5,7.799999999999998,10.0,"rgb(51,104,204)"
64.96363636363637,8.200000000000001,8.900000000000002,8.299999999999999,6.200000000000002,11.400000000000004,9.099999999999998,9.3,3.0,8.099999999999998,7.6,7.700000000000002,15.900000000000004,9.3,5.700000000000002,7.700000000000002,"rgb(45,108,210)"
67.38181818181819,7.1,6.6,8.400000000000002,10.400000000000002,10.7,6.700000000000002,5.700000000000002,1.5,4.0,6.5,5.299999999999999,17.099999999999998,5.299999999999999,5.1000000000000005,6.700000000000002,"rgb(49,108,206)"
64.37615384615384,3.5,4.5,6.700000000000002,7.200000000000002,4.799999999999999,3.5,4.799999999999999,0.0,3.7000000000000006,4.5,6.0,8.799999999999997,5.299999999999999,2.3999999999999995,3.7000000000000006,"rgb(64,128,191)"
66.93666666666665,4.9,5.4,7.299999999999998,5.6000000000000005,4.700000000000001,4.4,4.6000000000000005,3.0,4.4,3.7000000000000006,5.799999999999998,8.799999999999997,6.299999999999998,5.6000000000000005,4.4,"rgb(59,130,196)"
67.259,6.6,6.1000000000000005,7.0,7.799999999999999,5.4,7.6,6.799999999999999,4.299999999999999,5.700000000000001,5.299999999999999,7.0,11.0,7.0,5.799999999999999,4.299999999999999,"rgb(57,131,198)"
70.0,5.5,8.6,8.6,6.3,14.1,13.7,13.6,3.0,7.3,5.7,9.6,7.8,5.4,6.2,10.8,"rgb(55,136,200)"
65.06833333333334,7.099999999999999,8.0,8.400000000000002,6.900000000000001,10.900000000000004,10.099999999999998,10.7,3.7000000000000006,6.599999999999999,5.1000000000000005,8.599999999999998,11.2,5.1000000000000005,6.4,4.700000000000001,"rgb(54,136,201)"
65.73818181818181,7.700000000000002,6.799999999999998,10.7,8.200000000000001,5.799999999999998,6.700000000000002,5.4,3.899999999999999,5.9,5.5,10.900000000000004,9.3,11.599999999999996,4.5,4.4,"rgb(51,132,204)"
63.62416666666667,7.099999999999999,7.099999999999999,9.2,9.400000000000002,8.299999999999999,9.8,9.900000000000002,3.399999999999999,5.0,7.700000000000002,6.299999999999998,10.8,5.299999999999999,5.299999999999999,8.099999999999998,"rgb(54,135,201)"
62.50090909090908,11.5,7.9,9.3,7.200000000000002,13.2,13.599999999999996,11.5,3.100000000000001,6.9,8.299999999999999,9.5,9.900000000000002,13.8,9.900000000000002,11.7,"rgb(50,104,205)"
63.324,6.0,9.0,9.099999999999998,7.299999999999999,9.599999999999998,8.900000000000002,8.799999999999997,2.1000000000000005,8.099999999999998,7.1,6.9,15.8,6.799999999999999,6.5,14.8,"rgb(48,109,207)"
63.49499999999999,6.6,4.5,5.299999999999999,7.1,9.7,7.1,7.299999999999999,1.3000000000000005,3.5,6.799999999999999,7.1,13.900000000000002,5.6000000000000005,4.6000000000000005,6.799999999999999,"rgb(68,123,187)"
59.0,8.2,4.2,5.8,6.5,4.9,2.9,4.9,2.4,3.7,4.2,4.7,13.2,3.6,3.4,5.3,"rgb(64,128,191)"
61.43818181818181,9.900000000000002,5.5,6.6,5.700000000000002,4.0,3.5,4.0,2.7,4.6000000000000005,3.899999999999999,6.299999999999998,12.8,6.0,2.8000000000000003,5.1000000000000005,"rgb(60,130,195)"
61.31454545454546,8.799999999999997,8.099999999999998,8.200000000000001,9.3,10.900000000000004,11.8,9.099999999999998,3.399999999999999,5.6000000000000005,6.0,6.200000000000002,8.200000000000001,10.7,7.0,12.099999999999996,"rgb(50,130,205)"
60.32545454545455,13.7,9.099999999999998,11.2,8.400000000000002,12.7,14.0,12.0,2.0,8.599999999999998,6.700000000000002,7.799999999999998,15.900000000000004,7.1,6.799999999999998,12.7,"rgb(47,107,208)"
59.54818181818182,9.900000000000002,8.599999999999998,10.8,5.6000000000000005,12.8,11.5,12.400000000000004,1.5,6.9,5.9,7.200000000000002,16.900000000000002,9.5,4.700000000000001,8.099999999999998,"rgb(69,122,186)"
61.92333333333334,7.700000000000002,7.299999999999998,7.5,6.599999999999999,8.299999999999999,6.799999999999998,6.900000000000001,4.0,4.200000000000001,4.1000000000000005,7.200000000000002,9.8,7.400000000000001,4.200000000000001,7.200000000000002,"rgb(66,125,189)"
59.731,6.6,6.6,6.9,7.0,0.0,7.4,5.200000000000001,4.200000000000001,4.799999999999999,4.299999999999999,6.799999999999999,7.700000000000001,7.299999999999999,4.5,5.4,"rgb(62,129,193)"
61.13,11.0,7.7,8.0,7.1,6.0,6.4,4.9,3.4,4.6,4.4,6.7,11.2,8.7,5.0,6.3,"rgb(58,130,197)"
59.48545454545454,5.5,5.200000000000001,9.3,5.9,5.0,5.299999999999999,5.299999999999999,3.100000000000001,4.200000000000001,4.6000000000000005,5.6000000000000005,8.299999999999999,6.299999999999998,5.6000000000000005,5.5,"rgb(55,132,200)"
58.4275,7.700000000000002,7.400000000000001,8.5,5.9,8.099999999999998,7.400000000000001,6.799999999999998,3.899999999999999,6.0,5.799999999999998,7.5,6.799999999999998,7.400000000000001,7.799999999999998,5.200000000000001,"rgb(52,132,203)"
57.26499999999999,5.5,7.099999999999999,9.3,5.9,6.1000000000000005,5.299999999999999,5.799999999999998,3.399999999999999,5.700000000000002,4.1000000000000005,8.0,7.5,6.599999999999999,5.1000000000000005,4.1000000000000005,"rgb(53,132,202)"
58.685,4.9,6.700000000000002,7.799999999999998,5.5,6.700000000000002,7.900000000000001,5.6000000000000005,3.399999999999999,4.6000000000000005,6.900000000000001,7.299999999999998,6.900000000000001,7.599999999999999,6.700000000000002,7.0,"rgb(30,120,225)"
58.17363636363637,7.1,8.0,8.700000000000001,7.1,9.0,7.1,6.700000000000002,3.5,7.1,4.6000000000000005,8.599999999999998,6.1000000000000005,9.599999999999998,6.4,10.7,"rgb(58,128,197)"
58.17666666666667,7.700000000000001,6.200000000000001,7.799999999999999,6.9,9.8,7.399999999999999,8.1,3.7,4.9,5.4,6.799999999999999,11.2,6.299999999999999,7.200000000000001,9.3,"rgb(54,131,201)"
58.3,7.1,7.1,9.2,7.0,6.8,8.1,8.6,3.0,5.6,5.5,8.1,8.3,6.6,6.1,4.7,"rgb(52,134,203)"
57.35750000000001,4.1000000000000005,7.400000000000001,8.799999999999997,9.3,11.7,7.900000000000001,10.599999999999998,3.2,6.0,5.6000000000000005,8.599999999999998,9.8,6.799999999999998,8.0,10.900000000000004,"rgb(52,134,203)"
57.18846153846154,7.700000000000002,6.700000000000002,7.900000000000001,7.099999999999999,5.5,6.200000000000002,5.200000000000001,3.2999999999999994,4.700000000000001,5.4,8.0,8.700000000000001,6.5,6.799999999999998,8.799999999999997,"rgb(53,130,202)"
57.979000000000006,8.799999999999997,7.0,7.6,6.799999999999999,6.799999999999999,7.299999999999999,4.9,4.200000000000001,4.4,5.299999999999999,6.6,10.599999999999998,9.900000000000002,8.700000000000001,4.299999999999999,"rgb(54,130,201)"
53.51083333333333,6.599999999999999,8.900000000000002,12.599999999999996,7.299999999999998,9.0,7.0,9.2,1.9,7.5,5.799999999999998,9.7,6.900000000000001,5.200000000000001,5.5,9.0,"rgb(42,107,213)"
43.8,5.5,6.9,9.5,7.8,6.5,6.2,5.0,3.4,5.5,3.1,9.5,8.9,5.0,3.5,7.8,"rgb(30,128,225)"
