DateTime,平均價,新北市_氣壓,臺中市_氣壓,臺南市_氣壓,高雄市_氣壓,桃園市_氣壓,新竹縣_氣壓,苗栗縣_氣壓,南投縣_氣壓,彰化縣_氣壓,雲林縣_氣壓,嘉義市_氣壓,屏東縣_氣壓,宜蘭縣_氣壓,花蓮縣_氣壓,臺東縣_氣壓,color,x,y
2012-01-01,14.8375,988.0,1010.2,1018.9,1019.5,1015.0,1006.0,1014.1,996.2,1016.9,891.8000000000002,1017.1,1016.4,1022.5,1004.9,1019.6,"rgb(136,179,119)",76,119
2012-01-02,13.0,986.5,1009.6,1018.5,1019.2,1013.0,1004.4,1012.7,995.7,1016.2,891.1,1016.7,1016.1,1021.3,1004.4,1019.5,"rgb(136,179,119)",76,119
2012-01-03,16.025,985.7,1009.4,1018.0,1018.7,1012.5,1004.1,1012.4,995.4,1015.9,891.1000000000001,1016.2,1015.6,1020.1,1002.6,1017.9,"rgb(126,180,129)",75,129
2012-01-04,15.0,990.9,1012.4,1020.8,1021.1,1018.6,1009.3,1016.9,997.9,1019.0,892.1999999999998,1019.2,1017.7,1026.1,1007.2,1021.8,"rgb(140,170,115)",85,115
2012-01-05,14.928571428571427,988.5,1012.0,1020.7,1021.0,1015.6,1006.9,1015.2,997.5,1018.3,892.0,1018.8,1017.4,1024.1,1006.7,1021.6,"rgb(133,157,122)",98,122
2012-01-06,15.22857142857143,987.0,1011.3,1019.8,1020.0,1014.2,1006.0,1014.2,997.1,1017.7,892.6000000000001,1018.1,1016.8,1021.4,1004.0,1019.2,"rgb(117,136,138)",119,138
2012-01-07,15.942857142857141,990.3,1012.1,1020.9,1021.7,1016.7,1006.9,1015.4,998.2,1018.7,893.8999999999999,1019.1,1018.2,1024.8,1006.9,1021.3,"rgb(139,171,116)",84,116
2012-01-08,16.35,988.6,1012.0,1020.4,1021.0,1015.5,1006.9,1015.2,998.1,1018.6,893.8999999999999,1018.7,1017.8,1022.1,1004.7,1019.9,"rgb(131,173,124)",82,124
2012-01-10,15.914285714285715,987.9,1010.2,1018.7,1019.4,1014.4,1005.8,1013.9,996.4,1016.8,892.6999999999998,1017.1,1016.3,1022.1,1004.7,1019.6,"rgb(133,181,122)",74,122
2012-01-11,17.2,990.9,1012.0,1020.5,1021.0,1017.5,1008.2,1016.1,998.0,1018.6,893.6000000000001,1018.9,1017.9,1025.6,1007.8,1022.6,"rgb(139,176,116)",79,116
2012-01-12,17.17142857142857,988.4,1011.1,1020.0,1020.8,1014.2,1005.6,1014.0,997.2,1017.7,893.0,1018.2,1017.6,1023.5,1006.6,1021.7,"rgb(135,172,120)",83,120
2012-01-13,17.85,985.5,1009.3,1017.8,1018.5,1011.7,1003.7,1012.0,995.5,1015.7,892.0,1016.1,1015.6,1019.5,1003.1,1018.3,"rgb(122,183,133)",72,133
2012-01-14,18.228571428571428,980.6,1005.0,1013.7,1014.5,1007.0,999.4,1007.8,991.3,1011.5,888.8000000000002,1011.9,1011.7,1013.6,998.4,1014.0,"rgb(98,164,157)",91,157
2012-01-15,17.54285714285714,976.6,1000.4,1008.9,1009.7,1003.0,995.3,1003.6,986.7,1006.9,884.8999999999999,1007.1,1006.8,1009.5,993.0,1008.2,"rgb(95,152,160)",103,160
2012-01-16,18.0,977.6,1002.5,1010.7,1011.2,1004.9,997.4,1005.4,988.8,1008.7,885.0,1009.2,1007.5,1009.9,993.1,1008.6,"rgb(118,140,137)",115,137
2012-01-17,16.67142857142857,981.0,1004.2,1013.0,1013.7,1006.6,998.6,1007.0,990.5,1010.8,886.5,1011.3,1010.6,1015.2,998.6,1013.8,"rgb(105,167,150)",88,150
2012-01-18,17.0,980.1,1004.2,1012.8,1013.7,1006.3,998.6,1007.1,990.7,1010.7,887.9,1010.8,1010.8,1013.7,998.2,1013.3,"rgb(99,169,156)",86,156
2012-01-19,15.975,981.2,1004.6,1012.8,1013.3,1007.8,999.8,1007.9,990.9,1011.0,888.1999999999998,1011.0,1010.5,1013.8,997.4,1012.6,"rgb(100,168,155)",87,155
2012-01-20,14.825,981.8,1004.7,1013.6,1014.4,1008.1,999.9,1008.1,991.0,1011.3,887.8999999999999,1011.6,1011.4,1015.7,998.7,1013.9,"rgb(105,167,150)",88,150
2012-01-21,15.199999999999998,981.2,1004.7,1013.3,1014.0,1007.8,999.7,1007.8,990.8,1011.1,887.1999999999998,1011.4,1011.0,1015.2,998.1,1013.3,"rgb(109,165,146)",90,146
2012-01-22,17.414285714285715,984.0,1006.3,1014.6,1014.9,1011.3,1002.5,1010.4,992.1,1012.6,887.8999999999999,1012.9,1011.9,1018.3,1000.1,1014.9,"rgb(116,136,139)",119,139
2012-01-28,20.966666666666665,981.8,1005.8,1013.0,1014.4,1008.7,1000.8,1009.0,991.8,1012.1,888.9,1012.3,1011.4,1014.8,998.2,1013.6,"rgb(102,168,153)",87,153
2012-01-29,21.585714285714282,983.4,1006.8,1014.3,1015.6,1010.5,1002.6,1010.6,992.9,1013.2,889.3000000000002,1013.4,1012.4,1016.6,999.7,1014.8,"rgb(115,173,140)",82,140
2012-01-30,20.883333333333336,985.0,1008.3,1015.9,1017.4,1012.4,1004.3,1012.3,994.3,1014.8,890.1,1015.0,1014.1,1018.4,1001.4,1016.5,"rgb(124,176,131)",79,131
2012-01-31,22.066666666666666,985.7000000000003,1009.4,1016.9,1018.2999999999997,1013.1,1005.0,1013.1,995.2999999999997,1015.9,890.5,1016.1,1015.2000000000003,1019.9,1002.4,1017.4,"rgb(127,176,128)",79,128
2012-02-01,19.871428571428574,984.8,1008.9,1016.9,1018.3,1011.6,1003.4,1011.7,994.9,1015.3,890.1000000000001,1016.0,1015.0,1019.1,1001.8,1016.9,"rgb(122,180,133)",75,133
2012-02-02,18.966666666666665,988.7,1009.7,1017.4,1019.0,1015.3,1005.4,1013.7,995.6,1016.1,891.1,1016.5,1015.7,1023.6,1005.1,1019.3,"rgb(139,172,116)",83,116
2012-02-03,19.928571428571427,988.0,1011.1,1018.7,1020.2,1014.9,1006.2,1014.4,996.8,1017.5,891.6999999999998,1017.9,1016.7,1023.0,1005.2,1020.0,"rgb(135,163,120)",92,120
2012-02-04,20.057142857142857,985.1,1009.3,1016.8,1018.4,1011.2,1003.4,1012.0,995.1,1015.6,891.3000000000002,1015.9,1015.3,1019.4,1002.8,1018.1,"rgb(120,180,135)",75,135
