DateTime,平均價,新北市_風速,臺中市_風速,臺南市_風速,高雄市_風速,桃園市_風速,新竹縣_風速,苗栗縣_風速,南投縣_風速,彰化縣_風速,雲林縣_風速,嘉義市_風速,屏東縣_風速,宜蘭縣_風速,花蓮縣_風速,臺東縣_風速,color,x,y
2012-01-01,15.1,1.4,2.2,3.7,2.0,2.8999999999999995,5.4,2.8000000000000003,0.2,0.5,0.7000000000000001,2.2,5.6000000000000005,1.3,0.6,1.6,"rgb(169,249,86)",6,86
2012-01-02,17.8,0.9,1.4,2.6,1.4,2.8,3.3,1.6,0.1,0.4,0.9,1.6,5.8,1.3,0.5,1.3,"rgb(161,249,94)",6,94
2012-01-03,17.166666666666668,2.1,1.3,2.6,2.0,3.3000000000000003,3.0,1.8000000000000005,0.2,0.5,0.7999999999999999,1.4,2.8000000000000003,2.1,0.6,1.6,"rgb(149,244,106)",11,106
2012-01-04,15.377777777777776,1.6,2.8000000000000003,5.6000000000000005,2.6,4.1000000000000005,6.200000000000001,3.9,0.1,0.5,1.0,3.9,6.6000000000000005,1.9,1.4,2.5,"rgb(174,241,81)",14,81
2012-01-05,14.967777777777776,1.2,1.5,3.1000000000000005,1.8000000000000005,3.1000000000000005,3.6000000000000005,2.1,0.2,0.3,0.7999999999999999,2.3000000000000003,6.1000000000000005,1.9,0.4,1.5,"rgb(171,215,84)",40,84
2012-01-06,13.736666666666665,0.7000000000000001,1.3,4.2,2.4,2.3000000000000003,2.2,1.4,0.2,0.3,1.2,2.6,2.5,0.7000000000000001,0.4,1.3,"rgb(162,167,93)",88,93
2012-01-07,13.55,2.2,1.9,3.7,1.6,4.4,6.799999999999999,2.7,0.2,0.4,1.2,2.5,6.1000000000000005,1.1,0.9000000000000001,2.1,"rgb(168,234,87)",21,87
2012-01-08,13.2825,0.5,2.1,4.1000000000000005,2.4,3.7,4.0,2.0,0.3,0.5,1.3,3.0,2.4,1.1,0.7000000000000001,2.1,"rgb(168,228,87)",27,87
2012-01-09,11.5,2.1,2.1,3.9,1.8,3.9,5.3,3.3,0.2,0.4,0.9,2.8,5.0,2.0,0.7,2.5,"rgb(167,241,88)",14,88
2012-01-10,13.8875,2.5,2.2,3.5,1.6,3.8,4.6000000000000005,2.5,0.3,0.5,0.9000000000000001,2.5,5.700000000000001,1.0,0.9000000000000001,2.2,"rgb(160,247,95)",8,95
2012-01-11,13.422222222222222,1.9,2.6,4.9,1.9,3.9,6.799999999999999,3.2,0.2,0.4,0.5,3.3000000000000003,8.5,1.5,1.0,2.4,"rgb(171,247,84)",8,84
2012-01-12,13.717777777777776,2.5,1.2,2.7,1.3,3.0,2.7,1.1,0.2,0.4,0.5,1.6,7.299999999999999,0.7999999999999999,0.5,1.5,"rgb(163,232,92)",23,92
2012-01-13,12.797777777777776,1.2,0.7999999999999999,3.2,1.6999999999999995,1.8000000000000005,1.4,0.9000000000000001,0.2,0.4,0.6,1.9,2.8000000000000003,1.6999999999999995,0.3,1.3,"rgb(138,239,117)",16,117
2012-01-14,11.935555555555556,0.4,0.9000000000000001,2.1,1.2,1.5,1.0,1.0,0.3,0.4,0.5,1.0,2.8999999999999995,1.6,0.3,0.7999999999999999,"rgb(111,200,144)",55,144
2012-01-15,11.2525,1.0,1.2,2.4,1.2,2.7,1.4,1.3,0.3,0.4,1.1,1.6,2.5,1.0,0.7999999999999999,1.8000000000000005,"rgb(118,179,137)",76,137
2012-01-16,9.4,0.8,2.0,4.3,3.6,2.8,2.2,1.8,0.2,0.7,2.0,3.9,3.4,3.6,0.6,1.9,"rgb(167,173,88)",82,88
2012-01-17,11.292222222222225,1.6,1.2,3.8,2.1,2.8000000000000003,1.6999999999999995,1.3,0.2,0.5,1.2,2.0,5.4,1.5,0.5,2.2,"rgb(123,218,132)",37,132
2012-01-18,11.407777777777774,0.7999999999999999,0.7999999999999999,2.0,1.2,0.6,1.2,1.0,0.3,0.4,0.9000000000000001,1.5,2.7,1.6999999999999995,0.3,1.3,"rgb(115,208,140)",47,140
2012-01-19,10.10888888888889,1.3,1.2,3.3999999999999995,2.0,1.8000000000000005,2.1,1.6,0.3,0.5,0.7999999999999999,2.1,1.6999999999999995,2.3000000000000003,0.7000000000000001,2.1,"rgb(118,215,137)",40,137
2012-01-20,10.142222222222225,2.4,1.2,2.7,2.0,3.3000000000000003,2.8999999999999995,2.2,0.3,0.4,1.0,1.8000000000000005,3.3999999999999995,1.6,0.7999999999999999,1.9,"rgb(125,218,130)",37,130
2012-01-21,10.43125,1.9,1.4,2.8999999999999995,2.2,3.3999999999999995,2.4,1.6999999999999995,0.3,0.4,0.9000000000000001,1.8000000000000005,2.4,1.1,0.7999999999999999,1.9,"rgb(130,216,125)",39,125
2012-01-22,11.583333333333336,1.4,2.5,4.7,2.4,4.6000000000000005,5.1000000000000005,3.2,0.1,0.3,0.9,3.3000000000000003,4.7,1.6,1.0,1.9,"rgb(161,171,94)",84,94
2012-01-26,15.7,1.2,1.2,2.8,2.0,2.3,1.8,1.1,0.2,0.3,0.9,1.8,4.6,0.9,0.5,1.3,"rgb(165,219,90)",36,90
2012-01-27,10.0,0.3,1.3,2.9,1.5,1.4,1.7,1.3,0.2,0.4,0.8,2.3,1.6,1.2,0.5,1.2,"rgb(123,216,132)",39,132
2012-01-28,12.342857142857143,0.3,1.2,3.3000000000000003,1.9,1.4,1.5,1.5,0.3,0.4,0.5,2.4,1.1,1.3,0.4,1.6,"rgb(119,210,136)",45,136
2012-01-29,15.2375,0.4,2.4,4.2,2.4,3.3000000000000003,3.3000000000000003,2.3000000000000003,0.3,0.4,0.5,2.8000000000000003,2.5,1.9,0.7000000000000001,1.8000000000000005,"rgb(132,226,123)",29,123
2012-01-30,14.12857142857143,0.9000000000000001,2.7,4.7,2.7,3.6000000000000005,3.8,2.5,0.3,0.4,0.7999999999999999,3.5,2.8000000000000003,2.0,0.4,1.6,"rgb(147,243,108)",12,108
2012-01-31,20.4,0.7,2.4,4.6,2.7,3.1,3.5,2.0,0.2,0.4,0.9,3.6,2.4,1.4,0.5,2.0,"rgb(151,245,104)",10,104
2012-02-01,15.388888888888891,1.9,0.9000000000000001,3.2,2.7,2.8000000000000003,2.4,1.3,0.2,0.4,0.7000000000000001,1.6999999999999995,1.6999999999999995,1.6,0.6,1.9,"rgb(144,241,111)",14,111
2012-02-02,14.706250000000002,2.8000000000000003,2.2,3.9,2.6,4.7,7.700000000000001,3.3000000000000003,0.3,0.4,1.1,2.8999999999999995,6.1000000000000005,3.3000000000000003,1.2,2.5,"rgb(173,244,82)",11,82
2012-02-03,13.25,1.4,1.6,3.6000000000000005,2.3000000000000003,2.8000000000000003,3.3000000000000003,1.8000000000000005,0.2,0.3,0.7000000000000001,2.6,5.5,1.6999999999999995,0.7000000000000001,1.6,"rgb(170,223,85)",32,85
2012-02-04,13.2,0.9000000000000001,1.1,2.8000000000000003,1.9,1.8000000000000005,1.1,0.7999999999999999,0.29999999999999993,0.4,0.5999999999999999,2.3000000000000003,4.0,1.3000000000000005,0.9000000000000001,1.9,"rgb(136,243,119)",12,119
2012-02-05,12.001111111111115,1.1,0.9000000000000001,2.4,1.4,1.3,1.4,0.9000000000000001,0.4,0.5,0.6,1.9,1.6,1.3,0.7000000000000001,1.5,"rgb(108,212,147)",43,147
2012-02-06,13.239999999999998,0.7,0.9,3.2,2.7,1.1,1.2,1.4,0.3,0.5,2.0,2.6,2.5,1.5,0.8,2.8,"rgb(50,156,205)",99,205
2012-02-08,15.35,2.1,2.1,4.8,2.6,4.0,6.2,3.0,0.2,0.2,0.7,3.0,7.7,1.1,1.3,1.4,"rgb(170,209,85)",46,85
2012-02-09,13.722222222222221,1.6999999999999995,1.0,2.8999999999999995,1.8000000000000005,2.4,2.2,1.1,0.2,0.3,0.9000000000000001,1.6,6.0,0.9000000000000001,0.3,1.3,"rgb(166,242,89)",13,89
2012-02-10,14.666666666666664,0.5,1.6999999999999995,4.3,2.3000000000000003,2.2,1.5,1.6999999999999995,0.3,0.3,0.7000000000000001,2.7,1.4,2.2,0.4,1.2,"rgb(145,244,110)",11,110
2012-02-11,14.624444444444444,1.9,1.9,4.5,2.8999999999999995,4.0,3.3000000000000003,2.2,0.3,0.3,0.7000000000000001,2.8000000000000003,2.8999999999999995,1.4,1.1,2.3000000000000003,"rgb(149,246,106)",9,106
2012-02-12,15.742857142857144,1.6999999999999995,1.5,3.1000000000000005,2.0,1.9,1.4,0.7999999999999999,0.3,0.3,0.6,2.2,4.4,1.9,0.4,1.3,"rgb(133,242,122)",13,122
2012-02-13,12.6,0.8,1.1,3.0,1.4,1.2,1.7,1.1,0.2,0.4,0.5,2.5,3.5,1.4,0.4,1.6,"rgb(104,215,151)",40,151
2012-02-14,14.71625,0.7000000000000001,0.7999999999999999,1.9,1.2,1.0,1.1,1.0,0.3,0.4,0.6,1.2,2.6,1.6,0.3,1.3,"rgb(94,197,161)",58,161
2012-02-15,15.41625,1.6999999999999995,1.5,3.0,1.4,0.0,2.7,1.6999999999999995,0.4,0.4,0.4,2.3000000000000003,2.1,2.2,0.9000000000000001,1.5,"rgb(97,188,158)",67,158
2012-02-16,14.88125,1.5,2.6,4.9,2.0,3.6000000000000005,4.4,3.2,0.3,0.6,0.4,3.5,5.1000000000000005,1.6999999999999995,1.5,1.6,"rgb(147,214,108)",41,108
2012-02-17,15.74,2.0,3.0,6.0,2.5,4.7,5.9,4.0,0.2,0.6,0.5,4.3,5.700000000000001,1.9,1.1,1.6,"rgb(171,242,84)",13,84
2012-02-18,16.48888888888889,2.3000000000000003,2.8999999999999995,5.6000000000000005,2.6,4.3,7.6,3.7,0.2,0.5,0.5,4.0,7.700000000000001,1.4,0.9000000000000001,1.6999999999999995,"rgb(172,245,83)",10,83
2012-02-19,17.854285714285716,2.4,2.2,4.0,2.1,3.9,5.0,2.2,0.1,0.5,0.5,2.7,7.5,1.6999999999999995,0.4,1.6,"rgb(169,231,86)",24,86
2012-02-20,11.9,1.8,1.1,2.4,1.0,2.4,1.2,1.1,0.2,0.5,0.4,1.6,4.0,0.6,0.5,1.7,"rgb(138,238,117)",17,117
2012-02-21,18.544444444444444,1.9,0.9000000000000001,1.5,0.7999999999999999,1.0,1.1,0.9000000000000001,0.2,0.4,0.5,1.5,3.1000000000000005,1.4,0.1,0.7999999999999999,"rgb(103,198,152)",57,152
2012-02-22,18.9875,0.9000000000000001,0.9000000000000001,1.0,0.9000000000000001,1.2,1.3,1.0,0.3,0.5,0.7999999999999999,0.9000000000000001,2.8000000000000003,1.6999999999999995,0.4,0.7999999999999999,"rgb(94,188,161)",67,161
2012-02-23,18.275,1.0,0.9000000000000001,1.4,1.2,1.8000000000000005,1.4,1.0,0.3,0.5,1.0,1.4,1.1,1.6,0.3,1.6,"rgb(151,165,104)",90,104
2012-02-24,18.1875,1.6,1.1,2.8999999999999995,1.8000000000000005,2.7,1.6999999999999995,1.4,0.3,0.3,1.1,2.3000000000000003,1.2,0.7000000000000001,0.9000000000000001,1.3,"rgb(160,159,95)",96,95
2012-02-25,18.357142857142858,2.2,1.6999999999999995,3.5,1.9,4.4,3.7,2.3000000000000003,0.3,0.3,1.3,2.7,2.5,1.6999999999999995,1.0,2.4,"rgb(154,176,101)",79,101
2012-02-26,18.666666666666668,1.4,2.5,5.3,2.6,4.8,4.8,3.1,0.2,0.2,0.9,3.5,4.8,0.7999999999999999,1.0,1.5,"rgb(158,181,97)",74,97
2012-02-27,15.6,1.5,1.6,4.0,2.4,4.3,3.6,2.1,0.1,0.3,1.1,2.5,5.3,1.1,0.6,1.3,"rgb(166,205,89)",50,89
2012-02-28,20.8375,1.0,1.6999999999999995,4.1000000000000005,3.0,3.1000000000000005,2.1,1.9,0.2,0.3,1.9,3.0,3.1000000000000005,1.6999999999999995,0.7000000000000001,2.0,"rgb(166,168,89)",87,89
2012-02-29,19.74285714285714,1.4,1.0,3.0,1.9,2.8999999999999995,2.0,1.4,0.3,0.4,0.7000000000000001,2.0,5.1000000000000005,0.7999999999999999,0.2,1.1,"rgb(124,218,131)",37,131
2012-03-01,21.70777777777777,0.5,1.0,2.4,1.2,1.4,1.1,1.0,0.3,0.5,0.7000000000000001,1.6999999999999995,2.4,1.5,0.3,1.5,"rgb(92,188,163)",67,163
