DateTime,平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color,x,y
2012-01-01,15.1,7.399999999999999,10.900000000000002,11.400000000000002,7.799999999999999,11.2,14.3,12.2,1.8000000000000005,4.2,3.8,10.1,22.9,6.4,5.6000000000000005,9.4,"rgb(169,249,86)",6,86
2012-01-02,17.8,5.7,6.8,7.0,6.7,11.6,17.8,8.7,1.1,2.1,4.5,7.1,21.1,5.6,6.1,6.9,"rgb(161,249,94)",6,94
2012-01-03,17.166666666666668,7.700000000000001,7.6,9.1,7.6,12.099999999999998,15.2,10.3,2.0,3.6000000000000005,3.6000000000000005,7.5,12.7,9.0,7.700000000000001,6.6000000000000005,"rgb(149,244,106)",11,106
2012-01-04,15.377777777777776,7.700000000000001,10.7,12.900000000000002,9.6,13.3,18.1,13.900000000000002,0.6,3.2,6.0,9.6,25.300000000000004,7.200000000000001,7.799999999999999,13.2,"rgb(174,241,81)",14,81
2012-01-05,14.967777777777776,5.700000000000001,8.1,8.1,6.299999999999999,13.5,15.3,10.1,0.9000000000000001,0.7999999999999999,4.6000000000000005,6.799999999999999,19.1,6.700000000000001,4.4,6.700000000000001,"rgb(171,215,84)",40,84
2012-01-06,13.736666666666665,6.0,6.6000000000000005,11.400000000000002,9.4,10.5,16.400000000000002,7.399999999999999,1.0,1.8000000000000005,5.3,8.0,13.599999999999998,4.1000000000000005,4.4,6.299999999999999,"rgb(162,167,93)",88,93
2012-01-07,13.55,7.399999999999999,9.2,10.2,6.0,13.400000000000002,19.0,9.9,1.5,2.8000000000000003,2.8999999999999995,7.1000000000000005,22.1,4.5,8.4,12.7,"rgb(168,234,87)",21,87
2012-01-08,13.2825,4.6000000000000005,9.8,11.599999999999998,7.399999999999999,10.6,11.3,9.4,1.9,3.7,3.5,9.6,13.3,5.5,6.0,8.6,"rgb(168,228,87)",27,87
2012-01-09,11.5,6.8,8.4,11.4,7.7,12.2,15.9,12.4,2.1,2.5,2.9,8.9,21.0,8.0,7.0,15.0,"rgb(167,241,88)",14,88
2012-01-10,13.8875,7.399999999999999,8.200000000000001,8.4,5.5,14.400000000000002,14.599999999999998,10.2,1.9,4.3,3.0,7.200000000000001,17.599999999999994,4.0,5.799999999999999,11.0,"rgb(160,247,95)",8,95
2012-01-11,13.422222222222222,6.6000000000000005,8.799999999999997,10.6,6.6000000000000005,12.599999999999998,18.1,12.8,1.4,2.1,2.0,10.2,24.5,5.1000000000000005,6.299999999999999,13.400000000000002,"rgb(171,247,84)",8,84
2012-01-12,13.717777777777776,7.399999999999999,5.9,7.299999999999999,6.0,12.2,13.3,7.200000000000001,1.1,1.6999999999999995,2.0,7.0,22.300000000000004,4.0,5.1000000000000005,8.1,"rgb(163,232,92)",23,92
2012-01-13,12.797777777777776,7.399999999999999,4.8,9.1,6.1000000000000005,10.4,7.1000000000000005,4.1000000000000005,0.9000000000000001,1.6,2.6,6.5,12.8,9.1,3.8,6.5,"rgb(138,239,117)",16,117
2012-01-14,11.935555555555556,4.4,5.1000000000000005,5.6000000000000005,4.5,6.5,5.0,4.7,1.5,1.6,2.8999999999999995,5.799999999999999,12.0,5.3,4.0,6.0,"rgb(111,200,144)",55,144
2012-01-15,11.2525,6.0,8.4,11.400000000000002,5.3,11.0,8.0,6.1000000000000005,1.9,1.6999999999999995,8.5,8.299999999999999,8.0,6.299999999999999,6.200000000000001,10.4,"rgb(118,179,137)",76,137
2012-01-16,9.4,11.8,10.8,15.7,13.3,14.1,11.4,9.5,0.9,5.7,12.4,10.2,17.8,20.0,5.3,15.1,"rgb(167,173,88)",82,88
2012-01-17,11.292222222222225,7.700000000000001,6.9,9.5,7.799999999999999,10.5,8.1,5.4,1.6,4.1000000000000005,4.9,7.5,16.099999999999998,7.299999999999999,6.700000000000001,10.7,"rgb(123,218,132)",37,132
2012-01-18,11.407777777777774,5.5,4.7,7.1000000000000005,5.4,4.4,6.200000000000001,5.1000000000000005,2.0,2.8000000000000003,2.8999999999999995,5.799999999999999,11.0,5.700000000000001,3.0,6.299999999999999,"rgb(115,208,140)",47,140
2012-01-19,10.10888888888889,9.1,8.299999999999999,10.2,10.0,8.799999999999997,9.3,8.700000000000001,2.2,2.8000000000000003,5.4,8.799999999999997,12.7,10.900000000000002,5.0,9.2,"rgb(118,215,137)",40,137
2012-01-20,10.142222222222225,6.799999999999999,10.5,9.4,9.2,11.599999999999998,8.299999999999999,9.7,2.5,3.5,4.4,8.9,13.8,6.200000000000001,5.799999999999999,8.0,"rgb(125,218,130)",37,130
2012-01-21,10.43125,6.799999999999999,7.0,9.5,7.1000000000000005,9.7,9.3,7.399999999999999,1.9,1.9,6.0,8.0,14.599999999999998,4.3,8.200000000000001,9.7,"rgb(130,216,125)",39,125
2012-01-22,11.583333333333336,8.200000000000001,9.3,10.5,7.3,14.1,15.9,10.2,0.7000000000000001,0.9,4.3,8.200000000000001,18.6,6.2,6.7,10.9,"rgb(161,171,94)",84,94
2012-01-26,15.7,7.1,7.7,9.1,7.8,10.4,11.8,5.4,1.9,1.5,5.0,6.3,18.0,4.4,4.5,7.0,"rgb(165,219,90)",36,90
