DateTime,平均價,新北市_降水量,臺中市_降水量,臺南市_降水量,高雄市_降水量,桃園市_降水量,新竹縣_降水量,苗栗縣_降水量,南投縣_降水量,彰化縣_降水量,雲林縣_降水量,嘉義市_降水量,屏東縣_降水量,宜蘭縣_降水量,花蓮縣_降水量,臺東縣_降水量,color,x,y
2016-01-01,24.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,"rgb(22,37,233)",218,233
2016-01-02,26.1375,0.5,0.2,3.5,11.5,1.0,0.0,0.0,1.5,0.0,3.5,2.0,40.0,0.0,13.0,17.5,"rgb(59,47,196)",208,196
2016-01-03,27.9375,12.5,27.800000000000004,96.5,20.5,12.0,19.0,13.5,54.5,23.0,64.5,52.60000000000001,33.0,8.700000000000001,34.5,55.5,"rgb(174,177,81)",78,81
2016-01-04,13.0,17.0,0.5,0.0,0.0,1.0,2.0,4.5,19.5,1.0,0.5,0.0,0.0,7.6,1.0,0.1,"rgb(95,43,160)",212,160
2016-01-05,26.144444444444453,2.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,"rgb(118,43,137)",212,137
2016-01-06,27.35,19.0,17.7,7.5,11.5,40.5,41.5,41.0,28.0,15.0,36.5,10.5,1.0,11.099999999999998,6.5,1.5,"rgb(69,127,186)",128,186
2016-01-07,26.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,2.0,0.0,"rgb(42,40,213)",215,213
2016-01-08,26.45555555555556,3.0,2.2,2.5,5.5,2.5,5.0,1.5,4.5,0.5,10.5,1.5,0.5,3.3000000000000003,11.5,4.2,"rgb(38,73,217)",182,217
2016-01-09,25.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(34,47,221)",208,221
2016-01-10,26.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(75,50,180)",205,180
2016-01-11,13.0,8.5,29.1,5.5,0.0,49.0,56.0,55.0,8.5,17.5,11.5,4.0,0.0,2.0,6.5,0.0,"rgb(74,125,181)",130,181
2016-01-12,25.5625,8.0,1.4,0.0,0.0,3.5,5.0,4.5,1.0,0.0,0.0,0.0,1.0,1.4,6.5,0.0,"rgb(47,62,208)",193,208
2016-01-13,25.844444444444452,8.0,0.0,1.5,4.5,5.0,1.5,0.0,1.0,0.5,1.5,0.1,4.0,1.5,2.5,5.0,"rgb(42,65,213)",190,213
2016-01-14,23.225,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,"rgb(40,59,215)",196,215
2016-01-15,23.344444444444445,2.5,7.700000000000001,3.0,17.5,3.0,3.0,3.5,8.0,3.5,6.0,3.0,0.0,1.6,2.5,11.0,"rgb(75,75,180)",180,180
2016-01-16,23.02222222222223,0.5,0.7000000000000001,0.0,0.0,0.0,1.5,1.0,1.5,0.5,1.5,1.1,0.0,0.6,6.0,3.2,"rgb(90,68,165)",187,165
2016-01-17,24.725,12.5,32.6,5.5,78.5,44.0,63.0,42.0,30.5,25.0,28.5,8.0,4.0,2.5,10.0,9.7,"rgb(71,130,184)",125,184
2016-01-18,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10.0,0.0,"rgb(47,55,208)",200,208
2016-01-19,23.677777777777774,8.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,2.5,0.0,"rgb(29,63,226)",192,226
2016-01-20,22.922222222222228,4.5,0.1,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,"rgb(30,57,225)",198,225
2016-01-21,22.3875,9.5,2.6,0.0,0.0,18.0,16.0,11.0,0.5,3.5,0.0,0.2,0.5,0.7000000000000001,1.0,0.0,"rgb(70,87,185)",168,185
2016-01-22,21.766666666666666,28.5,5.799999999999999,3.0,0.0,45.0,30.0,26.0,5.0,2.5,2.0,1.5,0.0,14.099999999999998,2.5,0.3,"rgb(67,109,188)",146,188
2016-01-23,21.166666666666664,53.5,14.5,1.5,4.5,27.5,37.5,18.5,21.0,13.0,18.5,6.5,3.5,25.0,14.5,10.2,"rgb(52,106,203)",149,203
2016-01-24,21.8875,12.5,3.2,3.5,5.5,2.0,7.5,4.0,11.0,3.5,16.0,3.0,1.0,2.0,4.5,2.0,"rgb(1,52,254)",203,254
2016-01-25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"rgb(0,47,255)",208,255
2016-01-26,23.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(5,45,250)",210,250
2016-01-27,20.411111111111108,0.0,0.0,0.5,2.0,0.5,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,1.0,5.3,"rgb(21,30,234)",225,234
2016-01-28,18.933333333333334,2.5,10.5,4.0,0.5,7.5,7.0,8.0,4.0,11.0,7.5,4.0,1.5,2.2,3.5,4.0,"rgb(56,79,199)",176,199
2016-01-29,18.066666666666666,18.0,27.800000000000004,42.0,17.5,41.0,47.0,48.5,38.0,32.5,51.5,33.0,8.0,5.0,22.5,21.5,"rgb(68,132,187)",123,187
2016-01-30,18.025,17.0,20.5,2.0,0.0,10.5,11.0,9.0,19.0,33.0,14.5,8.0,0.0,19.5,10.0,0.5,"rgb(47,93,208)",162,208
