DateTime,平均價,新北市_降水量,臺中市_降水量,臺南市_降水量,高雄市_降水量,桃園市_降水量,新竹縣_降水量,苗栗縣_降水量,南投縣_降水量,彰化縣_降水量,雲林縣_降水量,嘉義市_降水量,屏東縣_降水量,宜蘭縣_降水量,花蓮縣_降水量,臺東縣_降水量,color,x,y
2018-01-01,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,"rgb(39,250,216)",5,216
2018-01-02,34.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.1,"rgb(32,251,223)",4,223
2018-01-03,32.348,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"rgb(27,248,228)",7,228
2018-01-04,33.77454545454546,0.5,4.0,12.5,7.0,0.0,0.5,1.0,3.5,4.5,6.0,5.0,0.5,0.1,2.0,4.200000000000001,"rgb(22,246,233)",9,233
2018-01-05,30.239166666666666,2.5,0.5,3.0,11.5,3.5,3.0,0.5,0.5,0.5,4.0,4.5,9.0,3.0,4.5,10.5,"rgb(26,244,229)",11,229
2018-01-06,31.061818181818186,17.5,15.5,5.0,1.5,40.5,27.5,28.0,24.0,15.0,29.5,16.5,0.29999999999999993,67.60000000000001,14.0,14.5,"rgb(101,228,154)",27,154
2018-01-07,35.15000000000001,56.5,16.5,1.0,0.0,67.5,51.5,36.0,7.0,16.5,4.5,5.0,0.0,57.10000000000001,17.0,5.0,"rgb(99,228,156)",27,156
2018-01-08,31.0,30.5,28.5,0.0,0.0,116.0,114.0,70.5,33.5,21.5,18.5,11.5,0.0,12.8,4.5,1.0,"rgb(106,229,149)",26,149
2018-01-09,34.56666666666667,16.0,24.5,3.0,1.0,16.0,25.0,22.0,42.0,24.5,54.0,26.0,0.0,5.5,20.0,0.5,"rgb(116,233,139)",22,139
2018-01-10,40.818888888888885,0.5,1.0,0.5,1.5,0.0,0.5,0.0,2.5,0.5,4.0,2.0,0.0,0.9000000000000001,1.5,0.5,"rgb(146,255,109)",0,109
2018-01-11,43.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(143,254,112)",1,112
2018-01-12,44.86181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(147,251,108)",4,108
2018-01-13,43.86727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(146,253,109)",2,109
2018-01-14,41.163636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(155,250,100)",5,100
2018-01-15,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rgb(162,226,93)",29,93
2018-01-16,43.26545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.4,"rgb(132,193,123)",62,123
2018-01-17,46.01818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7.0,1.0,3.5,11.099999999999996,"rgb(130,194,125)",61,125
